repo, scan-build-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
zm0612/eskf-gps-imu-fusion,0,4,5.3,2,33,1277,2068
zhihu/cuBERT,0,0,3.7,2,46,1632,7266
zherczeg/sljit,0,873,6.5,50,160,5758,51070
zeux/volk,0,0,5.8,0,11,124,5064
zeux/pugixml,0,24,6.4,30,433,2056,23713
zeromq/cppzmq,0,0,5.3,0,4,364,5967
zddhub/opensse,0,2,3.8,1,33,2274,7438
zbackup/zbackup,0,23,4.4,1,31,1021,7438
zaps166/QMPlay2,0,1,5.2,1,5,8333,77017
zakirullin/tiny-compiler,0,3,4.5,0,15,4,510
yuezk/GlobalProtect-openconnect,0,0,4.6,2,96,278,3152
yuanming-hu/taichi_mpm,0,0,3.6,3,37,2621,16968
yuandaimaahao/AndroidFrameworkTutorial,0,0,3.6,0,2,172,1878
yitter/IdGenerator,0,2,4.2,1,10,264,1271
yhirose/cpp-peglib,0,9,4.7,3,89,505,8161
yaml/libyaml,0,54,4.5,66,202,3200,10529
xioTechnologies/Fusion,0,0,5.3,1,14,536,1659
xindongzhang/MNN-APPLICATIONS,0,1,1.9,5,167,47366,206355
xiaoweime/WProtect,0,-1,1.8,60,1043,29591,222049
wjakob/nanobind,0,0,5.9,19,270,1625,13535
wilix-team/iohook,0,8,3,4,76,1751,8244
wecooperate/iMonitor,0,0,5.3,0,40,1181,8985
webcamoid/akvcam,0,0,4.1,6,164,876,6950
wangzhaode/mnn-llm,0,0,4.7,2,77,594,8251
vmatare/thinkfan,0,90,4.8,4,116,3571,4390
vimpunk/mio,0,2,5,1,3,1068,2206
vector-of-bool/pitchfork,0,0,3.2,0,1,669,5380
urbste/MultiCol-SLAM,0,2,3.4,8,153,58054,142267
unetbootin/unetbootin,0,0,2.3,12,80,376,6252
ulfjack/ryu,0,68,5.4,9,112,11829,386381
ttttupup/wxhelper,0,0,3,5,14,3413,19104
trilinos/Trilinos,0,26,6.4,8,168,1456795,4165333
trailofbits/pe-parse,0,22,5,24,113,612,5632
tpoisonooo/how-to-optimize-gemm,0,0,4.3,7,61,6594,120033
tplgy/cppcodec,0,155,5,1,7,1142,2482
tomtom-international/cpp-dependencies,0,0,5.7,15,103,248,2675
tkestack/vcuda-controller,0,4,3.9,18,301,2515,8741
tjko/jpegoptim,0,1,5.9,0,24,541,2313
tizonia/tizonia-openmax-il,0,34,3.9,4,93,35903,135243
tio/tio,0,3,5.8,21,71,830,3573
tinycthread/tinycthread,0,10,3.7,2,38,386,1489
thestk/stk,0,3,4.6,10,50,12403,38195
thestk/rtaudio,0,0,5.5,11,64,3989,15462
thekvs/cpp-serializers,0,0,3.9,1,21,135,2294
theinvisible/openfortigui,0,0,5.5,0,13,863,6208
tearshark/librf,0,0,5,0,54,1258,9519
taglib/taglib,0,19,5.8,33,704,17993,37682
swwwolf/wdbgark,0,4,3.3,5,110,5467,67678
swoole/phpx,0,3,4.2,0,55,637,5300
svenstaro/rofi-calc,0,1,6.2,1,16,72,448
streetpea/chiaki4deck,0,0,5.2,2,48,1245,34482
srdja/Collections-C,0,11,6.4,5,255,4810,10562
spring/spring,0,10,4.1,6,78,104983,422492
sony/v8eval,0,0,4.4,0,4,31,304
sony/flutter-embedded-linux,0,36,4.8,0,2,7607,28653
sonosaurus/sonobus,0,0,3.5,11,365,276270,1310002
softwareQinc/qpp,0,0,4.5,0,3,36709,84654
sofa-framework/sofa,0,1,5.9,8,349,180287,547156
soarqin/finalhe,0,152,4.4,17,122,79748,301578
skystrife/cpptoml,0,0,4.8,0,6,432,2993
skiselkov/BetterPushbackC,0,0,4.1,63,213,1590,8466
simdutf/simdutf,0,0,5.4,16,511,10160,65317
sheredom/utf8.h,0,6,5.6,160,320,524,3923
shekyan/slowhttptest,0,4,5.9,5,36,1084,1794
sharkdp/dbg-macro,0,3,5.7,0,1,51,1242
sharebrained/portapack-hackrf,0,0,3.6,25,734,130365,276589
sgan81/apfs-fuse,0,128,4.4,27,273,1128,14351
serizba/cppflow,0,0,4.8,0,3,4209,14785
serge1/ELFIO,0,9,4.2,0,8,1631,8046
serge-sans-paille/frozen,0,1,5.1,1,5,1619,19770
seccomp/libseccomp,0,15,6.8,23,196,4849,13435
seanbaxter/shaders,0,0,3.8,0,32,11707,50907
scummvm/scummvm,0,8,6.8,11,110,776193,3980463
sciplot/sciplot,0,8,4.6,0,2,4082,18524
sbarex/QLMarkdown,0,113,3.5,52,279,105684,733366
samhocevar/rinetd,0,8,3.7,3,82,463,3091
s1lentq/ReGameDLL_CS,0,0,4.9,384,4806,15342,108090
s-yata/marisa-trie,0,194,3.8,8,136,1386,21691
ryanhaining/cppitertools,0,0,5.8,0,36,305,10872
rtbkit/rtbkit,0,4,3.9,4,78,45847,243665
rspamd/rspamd,0,10,7.2,10,101,56251,301105
rordenlab/dcm2niix,0,0,5.7,49,251,5122,28655
rogersce/cnpy,0,21,4.5,0,12,57,483
rlguy/FantasyMapGenerator,0,60,4.3,14,291,1335,18420
rigtorp/SPSCQueue,0,1,4.2,2,19,80,605
rigtorp/MPMCQueue,0,4,4.2,1,9,64,393
richkmeli/Richkware,0,0,4.1,0,30,434,2474
rhasspy/piper,0,0,4.4,3,14,11780,31917
remotemcu/remcu-chip-sdks,0,0,4.1,0,72,4564000,6284432
raspberrypi/pico-sdk,0,38,4.9,41,487,44739,65648
rapid7/mettle,0,0,5.5,1,6,3826,21829
quora/qmf,0,0,4.8,2,287,8408,21332
qicosmos/cinatra,0,0,5.9,33,456,45254,143028
pytorch/executorch,0,0,6.6,0,4,18804,80237
prusa3d/Prusa-Firmware,0,76,4.8,11,766,20890,96125
protobuf-c/protobuf-c,0,5,4.8,56,566,3244,8925
prikhi/lightdm-mini-greeter,0,-1,3.6,0,31,196,1079
preshing/turf,0,154,4.2,6,266,2285,8243
preshing/cpp11-on-multicore,0,1,4.1,1,21,288,1501
precice/precice,0,-1,5.8,0,4,13795,88519
pq-crystals/kyber,0,46,5.3,0,213,1551,7322
pothosware/SoapySDR,0,1,4.7,6,277,4015,6134
pond3r/ggpo,0,1,5,7,95,1653,4942
polycube-network/polycube,0,2,3.8,0,32,42105,152479
pnedev/comparePlus,0,0,3.5,0,9,1974,17741
pmed/v8pp,0,9,5.4,0,8,240,5352
ploopyco/headphones,0,2,4.1,1,5,1600,2684
plibither8/2048.cpp,0,0,5,0,68,75,2846
pikasTech/PikaPython,0,0,3.3,15,124,1165032,2871541
pfalcon/pycopy,0,0,3.8,173,1609,125766,250960
pboettch/json-schema-validator,0,95,6.3,11,71,403,4249
pauldreik/rdfind,0,7,4.2,3,52,539,1715
pantor/ruckig,0,1,5.3,13,84,5623,36657
p12tic/libsimdpp,0,0,5,5,32,9947,60010
p-ranav/structopt,0,0,4.3,30,54,1308,12482
owent/libcopp,0,0,4.6,0,32,2953,21117
overmighty/i-use-arch-btw,0,7,4.1,0,57,237,1705
otya128/winevdm,0,0,6.1,213,1436,51223,373193
openvinotoolkit/model_server,0,3,7,5,60,12023,87257
openswoole/ext-openswoole,0,2,5.3,9,195,10583,93801
openstf/ios-minicap,0,0,2.5,0,14,8,464
openhpc/ohpc,0,0,5.4,3,26,36388,218835
open62541/open62541,0,0,5.4,98,1085,24640,148224
open-mpi/hwloc,0,0,6.3,164,681,13454,60225
oneapi-src/oneDPL,0,0,8.1,0,4,21023,112758
olliw42/storm32bgc,0,0,3.2,20,652,97344,314695
odygrd/quill,0,74,5.8,3,124,6805,34034
no5ix/realtime-server,0,2,4.4,1,10,7963,47792
no1msd/mstch,0,-1,4.1,1,15,0,1429
nmslib/hnswlib,0,0,6.8,10,41,457,4809
ngtcp2/nghttp3,0,214,7,28,351,7035,21451
ngs-lang/ngs,0,7,3.4,16,197,647,7719
nfrechette/rtm,0,17,5.7,52,225,11654,24873
networkit/networkit,0,19,6.9,93,1425,20360,70957
netcan/asyncio,0,1,4.6,0,5,158,2150
nemtrif/utfcpp,0,0,5.9,1,28,229,1766
ncbi/sra-tools,0,0,4.9,3,81,262731,746654
nanopb/nanopb,0,19,6.5,24,188,1590,12586
n64dev/cen64,0,0,5.2,45,424,5233,26689
mysql/mysql-workbench,0,1,3.9,0,10,114819,652471
mysql/mysql-connector-cpp,0,136,4.3,17,122,119489,388723
muluoleiguo/interview,0,6,3.8,13,36,580,3915
motiwari/BanditPAM,0,31,4.6,0,31,2029,3981
moli232777144/mtcnn_ncnn,0,0,2.6,0,12,32805,56984
mohabouje/WinToast,0,0,5.2,7,43,72,1707
mldbai/mldb,0,4,4,4,78,149492,521700
mkj/dropbear,0,-1,5.8,77,754,26978,96995
mit-dci/opencbdc-tx,0,0,4.8,27,1555,7401,40584
mintomic/mintomic,0,5,4.2,0,70,315,2208
microsoft/xlang,0,0,6.2,7,143,2870,57340
microsoft/tensorflow-directml,0,0,3.5,2,56,290826,1412782
microsoft/rDSN,0,0,3.3,168,701,18010,54458
microsoft/pict,0,35,5.6,22,170,2043,7575
microsoft/msquic,0,-1,8.5,133,731,37434,148901
microsoft/etl2pcapng,0,0,5.2,1,13,108,1214
microsoft/cppwinrt,0,0,6.7,1,7,4044,61626
microsoft/DirectX-Headers,0,17,7.2,6,51,3145,49190
memgraph/memgraph,0,0,6.2,0,2,26398,160401
meganz/mingw-std-threads,0,0,5.5,0,5,341,3134
mchalupa/dg,0,123,4.6,17,549,5822,55874
mcallegari/qlcplus,0,0,6,2,31,38747,178505
mattiasflodin/reckless,0,34,4.3,5,66,1809,6270
mattgodbolt/seasocks,0,0,5.2,3,145,4203,21840
mariusbancila/stduuid,0,3,4.5,0,1,1248,15748
mariadb-corporation/MaxScale,0,-1,3.4,1,14,131573,423531
marcj/TypeRunner,0,0,4.1,7,202,17452,30543
mapequation/infomap,0,-1,3.2,24,188,1583,10471
mailru/icqdesktop.deprecated,0,0,2.4,0,2,7162,274779
magma/magma,0,0,5.7,0,3,62362,200631
madmann91/bvh,0,4,4.8,2,26,157,2389
machinezone/IXWebSocket,0,30,7.3,7,134,5632,37941
luoyesiqiu/dpt-shell,0,0,4.1,19,182,2334,11994
lsalzman/enet,0,25,4.5,14,85,462,4859
lovyan03/LovyanGFX,0,0,6.5,0,7,321798,1249291
log4cplus/log4cplus,0,-1,5.4,11,307,6986,19396
limine-bootloader/limine,0,0,5,1,4,692,17455
lifting-bits/remill,0,0,5.2,0,5,54807,122957
lief-project/LIEF,0,0,4.5,68,2026,20963,116449
libvirt/libvirt,0,0,6.2,1356,13178,94677,570357
libusb/hidapi,0,0,5.8,0,3,1925,7841
librsync/librsync,0,19,4.3,10,118,2736,4960
libgeos/geos,0,0,5.4,21,2641,64821,175201
libdriver/w25qxx,0,9,5.3,34,132,236507,281649
libdriver/ssd1306,0,1,5.3,5,112,127729,151168
libbpf/libbpf-bootstrap,0,0,5.8,1,24,186,771349
libass/libass,0,77,5.8,40,343,4382,18146
leomccormack/Spatial_Audio_Framework,0,0,4.9,39,402,26928,123966
leo-arch/clifm,0,141,5.1,169,1277,8801,57839
lemire/fast_double_parser,0,32,5.7,0,18,251,1638
leetonidas/demovfuscator,0,0,4.6,8,85,160,3566
leanprover-community/lean,0,0,4.3,165,4475,17247,121893
lcompilers/lpython,0,0,6.9,40,622,7329,93080
kvasir-io/Kvasir,0,0,4.3,1,4,538817,2011384
ku1ik/stderred,0,0,4.6,0,20,8,883
kosma/minmea,0,30,4.5,2,19,171,1923
kokkos/kokkos,0,26,6.8,8,151,46372,205625
kokke/tiny-AES-c,0,1,4.5,0,12,150,678
kmatheussen/radium,0,2,4.4,12,370,201858,845837
kimwalisch/primesieve,0,0,5,13,144,2604,9033
kimci86/bkcrack,0,0,5.1,6,54,400,2523
kiibohd/controller,0,0,3.8,1,72,41502,77261
kigster/cmake-project-template,0,1,4.5,0,4,13,125
khizmax/libcds,0,1,3.8,2,43,41452,142547
kevinlin311tw/caffe-cvprw15,0,0,2.3,5,120,10468,42717
kcat/openal-soft,0,173,5,66,1080,8123,72647
justdan96/tsMuxer,0,4,5.2,6,139,1473,39494
juj/RectangleBinPack,0,13,4.6,2,50,597,2077
jtv/libpqxx,0,428,6.8,3,175,7373,23410
jscheiny/Streams,0,0,4.3,0,27,16,4804
joboccara/pipes,0,0,4.7,0,9,1038,16934
jklmnn/imagejs,0,16,4.1,1,6,77,395
jk-jeon/dragonbox,0,78,5.6,40,208,2031,10729
jgarff/rpi_ws281x,0,3,5.5,4,39,744,2583
jerryscript-project/iotjs,0,3,5.8,6,159,3527,17650
jedisct1/minisign,0,8,5.4,1,41,0,1469
jedisct1/libhydrogen,0,0,6,5,13,72,3426
ivmai/libatomic_ops,0,1,5,0,53,3698,19898
itay-grudev/SingleApplication,0,0,6.3,5,92,704,1109
isledecomp/isle,0,0,4.2,22,612,8542,37173
intel/yarpgen,0,0,5.6,19,250,1234,9728
intel/thermal_daemon,0,37,4.6,31,339,2951,15548
intel/libipt,0,8,6.2,18,488,10014,40188
imbs-hl/ranger,0,127,4.9,19,185,1836,8962
imageworks/pystring,0,1,4.7,6,68,514,1924
ibireme/yyjson,0,107,5.8,24,113,6746,25524
i3/i3status,0,3,4.7,16,74,703,5229
i3/i3lock,0,2,5,7,44,391,1921
hyperion-project/hyperion.ng,0,0,4.9,2,12,13260,55477
hydradatabase/hydra,0,0,6.6,19,83,12405,20921
hse-project/hse,0,-1,5,0,11,22738,140329
hpcc-systems/HPCC-Platform,0,0,4.3,0,1,84809,972513
hosseinmoein/DataFrame,0,0,7.2,2,25,7964,43718
holzschu/ios_system,0,0,3.9,241,1212,120625,411175
hjk41/Remmy,0,11,4.1,0,2,337,2279
heavyai/heavydb,0,22,3.1,10,74,160085,751499
hanickadot/compile-time-regular-expressions,0,0,5.4,0,5,1681,98019
gvinciguerra/PGM-index,0,13,4.2,0,37,4125,28339
gulrak/filesystem,0,117,4.8,0,18,1660,22012
gsliepen/tinc,0,-1,5.3,73,565,4569,32609
gsl-lite/gsl-lite,0,0,4.8,50,524,917,11409
gsass1/NTop,0,0,4.5,3,50,198,1952
gromacs/gromacs,0,84,5.2,6,210,267368,702935
graeme-hill/crossguid,0,0,5,1,4,87,592
googleprojectzero/winafl,0,12,4.9,38,151,2436,13189
google/oboe,0,0,6.1,8,412,21324,55770
google/libprotobuf-mutator,0,0,5.8,4,64,527,2876
google/double-conversion,0,24,8,5,99,3068,322757
google/cpu_features,0,13,6.2,0,45,1758,8789
google/cld3,0,0,5.6,6,120,3671,68255
gongluck/AnalysisAVP,0,4,3.4,8,115,503,3688
gonetz/GLideN64,0,2,3.6,24,142,36104,164590
godotengine/godot-cpp,0,0,7.4,7,185,5620,20703
goatshriek/stumpless,0,0,7.3,3,876,20792,33562
gnuradio/volk,0,0,6.9,8,63,12610,42955
gflags/gflags,0,3,5.5,6,76,1319,3954
gboisse/gfx,0,0,5.5,0,2,1233,18479
gbevin/SendMIDI,0,0,4,6,185,36858,110989
gansm/finalcut,0,131,5.4,0,1831,18569,94691
gammasoft71/xtd,0,0,5.6,0,89,139151,258276
fsaintjacques/disruptor--,0,-1,3.8,0,7,565,1170
froghui/yolanda,0,0,3.9,7,132,292,4048
frida/frida-gum,0,-1,4.3,0,2,9062,172637
fpagliughi/sockpp,0,4,5.9,0,38,5750,3678
floooh/pacman.c,0,2,4.8,5,75,5446,28561
fholger/vrperfkit,0,1,2.2,7,354,3132,10067
fastos/fastsocket,0,10,4.1,0,36,1946901,8829834
fairygui/FairyGUI-cocos2dx,0,0,4.1,49,741,371,27184
facontidavide/PlotJuggler,0,65,5.3,6,323,47227,184752
facebookresearch/Replica-Dataset,0,0,5.1,10,28,119,1546
facebookincubator/spectrum,0,0,5.3,11,306,6485,28979
facebookincubator/gloo,0,229,8.6,14,168,5526,21539
facebookexperimental/libunifex,0,-1,7.6,7,108,6953,35907
facebook/ThreatExchange,0,29,5,4,73,11179,100106
ethz-adrl/control-toolbox,0,25,4.6,0,22,18450,314542
ethereum/evmone,0,0,5.4,8,76,2214,20035
espressif/ESP8266_RTOS_SDK,0,0,3.6,0,6,76553,294443
eranif/codelite,0,19,3.7,3,185,150397,639736
enkore/j4-dmenu-desktop,0,0,4.8,1,6,269,2376
emqx/neuron,0,0,6.2,2,11,4336,38183
emoon/minifb,0,3,5.2,2,87,520,5624
emmericp/ixy,0,-1,5,6,60,932,5305
emil-e/rapidcheck,0,17,6.4,0,72,1218,20492
electron/rcedit,0,0,7.3,1,4,46,1127
electro-smith/DaisySP,0,26,6.3,2,122,2378,8796
edouarda/brigand,0,0,5.2,0,3,794,8444
e-dant/watcher,0,0,6.4,5,19,1098,3689
duckdb/duckdb-wasm,0,0,6.3,3,188,2304,12504
dtrebilco/glintercept,0,0,2.9,39,831,53999,204277
dpirch/libfvad,0,7,4.1,2,27,1079,1862
dpayne/cli-visualizer,0,5,5,3,65,677,4605
dovecot/core,0,-1,7.4,2287,14312,43928,489559
dosbox-staging/dosbox-staging,0,1,6.7,288,4200,53424,262532
doches/progressbar,0,6,5,0,10,174,309
dmlc/rabit,0,1,4.8,9,49,2476,5722
dmlc/decord,0,47,4.1,3,169,3421,9133
dji-sdk/Onboard-SDK-ROS,0,10,5.3,2,53,2272,13658
dji-sdk/Onboard-SDK,0,2,2.9,33,644,55163,96526
district10/cmake-templates,0,0,4.1,0,3,261,757
davidrmiller/biosim4,0,12,4.4,12,83,1037,3277
davepoo/6502Emulator,0,3,3.8,0,9,825,7339
darbyjohnston/DJV,0,0,2.8,1,32,8261,135782
danfis/libccd,0,0,5.1,3,37,1036,5295
daipeihust/im-select,0,0,5.2,0,5,11,203
dacap/clip,0,4,4.8,0,20,341,2501
czyt1988/czyBlog,0,0,3.8,0,3,390,2893
crypto-chassis/ccapi,0,0,6.3,8,83,3142,47939
crosire/d3d8to9,0,0,4.1,0,3,151,3865
crosire/blink,0,0,5.4,4,24,280,1663
cpputest/cpputest,0,97,5.6,4,472,5158,33731
cppfastio/fast_io,0,6,5.2,2,5,1910,100830
commontk/CTK,0,1,6.8,2,31,64538,158861
cofyc/argparse,0,0,5.4,3,9,64,561
cntools/libsurvive,0,0,4.2,0,6,6521,83748
cnr-isti-vclab/vcglib,0,1,5.8,0,3,67412,259362
cmu-db/15445-bootcamp,0,0,6.4,0,16,940,803
clab/dynet,0,2,2.2,0,327,12795,43936
ckormanyos/real-time-cpp,0,0,4.6,0,31,27455,95114
civetweb/civetweb,0,0,5.8,0,3,206848,578126
cinit/WSAPatch,0,2,4.9,0,8,29,441
christophhart/HISE,0,0,3.2,6,185,284436,1305032
christophgysin/pasystray,0,2,4.7,1,94,512,3229
chrisant996/clink,0,1,5.3,2,5,22896,144687
chenshuo/muduo-tutorial,0,-1,3.7,5,197,0,70
chengzhengxin/sdm,0,0,1.9,0,1,25573,65776
cfig/Android_boot_image_editor,0,-1,4.1,0,5,5396,13944
center-for-threat-informed-defense/adversary_emulation_library,0,0,3.2,3,70,185679,807289
caveofprogramming/advanced-cplusplus,0,11,3.5,0,143,1032,4553
captain-amygdala/pistorm,0,0,4.3,1,6,20418,116765
caozhiyi/CppNet,0,23,4.6,19,305,858,10137
c42f/tinyformat,0,17,4.1,1,2,416,1017
bytedance/bhook,0,0,6.2,19,188,2171,10080
bryanpkc/corkscrew,0,1,5.2,1,3,9,251
brandonpelfrey/Fast-BVH,0,11,4.2,0,9,933,3183
brainboxdotcc/DPP,0,0,8.2,31,630,43659,79027
bootchk/resynthesizer,0,0,5.7,0,10,2251,3989
boostorg/hof,0,71,4.9,1,275,3846,11749
boostorg/geometry,0,0,6.8,0,5,59440,283993
boost-ext/ut,0,1,6.5,0,17,386,6620
boost-ext/sml,0,0,4,0,1,1394,18279
bonzini/qboot,0,-1,4.8,1,54,297,2398
bolero-MURAKAMI/Sprout,0,-1,4.1,0,4,30819,157813
biometrics/openbr,0,0,4.8,0,1,48590,217897
benhoyt/inih,0,-1,4.9,1,17,164,808
behdad/glyphy,0,5,4.7,4,74,1134,4942
baresip/baresip,0,123,5.9,61,1054,9096,60241
bakwc/JamSpell,0,4,4.8,3,84,6896,16310
baidu/ICE-BA,0,1,4.6,1,9,7452,81561
baidu/BaikalDB,0,0,4.7,349,2217,14218,158604
baidu/AnyQ,0,0,4.1,2,155,1720,6506
awslabs/aws-lambda-cpp,0,5,6.1,4,299,8786,20370
aws/aws-lambda-java-libs,0,0,7.3,4,297,8734,20224
awawa-dev/HyperHDR,0,0,5,1,4,7042,54134
auriamg/macdylibbundler,0,10,5.4,2,34,241,941
atcoder/ac-library,0,32,4.3,0,32,185,5276
asmjit/asmjit,0,0,5.5,79,454,17010,99852
ashvardanian/StringZilla,0,8,5.9,0,14,432,2681
apache/madlib,0,-1,5.3,3,35,12269,60356
anse1/sqlsmith,0,32,3.9,4,82,125,3221
anholt/libepoxy,0,-1,4.2,1,31,1592,2661
ange-yaghi/simple-2d-constraint-solver,0,0,4.4,4,60,116,3898
andy-thomason/Vookoo,0,0,5.7,1,38,31489,133466
andrewssobral/simple_vehicle_counting,0,0,3,0,2,685,2703
analogdevicesinc/libiio,0,9,6.1,21,123,3385,27181
alibaba/yalantinglibs,0,0,5.8,85,2374,51852,190880
alibaba/async_simple,0,0,6.2,44,237,42655,122205
alexmercerind/dart_vlc,0,0,4.3,0,21,726,2786
alexliniger/MPCC,0,0,4.5,1,40,955,3097
alexhude/FRIEND,0,0,2.8,2,23,191,3110
alexhagiopol/cracking-the-coding-interview,0,4,4.1,3,65,1954,4633
akermu/emacs-libvterm,0,0,4.8,3,43,179,1901
ajweeks/FlexEngine,0,0,3.8,2,10,18292,328507
airbus-cert/ttddbg,0,3,3.2,3,39,716,2765
aiekick/ImGuiFileDialog,0,0,5.2,4,106,3150,13487
agauniyal/rang,0,0,4,0,1,18,849
adamyaxley/Obfuscate,0,0,4.8,0,1,106,237
ada-url/ada,0,25,7.8,1,27,3252,23463
actor-framework/actor-framework,0,0,7.6,94,1853,18693,119327
acoustid/chromaprint,0,64,4,15,145,21239,59993
aceinnolab/Inkycal,0,2,4.1,2,44,3862,13033
aarond10/https_dns_proxy,0,1,6.4,5,48,136,1685
aappleby/smhasher,0,6,3.8,3,101,1382,6053
a-n-t-h-o-n-y/TermOx,0,0,4.2,2,368,2378,26251
Zeex/subhook,0,-1,4.5,1,18,244,956
ZQuestClassic/ZQuestClassic,0,0,3.7,152,967,47381,523187
ZLMediaKit/ZLToolKit,0,8,5.9,6,373,3573,13696
Yubico/pam-u2f,0,8,6.1,25,90,260,4155
Yubico/libfido2,0,135,7.7,22,729,2590,33427
Yours3lf/rpi-vk-driver,0,4,2.1,7,12,14370,48091
Yelp/MOE,0,61,2.5,10,238,10174,14005
XMuli/QtExamples,0,0,4.6,0,4,1535,7009
XMuli/ChineseChess,0,0,4.4,3,62,622,1546
Voine/ChatWaifu_Mobile,0,0,2,5,271,25802,234057
Vector35/binaryninja-api,0,-1,5.6,1,3,15214,80533
VcDevel/std-simd,0,0,3.6,0,4,3162,23956
VcDevel/Vc,0,0,4.8,1,7,12533,37420
ValveSoftware/steam-audio,0,18,5.2,10,93,4370,17304
TuGraph-family/tugraph-db,0,0,5.5,0,2,44453,206963
TsudaKageyu/minhook,0,1,3.9,2,16,459,2121
Totoro97/f2-nerf,0,0,4.1,0,1,50502,238358
ToshioCP/Gtk4-tutorial,0,-1,4.2,4,164,283,4974
ThrowTheSwitch/Unity,0,0,6.7,21,115,1112,15188
ThrowTheSwitch/CMock,0,-1,5.9,7,40,5233,16973
ThomasThelen/Anti-Debugging,0,0,4.4,0,5,33,137
ThirteenAG/Ultimate-ASI-Loader,0,1,4.2,2,16,1013,13850
Tencent/paxosstore,0,6,4.1,33,614,2980,219484
Taywee/args,0,81,4.5,0,7,1754,18473
TartanLlama/optional,0,0,4.8,0,1,230,2570
Sysinternals/SysmonForLinux,0,0,7,1,13,3135,124874
SuperElastix/elastix,0,0,5.5,2,103,61499,124952
Stremio/stremio-shell,0,0,5.9,1,41,158,1312
Stiffstream/sobjectizer,0,0,5,2,614,34780,91441
SqliteModernCpp/sqlite_modern_cpp,0,42,5.4,0,12,58,2139
SpartanJ/efsw,0,12,6.3,5,104,1437,6264
SlopeCraft/SlopeCraft,0,0,5,1,6,4375,26414
Slicer/SlicerGitSVNArchive,0,2,4.3,18,187,100161,356987
Slicer/Slicer,0,1,7.7,4,165,97113,361295
ShiqiYu/CPP,0,0,3.6,0,6,207,3834
SergeyBel/AES,0,29,4.7,0,23,9,1146
SOUI2/soui,0,-1,2.5,12,241,191079,838192
SFUMECJF/cmake-examples-Chinese,0,0,1.8,0,2,389,3742
SFML/SFML-Game-Development-Book,0,0,4.3,1,387,533,12171
RomanKubiak/ctrlr,0,0,2.9,5,179,157739,633685
RoboMaster/RoboRTS,0,0,4.2,2,45,9024,18629
RigsOfRods/rigs-of-rods,0,39,5.6,21,134,29017,141226
RichieSams/FiberTaskingLib,0,93,5.8,16,839,4811,21756
RedisGraph/RedisGraph,0,13,4.2,0,45,291148,1149746
ReactiveX/RxCpp,0,0,4.8,0,76,3891,51416
Rakashazi/emu-ex-plus-alpha,0,25,4,2,66,229654,1218984
RPCSX/rpcsx,0,2,5,52,790,1398,53345
QtExcel/QXlsx,0,-1,6,170,2010,6023,22229
QBDI/QBDI,0,0,5.3,0,1,12171,66714
Presburger/qmc-decoder,0,5,4.2,0,3,26,171
PixlOne/logiops,0,17,4.1,6,270,2224,9392
Parchive/par2cmdline,0,63,5.8,23,142,3567,13931
PaddlePaddle/Paddle-Lite-Demo,0,5,3.2,20,201,3711,22882
PacktPublishing/Vulkan-Cookbook,0,-1,4.1,6,241,11579,27116
PacktPublishing/Software-Architecture-with-Cpp,0,0,6.1,0,2,8735,79178
PacktPublishing/Mastering-Graphics-Programming-with-Vulkan,0,2,3.9,3,35,87694,360923
PacktPublishing/3D-Graphics-Rendering-Cookbook,0,71,4.8,7,167,1119,34568
PX4/PX4-ECL,0,21,3.5,13,150,5088,23418
OriginQ/QPanda-2,0,2,3.5,5,319,73221,326016
OpenStickCommunity/GP2040-CE,0,12,5.7,16,126,6222,42755
OpenNMT/CTranslate2,0,0,6.5,0,2,6465,44233
ObKo/stm32-cmake,0,3,6.8,0,111,3534,7920
OAID/AutoKernel,0,0,4.2,4,147,16274,57268
NytroRST/ShellcodeCompiler,0,0,2.7,0,1,421,2908
Nuand/bladeRF,0,0,4.7,1,6,25138,73196
Nomango/configor,0,47,4.8,0,16,1711,20092
NixOS/patchelf,0,9,4.6,10,57,854,5582
Netis/cloud-probe,0,74,4.1,4,260,424609,1920632
Neargye/nameof,0,0,5.6,0,3,1317,15675
Neargye/hello_tf_c_api,0,0,4.4,0,33,1306,14633
NVIDIAGameWorks/nvrhi,0,52,5.1,19,340,2336,26081
NVIDIA/tensorflow,0,0,4.3,2,56,277252,1409157
NVIDIA/stdexec,0,0,5.9,1,94,4573,32667
NVIDIA/VideoProcessingFramework,0,0,5.5,1,75,3991,16147
NVIDIA/MDL-SDK,0,6,2.8,5,233,539795,1979207
NVIDIA-AI-IOT/redtail,0,1,4,1,3,1525,8729
MolecularMatters/raw_pdb,0,2,7.3,19,82,937,6216
MolecularMatters/psd_sdk,0,88,5.5,32,228,2115,9100
MisterTea/EternalTerminal,0,0,5,20,262,829,9445
Mesa3D/mesa,0,0,4.6,1,4,449323,2161196
McNopper/OpenGL,0,0,2.9,14,198,12733,43355
MaJerle/lwrb,0,1,5.4,8,79,659,1096
LukasBanana/LLGL,0,64,5,46,1190,25403,159475
LibRaw/LibRaw,0,488,5.3,178,567,3203,55420
LiamBindle/MQTT-C,0,2,5.4,2,48,2131,4289
LekKit/RVVM,0,0,5.3,20,606,5961,26233
KomputeProject/kompute,0,-1,6.2,6,206,1307,7669
KhronosGroup/Vulkan-Hpp,0,45,5.9,75,482,8424,362498
