repo, scan-build-bugs, bai-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
hughperkins/tf-coriander,1,-1,-1,5.3,245,2711,63849,252805
hoohack/read-php-src,1,0,24,5.8,133,350,323155,1988146
hidviz/hidviz,1,-1,0,4.8,1,51,2625,6408
happynear/caffe-windows,1,-1,-1,4.5,192,1210,13836,70317
griddb/griddb,1,-1,1,5.4,3,35,83646,499022
grf-labs/grf,1,-1,50,7.3,9,122,25971,106137
google/adiantum,1,-1,36,6.4,13,81,625,313965
firebreath/FireBreath,1,-1,-1,5.9,3,109,17603,54287
elFarto/nvidia-vaapi-driver,1,8,17,6.8,7,115,6737,10992
doyubkim/fluid-engine-dev,1,0,-1,4.9,63,1538,20470,97641
docopt/docopt.cpp,1,0,10,7,2,23,168,1502
dmlc/dmlc-core,1,0,19,5.7,2,54,5366,17312
dlundquist/sniproxy,1,110,7,6.6,11,177,1148,5521
derekmolloy/exploringBB,1,0,1,5.2,0,68,7377,28481
delfrrr/delaunator-cpp,1,-1,24,6.3,0,7,41,750
ddiakopoulos/tinyply,1,0,17,6.3,1,2,760,5800
dannagle/PacketSender,1,0,0,4.9,28,233,547,10103
csmith-project/creduce,1,46,0,6.3,4,40,5329,32442
creytiv/re,1,-1,257,5.8,50,1256,9167,39048
cmu-sei/pharos,1,-1,0,4.7,0,11,19169,74612
clab/fast_align,1,-1,1,6.3,6,26,85,1399
cboxdoerfer/fsearch,1,-1,0,5.6,33,731,988,16913
c9s/r3,1,1529,9,5.9,5,40,2369,14320
bombela/backward-cpp,1,0,26,8.2,0,5,831,3759
blurrypiano/littleVulkanEngine,1,-1,45,6.2,0,69,663,4916
bk138/gromit-mpx,1,-1,2,5,10,54,391,2726
billyquith/ponder,1,-1,30,6.4,0,206,18774,57071
berndporr/iir1,1,0,3,6.4,0,45,1994,3518
anthonix/ffts,1,0,4,6.1,6,46,2458,20848
andybarry/flight,1,-1,0,5.2,0,3,27270,77159
alexgkendall/caffe-segnet,1,-1,0,4.7,126,847,11390,50736
alecthomas/entityx,1,0,96,5.8,0,17,1786,16720
alandefreitas/matplotplusplus,1,-1,0,5.4,24,504,11606,1050625
aksnzhy/xlearn,1,-1,0,5.5,0,3,24813,62221
aerys/minko,1,-1,0,5.4,0,3,314605,1118342
WaterJuice/WjCryptLib,1,0,47,5.6,0,66,1774,4361
Ubpa/USRefl,1,0,0,6.4,0,30,168,3120
Tencent/Taitank,1,-1,266,5.2,229,945,9911,33303
Tencent/GameAISDK,1,0,-1,4.3,12,243,419874,2055241
TartanLlama/expected,1,0,3,5.5,1,2,112,3504
StanfordPL/stoke,1,-1,0,4.2,0,3,50702,126318
SergiusTheBest/plog,1,0,0,6.7,3,40,601,7927
RaftLib/RaftLib,1,0,37,6,3,167,7294,15604
REGoth-project/REGoth,1,-1,3,6,3,8,11934,36541
Naios/function2,1,0,1,7,6,67,415,2472
MultiMC/Launcher,1,-1,15,6.1,14,109,10385,71493
Mixaill/FakePDB,1,-1,33,4.4,0,27,7366,16669
MhLiao/TextBoxes_plusplus,1,-1,-1,4.4,256,1342,14173,76114
MegEngine/MegCC,1,309,3,4.9,12,100,7962,112193
MKXJun/DirectX11-With-Windows-SDK,1,339,188,4.8,87,935,119368,386559
Luwx/Lightly,1,322,0,6.5,42,373,5969,15168
LukasBanana/LLGL,1,0,84,5.6,27,1146,24556,126219
LemonOSProject/LemonOS,1,-1,0,4.2,18,258,3056,42531
KDAB/GammaRay,1,0,26,7.6,0,5,18153,104591
Hopson97/MineCraft-One-Week-Challenge,1,-1,12,6.6,3,125,12068,47076
F8LEFT/FUPK3,1,-1,0,5.1,26,588,53943,141879
DaanDeMeyer/reproc,1,0,6,5.2,9,53,782,3963
ColdGrub1384/Pyto,1,256,26,5,4,53,548405,915407
CobaltFusion/DebugViewPP,1,0,26,3.7,4,299,9130,54654
CLIUtils/CLI11,1,0,812,6.4,0,56,2447,21598
CE-Programming/CEmu,1,-1,3,5.1,2,17,1015,25014
AshampooSystems/boden,1,-1,8,4.9,9,250,1688,21917
AsPJT/DungeonTemplateLibrary,1,0,40,6.3,0,10,5731,17901
AirGuanZ/Atrc,1,-1,11,5.5,0,19,13364,87207
AcademySoftwareFoundation/xstudio,1,0,6,5.4,9,53,13287,131235
834810071/muduo_study,1,-1,-1,6,14,544,2017,11220
3cky/mbusd,1,24,6,5.1,3,44,1072,2642
zhihu/cuBERT,0,-1,0,5.8,2,46,1632,7266
zherczeg/sljit,0,-1,852,7.6,60,195,5387,47671
zeux/volk,0,-1,0,7.1,0,7,116,4864
zeux/pugixml,0,0,24,6.1,30,430,2311,23284
zeromq/cppzmq,0,-1,0,6.9,0,4,360,5872
zddhub/opensse,0,-1,2,6.1,1,33,2274,7438
zbackup/zbackup,0,-1,23,6,1,31,1021,7438
zakirullin/tiny-compiler,0,0,3,6.4,0,15,4,510
yuezk/GlobalProtect-openconnect,0,226,0,5.5,2,96,278,3152
yuesong-feng/30dayMakeCppServer,0,-1,12,5.9,0,124,1060,6186
yuanming-hu/taichi_mpm,0,0,0,5.6,3,37,2621,16968
yitter/IdGenerator,0,-1,2,6.4,1,10,264,1266
yhirose/cpp-peglib,0,0,9,6,3,89,505,8150
yandex/odyssey,0,-1,47,6.2,2,169,2889,33666
yaml/libyaml,0,5,54,5.2,66,202,3200,10529
xioTechnologies/Fusion,0,-1,0,6.3,0,14,535,1628
xindongzhang/MNN-APPLICATIONS,0,-1,1,5.4,5,167,47366,206355
xiaoweime/WProtect,0,-1,22,4.6,60,1043,29591,222049
xemu-project/xemu,0,-1,1,4.7,11,127,292551,1642341
xbmc/inputstream.adaptive,0,-1,18,7.4,16,126,9551,39998
wolfSSL/wolfssl,0,0,1576,8.2,434,1693,208318,1272839
wolfSSL/wolfMQTT,0,0,4,7.5,10,81,3659,16403
wjakob/nanobind,0,-1,0,6.4,19,258,1400,12713
wilix-team/iohook,0,47,8,4,4,76,1751,8244
wecooperate/iMonitor,0,-1,0,6.6,0,40,1181,8985
webcamoid/webcamoid,0,-1,0,6.2,174,4511,15992,90633
webcamoid/akvcam,0,0,0,5.5,6,164,876,6950
wangzhaode/ChatGLM-MNN,0,-1,0,6.6,0,21,2114,17814
vmatare/thinkfan,0,0,90,6,4,116,3571,4390
vgough/encfs,0,0,4,7.3,5,111,26870,87371
vector-of-bool/pitchfork,0,-1,0,5.6,0,1,669,5380
urbste/MultiCol-SLAM,0,-1,2,5.7,8,153,58054,142267
unetbootin/unetbootin,0,-1,0,4,12,80,376,6252
ttttupup/wxhelper,0,-1,0,5.6,5,14,3371,18850
tronkko/dirent,0,-1,2,6.4,11,31,1089,3148
trilinos/Trilinos,0,0,-1,7.6,8,169,1504416,4242990
triSYCL/triSYCL,0,-1,0,6,34,566,16504,38889
trailofbits/pe-parse,0,8,22,5.9,24,113,612,5620
tplgy/cppcodec,0,-1,155,6.7,1,7,1142,2482
tomtom-international/cpp-dependencies,0,-1,-1,7.2,15,103,248,2671
tomahawk-player/tomahawk,0,-1,0,4.8,0,26,28023,119226
tjko/jpegoptim,0,35,1,6.4,0,24,541,2313
tizonia/tizonia-openmax-il,0,36,34,6,4,93,35903,135243
tio/tio,0,-1,2,7.1,20,67,802,3325
tinycthread/tinycthread,0,-1,10,5.9,2,38,386,1489
thestk/stk,0,-1,3,7.5,10,50,12403,38195
thestk/rtmidi,0,11,4,8.2,1,78,1116,5389
thestk/rtaudio,0,196,0,8.3,11,64,3989,15459
thekvs/cpp-serializers,0,-1,0,6,1,21,135,2294
theinvisible/openfortigui,0,0,0,6.7,0,13,1004,6887
swwwolf/wdbgark,0,0,4,5.5,5,110,5467,67678
svenstaro/rofi-calc,0,0,1,6.8,1,16,71,447
srdja/Collections-C,0,0,11,6.7,5,255,4810,10474
spring/spring,0,0,10,6.1,6,78,104983,422484
sony/flutter-embedded-linux,0,-1,-1,6,0,2,7502,28378
sonosaurus/sonobus,0,-1,14,4.7,11,365,264634,1082971
sogou/srpc,0,-1,13,7.3,13,211,1957,23894
softwareQinc/qpp,0,0,0,6.2,0,3,36709,84632
sofa-framework/sofa,0,0,0,7.2,8,351,191713,734636
soarqin/finalhe,0,-1,152,6.1,17,122,79748,301578
snape/RVO2,0,0,6,6.2,3,37,2126,1834
skystrife/cpptoml,0,-1,0,6.6,0,6,432,2993
skiselkov/BetterPushbackC,0,-1,0,5.5,62,212,1582,8445
shekyan/slowhttptest,0,16,4,6.5,5,36,1084,1779
sharkdp/dbg-macro,0,-1,3,5.8,0,1,51,1242
sharebrained/portapack-hackrf,0,-1,0,5.5,25,716,130232,275414
sgan81/apfs-fuse,0,291,128,6.4,27,273,1128,14351
serizba/cppflow,0,-1,-1,5.3,0,3,4209,14785
serge1/ELFIO,0,0,9,4.4,0,8,1610,7987
serge-sans-paille/frozen,0,0,8,7.2,1,4,1618,19780
seccomp/libseccomp,0,12465,15,6.4,23,196,4849,13430
seanbaxter/shaders,0,-1,-1,6,0,32,11707,50907
scummvm/scummvm,0,-1,5,7.2,10,105,752957,3863562
scottbez1/splitflap,0,0,3,3.8,2,25,1490,5495
sciplot/sciplot,0,0,8,5.3,0,2,4082,18524
sbarex/QLMarkdown,0,1610,113,6.2,52,279,105684,733366
samhocevar/rinetd,0,312,8,5.7,3,82,463,3091
s1lentq/ReGameDLL_CS,0,-1,0,5.9,378,4756,15072,106550
s-yata/marisa-trie,0,50279,194,5.7,8,136,1386,21691
ryanhaining/cppitertools,0,0,0,7.8,0,36,305,10872
rtbkit/rtbkit,0,0,4,6,4,78,45847,243665
rspamd/rspamd,0,0,5,7.2,10,101,55327,298079
rordenlab/dcm2niix,0,275,0,6,49,251,5122,28655
rogersce/cnpy,0,0,21,6.4,0,12,57,483
rlguy/FantasyMapGenerator,0,-1,60,6.4,14,291,1335,18420
rime/librime,0,-1,0,6,0,2,3018,30921
rigtorp/SPSCQueue,0,0,1,4.9,2,19,82,605
rigtorp/MPMCQueue,0,0,4,4.9,1,9,64,393
richkmeli/Richkware,0,-1,0,6.2,0,30,434,2474
raspberrypi/pico-sdk,0,-1,38,6.6,41,487,44739,65648
quora/qmf,0,-1,0,6.6,2,287,8408,21332
qicosmos/cinatra,0,242,0,6.3,12,256,45157,139156
prusa3d/Prusa-Firmware,0,0,76,5.2,11,766,20607,95572
protobuf-c/protobuf-c,0,803,5,4.9,55,566,3241,8925
prikhi/lightdm-mini-greeter,0,0,-1,5.6,0,31,196,1079
preshing/turf,0,0,154,6.2,6,266,2285,8243
preshing/cpp11-on-multicore,0,-1,1,6.2,1,21,288,1501
precice/precice,0,-1,-1,6.2,0,4,13317,85449
pq-crystals/kyber,0,-1,46,6.6,0,213,1545,7299
pothosware/SoapySDR,0,23,1,5.8,6,277,4015,6134
pond3r/ggpo,0,-1,-1,6.7,7,95,1653,4942
polycube-network/polycube,0,0,2,4.6,0,32,42105,152479
pnedev/comparePlus,0,-1,0,6.2,0,9,1956,17526
pmed/v8pp,0,0,9,5.1,0,8,238,5304
ploopyco/headphones,0,0,2,5.1,1,7,1564,2644
plibither8/2048.cpp,0,171,0,5.7,0,68,75,2846
pikasTech/PikaPython,0,0,0,3.5,15,122,1161593,2854142
pfalcon/pycopy,0,-1,0,4.4,173,1609,125766,250960
pboettch/json-schema-validator,0,69,93,7.1,11,68,403,4179
pauldreik/rdfind,0,9,-1,6,3,52,539,1715
pantor/ruckig,0,0,1,6.2,13,82,5543,36316
p12tic/libsimdpp,0,0,0,6.7,5,32,9947,60010
p-ranav/structopt,0,0,0,6.4,30,54,1308,12482
owent/libcopp,0,0,0,5.2,0,32,2953,21113
overmighty/i-use-arch-btw,0,239,7,6.2,0,57,237,1705
otya128/winevdm,0,-1,0,7.4,213,1434,51219,372900
openvinotoolkit/model_server,0,-1,3,7.9,2,60,11356,79440
openswoole/ext-openswoole,0,-1,2,5.1,9,195,10582,93595
openstf/ios-minicap,0,-1,-1,5.1,0,14,8,464
openhpc/ohpc,0,0,0,5.4,3,26,36388,218835
open62541/open62541,0,0,0,6,86,974,24314,146802
open-mpi/hwloc,0,-1,3,7.4,163,660,13250,59070
oneapi-src/oneDPL,0,-1,0,7.8,0,4,12320,77122
olliw42/storm32bgc,0,0,-1,5.2,20,652,97344,314695
odygrd/quill,0,0,73,6.1,2,114,6801,33683
no5ix/realtime-server,0,0,2,6.4,1,10,7963,47792
no1msd/mstch,0,-1,-1,6.2,1,15,0,1429
nmslib/hnswlib,0,-1,0,7.3,7,34,417,4063
ngtcp2/ngtcp2,0,691,-1,7.2,60,705,18872,65319
ngtcp2/nghttp3,0,998,79,7,28,351,7012,21424
ngs-lang/ngs,0,-1,-1,4.4,16,197,647,7719
nfrechette/rtm,0,0,8,6.3,52,225,11244,23469
networkit/networkit,0,0,795,7.3,92,1424,20184,69713
netcan/asyncio,0,0,1,5.4,0,5,158,2150
ncbi/sra-tools,0,0,0,6.8,3,81,252887,729908
nanopb/nanopb,0,0,19,6.8,24,188,1581,12531
n64dev/cen64,0,-1,0,6,45,424,5233,26689
mysql/mysql-workbench,0,-1,1,6.7,0,10,114819,652471
mysql/mysql-connector-cpp,0,-1,136,7.6,17,122,119343,388487
muluoleiguo/interview,0,-1,6,6,13,36,580,3915
motiwari/BanditPAM,0,-1,24,7,0,31,1978,4245
moli232777144/mtcnn_ncnn,0,-1,0,5.5,0,12,32805,56984
mohabouje/WinToast,0,-1,0,6.4,7,43,72,1707
mldbai/mldb,0,0,4,6.2,4,78,149492,521700
mkj/dropbear,0,1895,-1,6.3,77,752,26974,96916
mit-dci/opencbdc-tx,0,-1,0,5.9,27,1555,7395,40575
mintomic/mintomic,0,-1,5,6.2,0,70,315,2208
microsoft/xlang,0,-1,0,6.6,7,143,2870,57340
microsoft/tensorflow-directml,0,-1,0,5.2,2,56,293298,1410310
microsoft/rDSN,0,-1,0,5.8,168,701,18010,54458
microsoft/pict,0,0,35,6.3,22,169,2040,7519
microsoft/msquic,0,0,-1,8.4,129,691,37047,145848
microsoft/etl2pcapng,0,-1,0,6.6,1,13,108,1214
microsoft/cppwinrt,0,463,0,7.1,1,7,4072,62142
microsoft/DirectX-Headers,0,-1,17,8.9,6,51,3143,47732
mgbellemare/Arcade-Learning-Environment,0,0,0,4.7,18,630,16275,29609
meganz/mingw-std-threads,0,-1,0,7.1,0,5,341,3134
matyhtf/phpx,0,0,3,4.3,0,55,637,5298
mattiasflodin/reckless,0,-1,34,6.4,5,66,1809,6270
mattgodbolt/seasocks,0,0,-1,6.3,3,145,4203,21840
mariusbancila/stduuid,0,0,3,6.6,0,1,1248,15748
marcj/TypeRunner,0,-1,0,6.2,7,202,17452,30543
mandreyel/mio,0,0,2,6.7,1,3,1068,2206
mailru/icqdesktop.deprecated,0,-1,0,5.6,0,2,7162,274779
magma/magma,0,-1,0,5.4,0,3,62339,200363
madmann91/bvh,0,-1,1,5.5,2,26,157,2389
machinezone/IXWebSocket,0,0,30,7.4,7,134,5629,37917
lsalzman/enet,0,393,25,5.3,14,85,462,4859
lovyan03/LovyanGFX,0,-1,0,6.3,0,7,321473,1249471
log4cplus/log4cplus,0,1558,-1,5.7,11,306,6986,19374
limine-bootloader/limine,0,0,0,5.5,1,3,689,17380
lifting-bits/remill,0,-1,-1,5.8,0,5,54945,124924
lief-project/LIEF,0,0,0,5,65,2105,21003,114668
libvirt/libvirt,0,0,0,7.6,1337,13045,93569,565671
libusb/hidapi,0,-1,-1,6,0,3,1773,6979
librsync/librsync,0,8,19,4.9,10,118,2736,4960
libgeos/geos,0,12,0,5.9,21,2621,64515,174050
libbpf/libbpf-bootstrap,0,-1,0,6.3,1,21,177,771215
libass/libass,0,52,77,6.3,40,343,4371,18125
leomccormack/Spatial_Audio_Framework,0,-1,0,5,38,401,26720,123189
leo-arch/clifm,0,-1,331,5.6,170,1229,8558,55562
lemire/fast_double_parser,0,-1,30,5.5,0,17,251,1621
leetonidas/demovfuscator,0,-1,-1,6.6,8,85,160,3566
leanprover-community/lean,0,113,0,4.8,165,4475,17247,121892
lcompilers/lpython,0,-1,0,7.3,36,524,6865,85438
kosma/minmea,0,-1,30,5.5,2,19,171,1923
kokkos/kokkos,0,0,26,6.8,8,153,42168,187150
kokke/tiny-AES-c,0,-1,1,5.3,0,12,150,678
kmatheussen/radium,0,-1,26,6.4,12,370,201819,845538
kimwalisch/primesieve,0,1,0,6.1,13,144,2543,9034
kimci86/bkcrack,0,98,0,5.7,6,50,383,2352
kiibohd/controller,0,-1,0,4.1,1,72,41502,77261
kigster/cmake-project-template,0,510,1,6.4,0,4,13,125
khizmax/libcds,0,0,1,6.3,2,43,41452,142547
kevinlin311tw/caffe-cvprw15,0,-1,0,5,5,120,10468,42717
justdan96/tsMuxer,0,-1,4,5.5,6,138,1569,39735
juj/RectangleBinPack,0,-1,13,6.3,2,50,597,2078
jtv/libpqxx,0,0,425,7.5,3,174,7221,23160
jscheiny/Streams,0,-1,0,6.3,0,27,16,4804
joboccara/pipes,0,-1,-1,5.4,0,9,1038,16934
jklmnn/imagejs,0,-1,16,6.2,1,6,77,395
jk-jeon/dragonbox,0,0,58,6.2,37,195,2024,10463
jgarff/rpi_ws281x,0,0,3,7.4,4,39,744,2583
jerryscript-project/iotjs,0,-1,3,7.3,6,159,3527,17650
jedisct1/minisign,0,0,8,5.2,1,41,0,1469
jedisct1/libhydrogen,0,0,0,6.4,5,13,72,3426
ivmai/libatomic_ops,0,0,1,6.3,0,53,3662,19810
itay-grudev/SingleApplication,0,-1,-1,7,5,92,703,1097
isledecomp/isle,0,-1,0,5,6,123,6116,19453
intel/thermal_daemon,0,2,37,7.5,31,339,2934,15553
intel/libipt,0,0,8,7.6,17,487,9988,40078
imbs-hl/ranger,0,-1,125,5.6,17,181,1819,8796
imageworks/pystring,0,0,1,5.4,6,68,514,1924
ibireme/yyjson,0,0,107,5.9,24,106,6659,25222
i3/i3status,0,595,3,5.6,16,74,703,5229
i3/i3lock,0,55,2,6,7,44,391,1921
hydradatabase/hydra,0,-1,0,6.9,19,83,10269,15342
hse-project/hse,0,0,-1,5.2,0,11,22738,140329
holzschu/ios_system,0,-1,0,4.7,241,1212,120625,411175
hjk41/Remmy,0,-1,11,6.2,0,2,337,2279
hepingood/w25qxx,0,35,9,7,34,132,236507,281649
hepingood/ssd1306,0,0,1,6.9,5,112,127729,151168
heavyai/heavydb,0,-1,-1,4.6,10,74,163182,599365
hanickadot/compile-time-regular-expressions,0,0,0,6,0,5,1681,97875
gvinciguerra/PGM-index,0,-1,107,5.7,0,37,4125,28339
gulrak/filesystem,0,0,120,5.7,0,18,1660,22009
gsl-lite/gsl-lite,0,0,0,6.3,50,524,897,11337
gsass1/NTop,0,-1,0,6,3,50,190,1945
graeme-hill/crossguid,0,0,0,6.7,1,4,87,592
googleprojectzero/winafl,0,-1,78,6.2,38,151,2377,12866
google/oboe,0,-1,0,6.8,8,412,21104,55299
google/libprotobuf-mutator,0,-1,0,7.3,4,64,527,2876
google/double-conversion,0,0,24,8.7,5,99,3068,322757
google/cpu_features,0,49,13,7.4,0,45,1609,8149
google/cld3,0,-1,0,6.1,6,120,3671,68255
gonetz/GLideN64,0,-1,2,4.3,24,142,36104,164560
godotengine/godot-cpp,0,-1,0,8,7,171,5256,19633
gnuradio/volk,0,61,0,6.1,7,77,12257,43605
gflags/gflags,0,0,3,6.9,6,76,1319,3954
gbevin/SendMIDI,0,-1,12,5.7,6,185,36858,110989
gansm/finalcut,0,20,135,5.9,1,1684,17914,91524
gammasoft71/xtd,0,0,0,5.8,0,39,135124,244511
gambit/gambit,0,0,-1,5.5,2984,9843,4901,1501479
fsaintjacques/disruptor--,0,-1,-1,6,0,7,565,1170
froghui/yolanda,0,-1,0,6,7,132,292,4048
frida/frida-gum,0,-1,-1,4.7,0,2,9175,172197
freifunk-gluon/gluon,0,-1,1,7,0,15,1122,5995
fpagliughi/sockpp,0,0,7,6.4,0,34,4903,3176
floooh/pacman.c,0,-1,2,6.4,5,76,5338,27684
file/file,0,1077,113,7.3,52,282,2762,17800
fholger/vrperfkit,0,-1,1,4.6,7,354,3132,10067
fastos/fastsocket,0,0,16,6.2,0,36,1946901,8829834
fairygui/FairyGUI-cocos2dx,0,-1,0,6.2,49,741,371,27184
facontidavide/PlotJuggler,0,-1,65,6.3,6,322,46583,183283
facebookresearch/Replica-Dataset,0,-1,0,6.6,10,28,119,1546
facebookincubator/spectrum,0,-1,0,7,11,306,6485,28973
facebookincubator/gloo,0,0,229,9,14,168,5524,21545
facebookexperimental/libunifex,0,-1,0,7.9,7,107,6825,34932
facebook/ThreatExchange,0,-1,29,6.6,4,73,11179,100106
ethz-adrl/control-toolbox,0,0,0,5.3,0,22,18450,314542
ethereum/evmone,0,0,0,7.7,5,65,1442,15666
espressif/ESP8266_RTOS_SDK,0,-1,-1,3.5,0,6,76541,294421
eranif/codelite,0,-1,19,5.7,3,185,163529,697665
emqx/neuron,0,-1,0,6.7,0,11,4354,35861
emoon/minifb,0,-1,3,6.8,2,87,519,5625
emmericp/ixy,0,-1,-1,6.7,6,60,932,5305
emilybache/GildedRose-Refactoring-Kata,0,0,35,4.7,8,384,100,2752
emil-e/rapidcheck,0,0,17,7.5,0,72,1152,20407
electro-smith/DaisySP,0,-1,26,6.4,2,118,2344,8673
edouarda/brigand,0,0,0,5.8,0,3,794,8444
e-dant/watcher,0,0,0,6.8,3,12,1595,3515
duckdb/duckdb-wasm,0,-1,0,6,3,188,2302,12489
dtrebilco/glintercept,0,-1,0,5.1,39,831,53999,204277
dpayne/cli-visualizer,0,4,5,6.7,3,65,677,4605
dovecot/core,0,0,-1,8.4,2203,13949,41571,468981
dosbox-staging/dosbox-staging,0,0,1,7.1,290,4053,51419,255560
doches/progressbar,0,0,6,6.7,0,10,174,309
dmlc/rabit,0,-1,1,6.6,9,49,2476,5722
dmlc/decord,0,0,47,4.4,3,169,3421,9133
dji-sdk/Onboard-SDK-ROS,0,-1,10,6.9,2,53,2272,13658
dji-sdk/Onboard-SDK,0,-1,0,5.5,33,644,55163,96526
district10/cmake-templates,0,-1,0,6.2,0,3,261,757
davidrmiller/biosim4,0,16,12,5.2,12,83,1037,3277
darbyjohnston/DJV,0,0,0,3.4,1,32,8261,135782
danfis/libccd,0,0,0,6.8,3,37,1036,5295
daipeihust/im-select,0,-1,0,6.7,0,5,11,203
dacap/clip,0,-1,4,5.1,0,20,328,2475
czyt1988/czyBlog,0,-1,0,6,0,3,390,2893
crypto-chassis/ccapi,0,-1,0,6.4,2,52,2373,47072
crosire/d3d8to9,0,-1,0,6.3,0,3,151,3865
crosire/blink,0,-1,0,6.7,4,23,279,1620
cpputest/cpputest,0,0,97,5.9,4,471,5158,33718
contour-terminal/contour,0,-1,0,6.7,0,1,8058,51085
commontk/CTK,0,-1,0,7.7,2,31,64510,158775
cofyc/argparse,0,-1,0,6,3,9,64,561
cntools/libsurvive,0,-1,-1,4.4,0,6,6516,83748
cnr-isti-vclab/vcglib,0,-1,1,5.5,0,3,66698,255847
clab/dynet,0,-1,2,4.4,0,327,12493,43507
ckormanyos/real-time-cpp,0,0,0,5.2,0,31,27406,94311
civetweb/civetweb,0,-1,-1,6.4,0,3,206829,578028
cinit/WSAPatch,0,-1,2,5.6,0,8,29,441
christophhart/HISE,0,-1,0,4.6,6,185,229035,1129726
christophgysin/pasystray,0,-1,2,6.5,1,97,512,3225
chrisant996/clink,0,-1,1,5.4,2,5,21591,135086
chenshuo/muduo-tutorial,0,-1,-1,5.9,5,197,0,70
chengzhengxin/sdm,0,-1,-1,5.2,0,1,25573,65776
cfig/Android_boot_image_editor,0,0,-1,5.1,0,5,5362,13405
caveofprogramming/advanced-cplusplus,0,-1,11,5.8,0,143,1032,4553
captain-amygdala/pistorm,0,-1,7,6.4,1,6,20418,116764
caozhiyi/CppNet,0,-1,23,6.5,19,305,858,10135
c42f/tinyformat,0,-1,17,6.1,1,2,416,1017
bytedance/bhook,0,-1,0,7.2,19,191,2185,10089
bryanpkc/corkscrew,0,141,1,6.8,1,3,9,251
brandonpelfrey/Fast-BVH,0,-1,11,4.9,0,9,933,3183
brainboxdotcc/DPP,0,0,-1,5.7,31,623,36643,72018
bootchk/resynthesizer,0,-1,1,6.4,0,10,2251,3989
boostorg/hof,0,0,71,5.6,1,275,3846,11749
boost-ext/ut,0,0,1,6.8,0,17,382,6516
boost-ext/sml,0,0,0,5,0,1,1388,18167
bonzini/qboot,0,0,-1,6.6,1,54,297,2398
bolero-MURAKAMI/Sprout,0,-1,-1,6.2,0,4,30819,157813
biometrics/openbr,0,0,0,5.5,0,1,48589,217838
benhoyt/inih,0,0,-1,6,1,17,164,808
behdad/glyphy,0,1070,5,6.5,4,74,1134,4942
baresip/baresip,0,-1,8,6.5,54,1035,8848,57982
bakwc/JamSpell,0,-1,41,5.4,3,84,6896,16310
baidu/ICE-BA,0,-1,1,6.5,1,9,7452,81561
baidu/BaikalDB,0,-1,0,5.4,315,2053,13470,147176
baidu/AnyQ,0,-1,0,6.2,2,155,1720,6506
awslabs/aws-lambda-cpp,0,0,5,6.7,4,299,8785,20367
aws/aws-lambda-java-libs,0,0,0,7.2,4,297,8734,20224
auriamg/macdylibbundler,0,-1,10,7,2,34,241,941
atcoder/ac-library,0,0,32,4.8,0,32,185,5276
asmjit/asmjit,0,0,0,5.7,77,435,16022,96931
apache/madlib,0,-1,-1,7.2,3,35,12269,60356
anse1/sqlsmith,0,0,32,4.4,4,82,125,3221
anholt/libepoxy,0,0,-1,4.6,1,31,1592,2661
ange-yaghi/simple-2d-constraint-solver,0,-1,-1,6.4,4,60,116,3898
andy-thomason/Vookoo,0,-1,0,7.2,1,38,31489,133466
andrewssobral/simple_vehicle_counting,0,-1,-1,5.2,0,2,685,2703
analogdevicesinc/libiio,0,0,7,7.7,23,120,3380,22511
alibaba/yalantinglibs,0,0,0,6.3,73,1688,51443,181176
alibaba/async_simple,0,0,0,6.7,44,237,42591,121714
alexmercerind/dart_vlc,0,0,0,5,0,21,726,2786
alexliniger/MPCC,0,-1,0,6.6,1,40,955,3097
alexhude/FRIEND,0,0,0,5.3,2,23,191,3110
alexhagiopol/cracking-the-coding-interview,0,-1,12,6.2,3,65,1954,4633
akermu/emacs-libvterm,0,-1,26,6.6,3,43,179,1901
ajweeks/FlexEngine,0,-1,0,4.7,2,10,18292,328507
airbus-cert/ttddbg,0,0,3,4.3,3,39,716,2765
aiekick/ImGuiFileDialog,0,-1,0,6.8,4,105,3071,13150
agauniyal/rang,0,0,0,5.9,0,1,18,849
adamyaxley/Obfuscate,0,0,0,5.6,0,1,106,237
actor-framework/actor-framework,0,9,0,7.6,111,2079,17931,113888
acoustid/chromaprint,0,0,64,4.6,15,145,21239,59993
aceinnolab/Inkycal,0,0,2,4.4,2,44,3862,13033
aarond10/https_dns_proxy,0,2,1,6.3,5,48,142,1671
aappleby/smhasher,0,-1,6,6,3,101,1382,6053
a-n-t-h-o-n-y/TermOx,0,0,0,4.8,2,368,2378,26251
Zeex/subhook,0,-1,-1,6.7,1,18,244,956
Yubico/pam-u2f,0,20,8,6.4,25,90,260,4155
Yubico/libfido2,0,166,135,8.8,20,727,2515,33328
Yours3lf/rpi-vk-driver,0,0,4,4.6,7,12,14370,48091
Yelp/MOE,0,-1,61,5.1,10,238,10174,14005
XMuli/QtExamples,0,-1,0,7.2,0,4,1535,7009
Voine/ChatWaifu_Mobile,0,-1,0,5.5,5,271,25802,234057
Vector35/binaryninja-api,0,-1,-1,7.8,1,3,14800,78061
VcDevel/Vc,0,0,0,5.3,1,7,12532,37407
ValveSoftware/steam-audio,0,0,18,6.5,10,87,4314,16888
USBGuard/usbguard,0,121,236,6.3,17,400,7291,18255
TuGraph-family/tugraph-db,0,-1,0,6.1,0,2,36054,161271
