repo, scan-build-bugs, bai-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
ammarahm-ed/react-native-mmkv-storage,3,-1,140,5.5,10,194,1662,11067
aizvorski/h264bitstream,3,829,27,6.5,34,87,932,9384
aide/aide,3,576,49,6.7,33,260,2193,10609
Xinyuan-LilyGO/LilyGo-LoRa-Series,3,0,15,6.9,12,455,84311,813552
Tencent/Tendis,3,-1,-1,2.7,169,2724,62025,333564
Tarsnap/scrypt,3,131,37,6.7,16,113,2851,5733
Shark-ML/Shark,3,-1,-1,5.5,11,172,37964,81273
RuntimeCompiledCPlusPlus/RuntimeCompiledCPlusPlus,3,0,86,4.7,8,61,50802,77163
Meulengracht/MollenOS,3,6,6,5.1,0,5,272423,669516
MaJerle/stm32-cube-cmake-vscode,3,-1,36,5,285,1236,159117,298460
LuminanceHDR/LuminanceHDR,3,-1,43,5.5,28,52,16347,67095
LLNL/zfp,3,-1,45,5.1,7,74,3744,39808
KomputeProject/kompute,3,-1,-1,5.3,6,209,1307,7669
KjellKod/g3log,3,0,3,5.8,1,53,1240,5012
JayDDee/cpuminer-opt,3,0,41,6.3,10,125,21110,171325
Ericsson/CodeCompass,3,-1,4,4.7,0,3,3175,24004
Dwarf-Therapist/Dwarf-Therapist,3,-1,0,5.5,99,980,6282,36565
Cocos-BCX/cocos-mainnet,3,126,47,5.9,34,85,41364,190147
Cisco-Talos/clamav,3,6767,80,7.3,32,145,38263,211096
CandyConfident/HighPerformanceConcurrentServer,3,-1,13,5.9,16,86,96,2965
Benjamin-Dobell/Heimdall,3,-1,0,5,0,10,1419,7088
ArkScript-lang/Ark,3,0,0,5.5,14,202,2997,8465
AndroidAdvanceWithGeektime/Chapter01,3,-1,0,5.5,8,144,34983,99851
Ableton/link,3,-1,33,7.7,2,33,4373,24998
zlib-ng/minizip-ng,2,0,12,5.5,18,332,1216,14480
zetavm/zetavm,2,-1,85,6,13,152,1257,7559
zehome/MLVPN,2,-1,30,4.6,10,126,1055,5658
zauonlok/renderer,2,-1,0,4,8,195,395,6443
yyzybb537/libgo,2,0,3,5.8,8,153,81110,391386
xhawk18/s_task,2,212,143,6.4,110,938,105501,164836
vincentlaucsb/csv-parser,2,-1,24,6.6,0,61,4367,26784
unum-cloud/usearch,2,-1,-1,5.9,0,21,1759,8711
traviscross/mtr,2,1135,35,7,15,176,2485,10478
tony2001/pinba_engine,2,0,790,6.2,33,140,4782,27176
tatsuhiro-t/spdylay,2,451,54,5.5,44,488,8503,28269
szechyjs/dsd,2,-1,0,6.2,0,15,13571,39472
stclib/STC,2,-1,0,6.2,2,20,4089,23462
sparsehash/sparsehash,2,0,801,5.4,33,141,2803,7977
smartmontools/smartmontools,2,364,99,6.9,103,565,10821,62496
slic3r/Slic3r,2,-1,37,5.9,26,131,14653,106200
simsong/tcpflow,2,-1,-1,4.7,24,272,5114,18485
simdutf/simdutf,2,2,43,6.1,18,646,10114,65300
seetafaceengine/SeetaFace2,2,4,240,6.5,27,348,1335,18887
schweikert/fping,2,142,2,6.3,6,54,566,2674
sampsyo/llvm-pass-skeleton,2,0,0,7.4,0,1,0,29
rougier/freetype-gl,2,0,-1,6.5,7,106,22693,34877
rikyoz/bit7z,2,-1,87,6.8,0,231,3762,13616
ridiculousfish/libdivide,2,0,0,6.5,2,19,1013,201657
randy408/libspng,2,0,37,6,13,141,347,7910
plasma-umass/Mesh,2,-1,6,4.7,2,70,1526,8158
pinterest/rocksplicator,2,-1,0,6.4,76,677,4748,19871
peregrine-lang/Peregrine,2,-1,17,6.2,27,337,807,15934
pdewacht/brlaser,2,0,84,4.6,3,110,273,1333
palacaze/sigslot,2,0,2,5.5,0,69,427,3018
oliverw/miningcore,2,-1,27,4.3,8,41,24906,150581
nokiatech/heif,2,-1,554,6.4,43,1412,10450,38527
nickgillian/grt,2,0,94,6.9,0,3,54085,137769
mutouyun/cpp-ipc,2,0,8,5.8,1,46,14030,38642
munt/munt,2,0,84,6.2,10,373,5907,31835
mpartel/bindfs,2,10,13,7.1,8,124,393,4202
mitsuba-renderer/drjit,2,0,0,6.5,54,465,2942,27619
michaelrsweet/mxml,2,-1,4,7.1,12,99,2230,5204
mhx/dwarfs,2,-1,17,6.4,5,22,3436,38253
meganz/sdk,2,-1,0,7.5,578,6504,53750,198569
maxmind/libmaxminddb,2,9,10,6.4,9,82,333,5671
lionsoul2014/friso,2,-1,3,6.3,8,130,2124,4181
libnet/nemesis,2,0,12,4.4,19,90,834,7178
libcheck/check,2,0,11,4.9,17,433,2421,11850
lemire/FastPFor,2,0,-1,6,8,169,2199,64551
leggedrobotics/ocs2,2,0,127,4.8,133,479,103781,162077
layoutBox/FlexLayout,2,0,0,6.2,0,3,23487,86074
laurentkneip/opengv,2,0,-1,7,8,147,9271,45813
kgabis/parson,2,0,8,5.7,4,108,184,3072
kcat/openal-soft,2,5,165,5.5,66,1092,7989,72211
json-parser/json-parser,2,27,2,5.5,1,6,140,1376
jessek/hashdeep,2,12,32,5.7,8,137,2316,8933
jacktrip/jacktrip,2,-1,-1,7.9,27,434,13244,38144
itas109/CSerialPort,2,0,5,5.3,8,454,1875,6438
ispc/ispc,2,0,31,6.6,4,137,10797,51648
input-leap/input-leap,2,507,0,5.8,29,922,27937,81020
inotify-tools/inotify-tools,2,311,6,5.8,12,90,1476,4616
hosseinmoein/DataFrame,2,0,5,7.5,2,25,7698,37407
hjwdzh/QuadriFlow,2,-1,67,5.8,12,62,28234,75636
haywire/haywire,2,-1,1,5,25,144,886,5333
google/highway,2,-1,-1,8.2,32,370,11771,89281
google/gemmlowp,2,0,5,7.6,2,72,7497,123126
goldsborough/ipc-bench,2,-1,2,6.3,0,93,1051,2733
giaf/hpipm,2,-1,0,7.5,11,77,27396,86215
gem5/gem5,2,0,0,5.9,7,268,298373,888250
gaoxiang12/ORB-YGZ-SLAM,2,-1,2,6.2,2,38,9765,36667
gan74/Yave,2,-1,0,7.6,20,149,40001,231060
fukuchi/libqrencode,2,2075,38,4.8,9,166,1708,11780
fritzone/obfy,2,-1,13,6.4,0,19,65,958
francescmm/GitQlient,2,266,0,4.9,19,576,4026,15890
fholger/openvr_fsr,2,-1,2,3.2,24,645,23697,123605
fabianishere/brainfuck,2,-1,8,5.3,3,17,618,1019
ethz-adrl/ifopt,2,147,1,7.2,0,17,1128,1317
emqx/qmqtt,2,0,0,7.6,0,3,21383,62631
douban/libmc,2,0,24,4.8,5,85,511,5943
cxong/cdogs-sdl,2,-1,31,6.8,23,164,21808,121769
crow-translate/crow-translate,2,207,0,5.6,6,283,1850,7754
crigler/dtach,2,-1,5,6.2,5,17,221,1174
cossacklabs/themis,2,19,9,3.7,10,242,8891,39333
codelibs/libdxfrw,2,3948,50,5.3,30,294,2097,79722
cisco-system-traffic-generator/trex-core,2,0,325,5.3,15,344,432877,1777803
cginternals/cppfs,2,0,16,5.5,3,115,3308,5866
brunodev85/winlator,2,-1,-1,5.7,0,19,22,556
benoitsteiner/tensorflow-opencl,2,-1,1,5.8,403,4626,124808,578065
audacious-media-player/audacious,2,-1,20,5.3,9,214,5891,34461
apache/hawq,2,0,0,4.3,0,3,369965,1002298
andrewrk/libsoundio,2,69,0,7.2,10,128,1109,12014
albertodemichelis/squirrel,2,40,417,6.3,22,474,290,14013
aklomp/base64,2,-1,1,5.1,8,31,1070,5235
akheron/jansson,2,2499,28,6.1,11,156,922,8437
aguinet/wannakey,2,-1,58,5.9,0,12,25643,199788
adnanaziz/EPIJudge,2,-1,-1,4.8,9,468,7174,31362
ada-url/ada,2,16,0,7.6,1,26,3238,23394
a2o/snoopy,2,288,39,4.7,3,167,8087,7167
ZJULearning/nsg,2,-1,9,6.2,5,25,95,1400
Yubico/yubico-pam,2,41,2,5,8,23,436,2888
The-4n/4NXCI,2,-1,0,5.7,133,941,25157,73659
Thalhammer/jwt-cpp,2,0,81,7.6,0,6,1645,6761
StarEngine/engine,2,0,16,6.4,17,340,15266,72186
SmartKeyerror/reading-source-code-of-leveldb-1.23,2,0,60,5.9,26,649,26108,82359
SciresM/hactool,2,-1,0,4.7,133,941,26173,83135
ScanNet/ScanNet,2,-1,-1,5.5,2,23,19576,120418
Rezonality/zep,2,0,28,5.2,31,376,26585,126098
ReimuNotMoe/ydotool,2,-1,1,4.8,6,12,239,908
PyMesh/PyMesh,2,-1,0,4.2,0,3,38251,151163
ProAlgos/ProAlgos-Cpp,2,-1,28,5.7,0,5,2753,17565
PoseLib/PoseLib,2,0,63,6.2,2,148,3355,11468
PetteriAimonen/libfixmath,2,-1,1,6.4,14,74,370,15323
PaddlePaddle/FastDeploy,2,0,53,4.6,59,912,119395,515962
OpenSees/OpenSees,2,-1,1,5.5,10,30,253947,1003252
OpenRC/openrc,2,-1,1,7,47,257,1783,14345
NLnetLabs/unbound,2,-1,-1,6.9,278,2416,42230,121077
MengRao/fmtlog,2,291,27,6.5,1,25,94,1434
MegEngine/InferLLM,2,-1,44,7.4,14,152,510,9291
LuxCoreRender/LuxCore,2,-1,20,5.6,11,201,116647,503198
Livox-SDK/Livox-SDK,2,-1,34,6.1,4,277,5742,22902
Komet/MediaElch,2,407,0,6,66,1920,7739,97226
Kobzol/hardware-effects,2,-1,1,5.9,0,34,16,897
KDE/kdevelop,2,0,0,7.3,4,31,52712,289592
JakubVojvoda/design-patterns-cpp,2,-1,1,6.2,0,24,731,1567
Jackarain/avplayer,2,-1,-1,4.6,138,1534,47513,145916
IronsDu/brynet,2,-1,39,5,2,36,1551,24576
Icinga/icinga2,2,0,0,7.2,5,29,13947,95292
HKUST-Aerial-Robotics/VINS-Mobile,2,-1,-1,6,142,1293,69969,199777
FreeOpcUa/freeopcua,2,2232,98,6.5,10,373,48363,198293
FFMS/ffms2,2,0,-1,6.9,12,130,888,6310
EUA/wxHexEditor,2,193,78,6.2,3,120,5294,33270
CrowCpp/Crow,2,-1,177,5.2,4,43,2564,28439
CaoWGG/TensorRT-CenterNet,2,0,0,5.4,14,149,9651,50851
BowenFu/matchit.cpp,2,-1,4,4.3,0,64,261,6710
AliveToolkit/alive2,2,5,0,6.5,47,1001,1305,26426
86Box/86Box,2,-1,11,5.7,4,10,47216,490039
0x90/wifi-arsenal,2,7,7,4.8,5,79,10649,24217
zyantific/zydis,1,51,53,7.2,103,378,8173,19940
yse/easy_profiler,1,944,12,5.5,4,110,10287,36324
whoozle/android-file-transfer-linux,1,392,0,4.9,14,297,2549,14440
wgtdkp/wgtcc,1,0,8,6.1,14,277,903,12077
wfrest/wfrest,1,-1,2,6.6,2,110,7543,27029
webmproject/libwebp,1,2635,180,7.4,120,1344,11685,76500
twitter/ios-twitter-image-pipeline,1,-1,15,5.9,119,1300,14806,71046
ttlappalainen/NMEA2000,1,-1,36,6.3,0,131,13657,24542
tidyverse/vroom,1,0,20,6.4,1,5,6163,44299
thewtex/tmux-mem-cpu-load,1,11,7,5.8,2,11,598,1432
tgraf/bmon,1,-1,2,6,18,212,1144,6837
tfhe/tfhe,1,0,25,6.5,0,211,3777,12651
tcbrindle/raytracer.hpp,1,-1,6,5.8,0,1,220,1247
taocpp/PEGTL,1,0,27,5.9,19,248,1946,22938
sheredom/subprocess.h,1,-1,42,5.1,39,57,821,2666
shellphy/jack-compiler,1,-1,3,5.8,4,64,69,2784
robotology/yarp,1,7,0,4.9,116,1415,151972,584396
robin-shaun/XTDrone,1,0,1,5.7,11,36,44394,162785
rigtorp/ipc-bench,1,-1,0,5.5,5,9,204,966
reo7sp/tgbot-cpp,1,0,95,5.8,1,254,5362,12232
rbock/sqlpp11,1,0,-1,8.4,2,42,12287,29832
pygobject/pycairo,1,0,-1,6.4,11,327,765,8873
psifidotos/applet-window-appmenu,1,0,0,6.3,5,108,634,2507
prideout/heman,1,-1,41,6.2,11,145,2446,13685
open-mpi/ompi,1,3,8,7.4,20,91,140819,431127
nvim-telescope/telescope-fzf-native.nvim,1,0,20,5.4,5,38,56,1858
nih-at/libzip,1,120,0,7.1,35,384,5397,16797
niXman/yas,1,-1,7,5.8,2,5,13970,31430
ngtcp2/ngtcp2,1,508,-1,7.5,59,682,18990,66235
nemequ/munit,1,0,-1,6.2,6,39,391,2161
ndless-nspire/Ndless,1,194,8,4.1,0,2,7129,70783
mtrojnar/osslsigncode,1,214,16,6.3,22,228,2194,9757
msracver/Deep-Image-Analogy,1,-1,-1,3.4,157,1064,34262,141124
mrtazz/restclient-cpp,1,1,2,6.8,0,12,22715,58737
mlpack/ensmallen,1,0,337,8.7,2,25,19493,39240
microsoft/DirectStorage,1,-1,62,7.6,7,78,11139,53068
matt-42/iod,1,0,2,6.5,2,24,440,5341
mapcrafter/mapcrafter,1,-1,71,6.8,20,459,6299,19820
maoabc/nmmp,1,195,37,5.6,28,213,13009,277434
lzfse/lzfse,1,10,18,7.3,8,46,1387,3383
lucianodato/noise-repellent,1,0,-1,4.7,0,91,102,697
luceneplusplus/LucenePlusPlus,1,-1,0,7.3,186,2711,41254,207021
libnet/libnet,1,15,81,5.8,10,178,8711,19532
libimobiledevice/ifuse,1,2,0,4.4,3,23,39,753
libffi/libffi,1,235,26,5.5,4,54,8581,39063
lemire/EWAHBoolArray,1,-1,236,4.8,4,62,774,5259
kongaskristjan/fire-hpp,1,0,4,5.1,0,21,231,1820
junhyukoh/caffe-lstm,1,-1,0,4.8,127,949,11584,54434
jpvanoosten/LearningDirectX12,1,339,166,4.9,31,301,97788,347008
johang/btfs,1,0,1,6.4,0,32,57,969
jmcnamara/libxlsxwriter,1,337,772,6.4,117,884,25972,63457
jeremycw/httpserver.h,1,-1,0,5.3,10,87,1252,5990
jart/hiptext,1,-1,0,5.6,0,3,13886,37677
ja2-stracciatella/ja2-stracciatella,1,-1,16,4.6,35,361,63210,334042
iputils/iputils,1,80,11,6.7,20,99,742,5961
intel/libva,1,86,1,7.1,21,324,11544,16940
inkooboo/thread-pool-cpp,1,0,4,6.4,1,19,191,959
hughperkins/tf-coriander,1,-1,-1,5.3,245,2711,63849,252805
hoohack/read-php-src,1,0,44,5.8,133,350,323155,1988146
hidviz/hidviz,1,-1,0,4.8,1,51,2625,6408
happynear/caffe-windows,1,-1,-1,4.5,192,1210,13836,70317
griddb/griddb,1,0,1,4.6,3,35,83646,499022
grf-labs/grf,1,-1,50,7.3,9,122,25978,106137
google/crc32c,1,0,34,7.4,12,290,166,1295
google/adiantum,1,-1,36,6.4,13,81,625,313965
firebreath/FireBreath,1,-1,-1,5.9,3,109,17603,54287
elFarto/nvidia-vaapi-driver,1,8,15,7,7,115,6734,10952
doyubkim/fluid-engine-dev,1,0,-1,4.9,63,1538,20470,97641
docopt/docopt.cpp,1,0,10,7,2,23,168,1502
dmlc/dmlc-core,1,0,19,6.4,2,54,5371,17324
dlundquist/sniproxy,1,110,7,6.3,11,177,1148,5521
derekmolloy/exploringBB,1,0,1,5.2,0,68,7377,28481
delfrrr/delaunator-cpp,1,-1,24,6.3,0,7,41,750
ddiakopoulos/tinyply,1,0,17,6.1,1,2,760,5800
dannagle/PacketSender,1,0,0,5.8,28,233,548,10168
csmith-project/creduce,1,85,0,6.6,4,40,5329,32443
creytiv/re,1,-1,263,5.9,51,1256,9168,39059
cmu-sei/pharos,1,-1,0,5,0,11,19169,74612
clab/fast_align,1,-1,1,6.3,6,26,85,1399
cboxdoerfer/fsearch,1,-1,0,5.9,33,735,1017,17029
c9s/r3,1,4704,9,5.9,5,40,2369,14320
bombela/backward-cpp,1,0,26,7.3,0,5,831,3759
blurrypiano/littleVulkanEngine,1,-1,45,6.2,0,69,663,4916
bk138/gromit-mpx,1,-1,2,6.2,10,54,395,2830
billyquith/ponder,1,-1,30,6.4,0,206,18774,57071
berndporr/iir1,1,0,4,6.5,0,45,1994,3518
avluis/Hentoid,1,2411,180,6.4,120,1344,14297,92016
anthonix/ffts,1,0,4,6.1,6,46,2458,20848
andybarry/flight,1,-1,0,5.2,0,3,27270,77159
alexgkendall/caffe-segnet,1,-1,0,4.7,126,852,11390,50736
alexgkendall/caffe-posenet,1,-1,-1,4.8,129,958,11737,55776
alecthomas/entityx,1,0,96,5.7,0,17,1786,16720
alandefreitas/matplotplusplus,1,-1,0,4.9,24,504,11606,1050625
aksnzhy/xlearn,1,-1,0,5.5,0,3,24813,62221
aerys/minko,1,-1,0,5.2,0,3,314605,1118342
WaterJuice/WjCryptLib,1,0,47,5.6,0,66,1774,4361
Ubpa/USRefl,1,0,0,6.4,0,30,168,3120
Tencent/Taitank,1,-1,266,5,229,945,9911,33303
Tencent/GameAISDK,1,0,-1,4.3,12,243,419874,2055241
TartanLlama/expected,1,0,3,5.4,1,2,112,3504
StanfordPL/stoke,1,-1,0,4.2,0,3,50702,126318
SergiusTheBest/plog,1,0,0,6.8,3,40,601,8113
RaftLib/RaftLib,1,0,37,6.2,3,167,7294,15604
REGoth-project/REGoth,1,-1,3,6,3,8,11934,36541
OpenHD/OpenHD,1,-1,30,5.7,1,276,4147,17409
Naios/function2,1,0,1,6.8,6,67,415,2472
MultiMC/Launcher,1,-1,15,5.4,14,109,10421,71521
MhLiao/TextBoxes_plusplus,1,-1,-1,4.4,256,1342,14173,76114
MegEngine/MegCC,1,269,3,4.9,12,100,8021,115947
MKXJun/DirectX11-With-Windows-SDK,1,339,188,4.8,87,935,119368,386559
Luwx/Lightly,1,322,0,6.5,42,373,5969,15168
LemonOSProject/LemonOS,1,-1,0,4.1,18,258,3056,42531
LSPosed/LSPlant,1,-1,0,6.2,15,174,393,5410
KDAB/GammaRay,1,0,26,7.3,0,5,18164,104708
Hopson97/MineCraft-One-Week-Challenge,1,-1,12,6.6,3,125,12068,47076
F8LEFT/FUPK3,1,-1,0,5.1,26,588,53943,141879
DaanDeMeyer/reproc,1,0,6,5.2,9,53,782,3963
ColdGrub1384/Pyto,1,257,26,5,4,53,548405,915407
CobaltFusion/DebugViewPP,1,0,23,3.7,4,299,9130,54654
CLIUtils/CLI11,1,0,820,6.4,0,58,2466,21911
CE-Programming/CEmu,1,-1,3,5.6,2,17,1015,24999
AshampooSystems/boden,1,-1,8,4.9,9,250,1688,21917
AsPJT/DungeonTemplateLibrary,1,0,40,6.3,0,10,5731,17901
AirGuanZ/Atrc,1,-1,11,5.5,0,19,13364,87207
AcademySoftwareFoundation/xstudio,1,0,6,5.5,9,53,13301,131266
834810071/muduo_study,1,-1,0,6,14,544,2017,11220
3cky/mbusd,1,-1,6,5.5,3,44,1073,2700
zhihu/cuBERT,0,-1,0,5.8,2,46,1632,7266
zherczeg/sljit,0,-1,894,8.1,68,205,5574,49874
zeux/volk,0,-1,-1,6.9,0,7,117,4900
zeux/pugixml,0,0,24,6.3,30,432,2057,23683
zeromq/cppzmq,0,-1,0,6.8,0,4,364,5951
zddhub/opensse,0,-1,3,6.1,1,33,2274,7438
zbackup/zbackup,0,-1,23,6,1,31,1021,7438
zaps166/QMPlay2,0,-1,1,6.6,1,5,8328,76836
zakirullin/tiny-compiler,0,0,3,6.4,0,15,4,510
yuezk/GlobalProtect-openconnect,0,226,0,5.3,2,96,278,3152
yuesong-feng/30dayMakeCppServer,0,-1,5,5.9,0,124,1060,6186
yuanming-hu/taichi_mpm,0,0,0,5.6,3,37,2621,16968
yitter/IdGenerator,0,-1,2,6.4,1,10,264,1271
yhirose/cpp-peglib,0,0,9,5.4,3,89,505,8150
yandex/odyssey,0,-1,47,6.2,2,169,2895,33656
yaml/libyaml,0,5,54,5,66,202,3200,10529
xioTechnologies/Fusion,0,-1,0,6.3,1,14,536,1659
xindongzhang/MNN-APPLICATIONS,0,-1,1,5.4,5,167,47366,206355
xiaoweime/WProtect,0,-1,22,4.6,60,1043,29591,222049
xemu-project/xemu,0,-1,1,4.8,11,127,292551,1642341
wolfSSL/wolfssl,0,31,1644,8,444,1752,219387,1324678
wjakob/nanobind,0,-1,-1,6.3,19,265,1605,13281
wilix-team/iohook,0,47,8,3.6,4,76,1751,8244
wecooperate/iMonitor,0,-1,0,6.8,0,40,1181,8985
webcamoid/akvcam,0,0,0,4.5,6,164,876,6950
wangzhaode/mnn-llm,0,-1,0,5.4,2,60,2002,14825
vmatare/thinkfan,0,0,90,5.4,4,116,3571,4390
vimpunk/mio,0,0,2,6.7,1,3,1068,2206
vgough/encfs,0,0,4,7.3,5,111,26870,87371
vector-of-bool/pitchfork,0,-1,0,5.6,0,1,669,5380
urbste/MultiCol-SLAM,0,-1,-1,5.7,8,153,58054,142267
unetbootin/unetbootin,0,-1,0,3,12,80,376,6252
ttttupup/wxhelper,0,-1,-1,5.7,5,14,3413,19102
trilinos/Trilinos,0,0,26,7.6,8,169,1443822,4104439
triSYCL/triSYCL,0,-1,0,5.9,34,569,16504,38891
trailofbits/pe-parse,0,8,13,6.4,24,113,612,5632
tpoisonooo/how-to-optimize-gemm,0,-1,0,6.8,7,61,6594,120033
tplgy/cppcodec,0,-1,155,6.7,1,7,1142,2482
tomtom-international/cpp-dependencies,0,-1,0,7.3,15,103,248,2675
tomahawk-player/tomahawk,0,-1,0,4.8,0,26,28023,119226
tkestack/vcuda-controller,0,-1,4,6.1,18,301,2515,8741
tjko/jpegoptim,0,35,1,6.6,0,24,541,2313
tio/tio,0,-1,3,7.6,21,71,830,3573
tinycthread/tinycthread,0,-1,10,5.9,2,38,386,1489
thestk/stk,0,-1,-1,7.5,10,50,12403,38195
thestk/rtmidi,0,11,4,7.5,1,78,1116,5390
thestk/rtaudio,0,221,0,7.9,11,64,3989,15462
thekvs/cpp-serializers,0,-1,0,6,1,21,135,2294
theinvisible/openfortigui,0,0,0,6.7,0,13,1004,6887
swwwolf/wdbgark,0,0,4,5.5,5,110,5467,67678
svenstaro/rofi-calc,0,0,1,6.5,1,16,72,448
srdja/Collections-C,0,0,11,6.7,5,255,4810,10474
spring/spring,0,0,10,6.1,6,78,104983,422484
sony/flutter-embedded-linux,0,-1,36,5.8,0,2,7541,28600
sonosaurus/sonobus,0,-1,0,4.7,11,365,264634,1082971
sogou/srpc,0,-1,15,7.4,13,211,1955,23880
softwareQinc/qpp,0,0,0,6.1,0,3,36709,84654
sofa-framework/sofa,0,0,0,6.2,8,349,191687,736530
soarqin/finalhe,0,-1,152,6.1,17,122,79748,301578
snape/RVO2,0,0,6,6.2,3,37,2126,1834
skystrife/cpptoml,0,-1,1,6.6,0,6,432,2993
skiselkov/BetterPushbackC,0,-1,1,5.7,62,212,1582,8445
shekyan/slowhttptest,0,16,5,6.4,5,36,1084,1794
sharkdp/dbg-macro,0,0,3,5.8,0,1,51,1242
sharebrained/portapack-hackrf,0,-1,0,5.5,25,716,130232,275414
sgan81/apfs-fuse,0,222,128,6.4,27,273,1128,14351
serizba/cppflow,0,-1,0,5.3,0,3,4209,14785
serge1/ELFIO,0,0,9,4.8,0,8,1631,8046
serge-sans-paille/frozen,0,0,8,7,1,5,1619,19770
seccomp/libseccomp,0,10271,15,6.5,23,196,4849,13430
seanbaxter/shaders,0,-1,-1,6,0,32,11707,50907
scummvm/scummvm,0,-1,8,7.2,11,109,756619,3890255
sciplot/sciplot,0,0,8,5.3,0,2,4082,18524
sbarex/QLMarkdown,0,1608,113,5.5,52,279,105684,733366
samhocevar/rinetd,0,308,8,5.7,3,82,463,3091
s1lentq/ReGameDLL_CS,0,-1,0,5.8,380,4778,15264,107382
s-yata/marisa-trie,0,50254,194,5.7,8,136,1386,21691
ryanhaining/cppitertools,0,0,0,7.2,0,36,305,10872
rtbkit/rtbkit,0,0,4,6,4,78,45847,243665
rspamd/rspamd,0,0,10,7.6,10,101,56120,300835
rordenlab/dcm2niix,0,280,0,6,49,251,5122,28655
rogersce/cnpy,0,0,21,6.4,0,12,57,483
rlguy/FantasyMapGenerator,0,-1,60,6.4,14,291,1335,18420
rigtorp/SPSCQueue,0,0,1,5.5,2,19,80,605
rigtorp/MPMCQueue,0,0,4,5.5,1,9,64,393
richkmeli/Richkware,0,-1,0,6.2,0,30,434,2474
rhasspy/piper,0,4,0,4.9,3,13,11776,31893
remotemcu/remcu-chip-sdks,0,-1,0,5.7,0,72,4564000,6284432
raspberrypi/pico-sdk,0,-1,38,5.6,41,487,44739,65648
quora/qmf,0,-1,0,6.6,2,287,8408,21332
qicosmos/cinatra,0,-1,0,6.4,13,281,45184,139670
prusa3d/Prusa-Firmware,0,0,42,5.3,11,766,20586,95715
protobuf-c/protobuf-c,0,803,5,4.6,55,566,3241,8925
prikhi/lightdm-mini-greeter,0,0,-1,5.6,0,31,196,1079
preshing/turf,0,0,154,6.2,6,266,2285,8243
preshing/cpp11-on-multicore,0,-1,1,6.2,1,21,288,1501
precice/precice,0,-1,-1,6.5,0,4,13384,86196
prabhuomkar/pytorch-cpp,0,-1,0,5.8,0,46,622,3316
pq-crystals/kyber,0,-1,46,6.6,0,213,1545,7299
pothosware/SoapySDR,0,19,-1,5.4,6,277,4015,6134
pond3r/ggpo,0,-1,1,6.7,7,95,1653,4942
polycube-network/polycube,0,0,2,4.1,0,32,42105,152479
pnedev/comparePlus,0,-1,0,6.2,0,9,1974,17720
pmed/v8pp,0,0,9,5.2,0,8,238,5304
ploopyco/headphones,0,0,2,4.9,1,5,1591,2653
plibither8/2048.cpp,0,171,0,5.7,0,68,75,2846
pikasTech/PikaPython,0,0,-1,3.6,15,124,1164916,2877684
pfalcon/pycopy,0,-1,0,4.4,173,1609,125766,250960
pboettch/json-schema-validator,0,68,94,6.7,11,68,403,4178
pauldreik/rdfind,0,9,-1,4.9,3,52,539,1715
pantor/ruckig,0,0,1,6.2,13,87,5548,36470
p12tic/libsimdpp,0,0,0,6.7,5,32,9947,60010
p-ranav/structopt,0,0,0,6.3,30,54,1308,12482
owent/libcopp,0,0,0,5.2,0,32,2953,21113
overmighty/i-use-arch-btw,0,239,7,6.2,0,57,237,1705
otya128/winevdm,0,-1,0,7,213,1434,51219,372891
openvinotoolkit/model_server,0,-1,4,7.7,2,60,11791,83850
openswoole/ext-openswoole,0,-1,2,5.1,9,195,10582,93595
openstf/ios-minicap,0,-1,-1,5.1,0,14,8,464
openhpc/ohpc,0,0,0,5.8,3,26,36388,218835
open62541/open62541,0,0,0,5.7,100,1079,24544,148755
open-mpi/hwloc,0,-1,0,7.4,163,673,13367,59574
oneapi-src/oneDPL,0,0,-1,7.9,0,4,14565,86204
olliw42/storm32bgc,0,0,0,5.3,20,652,97344,314695
odygrd/quill,0,0,73,6.1,2,114,6801,33683
no5ix/realtime-server,0,0,2,6.4,1,10,7963,47792
no1msd/mstch,0,-1,-1,6.2,1,15,0,1429
nmslib/hnswlib,0,-1,0,7.1,7,34,417,4063
ngtcp2/nghttp3,0,1005,79,7.2,28,351,7006,21423
ngs-lang/ngs,0,-1,7,4.1,16,197,647,7719
nfrechette/rtm,0,-1,17,6.2,52,225,11331,23578
networkit/networkit,0,0,793,7.3,92,1428,20250,70343
netcan/asyncio,0,0,-1,5.4,0,5,158,2150
ncbi/sra-tools,0,0,0,6.8,3,81,262589,745795
nanopb/nanopb,0,0,19,7,24,188,1584,12560
n64dev/cen64,0,-1,0,5.7,45,424,5233,26689
mysql/mysql-workbench,0,-1,1,6.1,0,10,114819,652471
mysql/mysql-connector-cpp,0,-1,136,6.4,17,122,119343,388487
muluoleiguo/interview,0,-1,6,6,13,36,580,3915
motiwari/BanditPAM,0,-1,31,6,0,31,2029,3981
moli232777144/mtcnn_ncnn,0,-1,0,5.5,0,12,32805,56984
mohabouje/WinToast,0,-1,0,5.4,7,43,72,1707
mldbai/mldb,0,0,4,6.2,4,78,149492,521700
mkj/dropbear,0,1539,-1,6.4,77,752,26974,96950
mit-dci/opencbdc-tx,0,-1,0,6.2,27,1555,7401,40584
mintomic/mintomic,0,-1,5,6.2,0,70,315,2208
microsoft/xlang,0,-1,0,6.6,7,143,2870,57340
microsoft/tensorflow-directml,0,-1,1,5.2,2,56,293298,1410310
