repo, scan-build-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
giaf/hpipm,2,0,6.2,11,77,27717,87233
gem5/gem5,2,0,3.4,7,268,300700,897076
gaoxiang12/ORB-YGZ-SLAM,2,2,4.1,2,38,9765,36667
gan74/Yave,2,0,6.2,21,153,39881,231370
fukuchi/libqrencode,2,38,4.2,9,166,1708,11780
fritzone/obfy,2,13,4.5,0,19,65,958
fholger/openvr_fsr,2,2,2.7,24,645,23697,123605
fabianishere/brainfuck,2,8,4.6,3,17,618,1019
ethz-adrl/ifopt,2,1,4.8,0,17,1128,1317
emqx/qmqtt,2,0,4.9,0,3,21383,62631
emilybache/GildedRose-Refactoring-Kata,2,46,4.9,15,461,103,2820
ecnerwala/cp-book,2,39,4.5,15,408,568,5846
ebiggers/libdeflate,2,37,5.2,12,100,5700,11796
e-dant/watcher,2,0,6.4,4,16,1395,4548
douban/libmc,2,24,4.8,5,87,517,6082
cxong/cdogs-sdl,2,31,4.8,23,164,24362,133914
crow-translate/crow-translate,2,0,5.2,6,283,1850,7756
crigler/dtach,2,5,4.1,5,17,221,1174
cossacklabs/themis,2,721,3.3,10,242,8891,39333
codelibs/libdxfrw,2,50,4.8,30,294,2097,79722
cisco-system-traffic-generator/trex-core,2,325,2.8,15,344,432878,1777788
cginternals/cppfs,2,16,3.5,3,115,3308,5866
berry-lang/berry,2,2,6.4,25,727,3749,18428
benoitsteiner/tensorflow-opencl,2,0,3.4,403,4626,124808,578065
babelouest/ulfius,2,1,6,4,54,4236,22811
audacious-media-player/audacious,2,20,5.7,9,214,5900,34573
apache/hawq,2,0,3.4,0,3,369965,1002298
andrewrk/libsoundio,2,0,5.7,10,128,1109,12014
albertodemichelis/squirrel,2,417,4.5,22,474,290,14019
aklomp/base64,2,1,5.8,8,33,1115,5413
aguinet/wannakey,2,58,3.6,0,12,25643,199788
adnanaziz/EPIJudge,2,-1,4.1,9,468,7174,31362
a2o/snoopy,2,39,3.5,3,167,8087,7167
ZLMediaKit/ZLToolKit,2,57,6.3,6,375,3576,13741
ZJULearning/nsg,2,9,3.7,5,26,95,1415
Yubico/yubico-pam,2,2,4.3,8,23,436,2888
Thalhammer/jwt-cpp,2,81,7.2,0,7,2006,7489
Sysinternals/SysmonForLinux,2,0,6,21,246,3135,124874
StarEngine/engine,2,16,4.4,17,340,15266,72186
SmartKeyerror/reading-source-code-of-leveldb-1.23,2,60,3.6,26,649,26108,82359
SciresM/hactool,2,0,4.2,133,941,26173,83135
ScanNet/ScanNet,2,-1,2.5,2,23,19576,120418
Rezonality/zep,2,25,3.9,31,376,26585,126099
ReimuNotMoe/ydotool,2,1,5.4,6,14,252,997
RainerKuemmerle/g2o,2,0,5.4,38,588,20512,46124
PyMesh/PyMesh,2,0,2,0,3,38251,151163
ProAlgos/ProAlgos-Cpp,2,28,5,0,5,2753,17565
PoseLib/PoseLib,2,64,5.4,2,152,3422,11627
PetteriAimonen/libfixmath,2,1,5.2,14,74,370,15323
PaddlePaddle/FastDeploy,2,53,4.4,59,912,119397,515990
PSP-Archive/ARK-4,2,40,3,50,305,33987,173049
OpenSees/OpenSees,2,1,5,10,30,254375,1011382
OpenRC/openrc,2,1,6,47,257,1776,14308
NLnetLabs/unbound,2,-1,6.7,283,2428,42482,122294
MengRao/fmtlog,2,34,4.6,1,25,94,1434
MegEngine/InferLLM,2,44,4.3,14,152,510,9291
LuxCoreRender/LuxCore,2,20,3.3,11,201,116647,503198
Livox-SDK/Livox-SDK,2,33,4.1,4,277,5742,22902
Kobzol/hardware-effects,2,1,3.7,0,34,16,897
KDE/kdevelop,2,4,6.2,4,31,53098,290873
JakubVojvoda/design-patterns-cpp,2,1,4.1,0,24,731,1567
Jackarain/avplayer,2,-1,2.3,138,1534,47513,145916
IronsDu/brynet,2,39,4.3,2,36,1551,24576
Icinga/icinga2,2,0,6.9,5,29,13966,96014
HKUST-Aerial-Robotics/VINS-Mobile,2,-1,3.8,142,1293,69969,199777
FreeOpcUa/freeopcua,2,98,4.5,10,373,48363,198293
FFMS/ffms2,2,-1,5.8,12,130,896,6374
CrowCpp/Crow,2,161,6.1,4,44,2597,28742
BowenFu/matchit.cpp,2,4,3.8,0,64,261,6710
BlueBrain/HighFive,2,614,6.9,39,496,3138,12295
AliveToolkit/alive2,2,0,5.9,48,1016,1335,26820
86Box/86Box,2,11,5.4,4,10,48283,507897
0x90/wifi-arsenal,2,7,1.9,5,79,10649,24217
zyantific/zydis,1,55,6.7,104,385,8220,20279
yse/easy_profiler,1,12,3.5,4,110,10288,36337
whoozle/android-file-transfer-linux,1,0,4.9,14,297,2549,14458
wgtdkp/wgtcc,1,5,4.2,14,277,903,12077
wfrest/wfrest,1,1,6.4,2,111,7544,27125
webmproject/libwebp,1,181,5.9,122,1351,11804,82931
vedderb/vesc_tool,1,0,5.7,14,115,20483,90808
url-kaist/patchwork-plusplus,1,0,4.3,3,15,63,841
twitter/ios-twitter-image-pipeline,1,15,4.1,119,1300,14806,71046
ttlappalainen/NMEA2000,1,37,6.4,0,131,14048,24650
tidyverse/vroom,1,20,4.7,1,5,6163,44317
thewtex/tmux-mem-cpu-load,1,7,5.6,2,11,598,1432
tgraf/bmon,1,2,4.2,18,212,1144,6837
tfhe/tfhe,1,25,4.6,0,211,3777,12651
tcbrindle/raytracer.hpp,1,6,4.1,0,1,220,1247
taocpp/PEGTL,1,27,4.6,19,248,1946,22938
smistad/FAST,1,0,5,44,824,9875,67767
sheredom/subprocess.h,1,1,4.9,41,98,861,3173
shellphy/jack-compiler,1,3,3.5,4,64,69,2784
rose-compiler/rose,1,0,2.4,0,14,284204,1100881
robotology/yarp,1,0,3.8,116,1415,148907,564073
robin-shaun/XTDrone,1,1,-1,11,36,44394,162785
rigtorp/ipc-bench,1,0,4.6,5,9,204,966
reo7sp/tgbot-cpp,1,95,6.3,1,254,5365,12294
rbock/sqlpp11,1,20,7.2,2,42,12377,30066
raspberrypi/pico-playground,1,13,4.5,2,9,2529,20652
pygobject/pycairo,1,-1,6,11,327,764,8873
psifidotos/applet-window-appmenu,1,0,4.3,5,108,634,2507
prideout/heman,1,41,4.1,11,145,2446,13685
patrikhuber/superviseddescent,1,0,4.1,0,3,27119,64591
open-mpi/ompi,1,8,6.9,20,91,141287,432490
nvpro-samples/nvpro_core,1,11,5.4,2,18,115827,487984
nvim-telescope/telescope-fzf-native.nvim,1,20,4.9,5,38,56,1858
norlab-ulaval/libnabo,1,23,5.8,3,25,1345,3770
nih-at/libzip,1,0,5.6,35,385,5435,16874
niXman/yas,1,7,4.1,2,5,13970,31430
ngtcp2/ngtcp2,1,108,8,56,684,19549,68895
nemequ/munit,1,-1,4.2,6,39,391,2161
ndless-nspire/Ndless,1,8,3.7,0,2,7129,70783
msracver/Deep-Image-Analogy,1,-1,0.6,157,1064,34262,141124
mlpack/ensmallen,1,338,8.1,2,25,19523,39472
microsoft/DirectStorage,1,62,6.5,7,78,11139,53069
matt-42/iod,1,2,4.6,2,24,440,5341
mapcrafter/mapcrafter,1,71,5.2,20,459,6299,19820
maoabc/nmmp,1,37,2.5,28,213,13009,277434
lzfse/lzfse,1,18,5.9,8,46,1387,3383
lucianodato/noise-repellent,1,-1,4.2,0,91,102,697
luceneplusplus/LucenePlusPlus,1,0,6.5,186,2711,41254,207021
libnet/libnet,1,81,4.5,10,178,8711,19532
libimobiledevice/ifuse,1,0,3.9,3,23,39,753
libffi/libffi,1,26,5.3,4,54,8620,39437
lemire/EWAHBoolArray,1,236,4.2,4,62,774,5259
kongaskristjan/fire-hpp,1,4,4.4,0,21,231,1820
junhyukoh/caffe-lstm,1,0,2.2,127,949,11584,54434
jpvanoosten/LearningDirectX12,1,164,2.6,31,301,97788,347008
johang/btfs,1,1,4.5,0,32,57,973
jmcnamara/libxlsxwriter,1,772,5.9,114,883,26958,63289
jeremycw/httpserver.h,1,0,4.6,10,87,1252,5990
jbehley/point_labeler,1,50,5.3,10,182,879,6160
jart/hiptext,1,0,3.6,0,3,13886,37677
jarro2783/cxxopts,1,8,6.2,2,5,1225,17184
ja2-stracciatella/ja2-stracciatella,1,16,4.1,35,361,63220,334035
intel/libva,1,1,8.5,21,329,11659,17304
inkooboo/thread-pool-cpp,1,4,4.4,1,19,191,959
iamscottxu/obs-rtspserver,1,0,3.8,11,185,558,8688
hughperkins/tf-coriander,1,0,3.4,245,2711,63849,252805
hoohack/read-php-src,1,24,3.4,133,350,323155,1988146
hidviz/hidviz,1,0,4.2,1,51,2625,6408
happynear/caffe-windows,1,-1,2.2,192,1210,13836,70317
griddb/griddb,1,1,5,3,35,83776,510109
grf-labs/grf,1,50,6.2,9,122,25978,106137
google/crc32c,1,34,6.7,12,290,166,1295
google/adiantum,1,36,5.6,13,81,625,313965
gmarcais/Jellyfish,1,176,4,6,183,10421,35406
firebreath/FireBreath,1,0,3.7,3,109,17603,54287
elFarto/nvidia-vaapi-driver,1,16,6,7,115,6764,11036
doyubkim/fluid-engine-dev,1,21,4.9,63,1538,20470,97641
docopt/docopt.cpp,1,10,5.4,2,23,168,1502
dmlc/dmlc-core,1,19,5.3,2,54,5371,17324
dlundquist/sniproxy,1,5,4.3,10,163,1144,5580
derekmolloy/exploringBB,1,1,2.5,0,68,7377,28481
delfrrr/delaunator-cpp,1,24,4.3,0,7,41,750
ddiakopoulos/tinyply,1,17,4.3,1,2,760,5800
dannagle/PacketSender,1,0,5.2,28,235,559,10323
csmith-project/creduce,1,0,3.9,4,40,5329,32478
creytiv/re,1,263,3.9,51,1256,9168,39059
cmu-sei/pharos,1,0,3.9,0,11,19184,74892
clab/fast_align,1,1,4.3,6,26,85,1399
cisco/mercury,1,-1,5.8,22,272,28845,171888
celtera/avendish,1,12,5.6,1,120,4095,43739
cboxdoerfer/fsearch,1,0,5,33,735,1017,17029
c9s/r3,1,7,5.3,5,40,2366,14317
c-ares/c-ares,1,221,6.9,57,719,9035,45834
brofield/simpleini,1,0,4.8,0,4,1474,3591
bombela/backward-cpp,1,26,5.9,0,12,831,3759
blurrypiano/littleVulkanEngine,1,45,4.1,0,69,663,4916
billyquith/ponder,1,30,4.3,0,206,18774,57071
berndporr/iir1,1,4,4.6,0,45,1994,3518
bepaald/signalbackup-tools,1,0,5,76,178,10572,36232
avluis/Hentoid,1,180,4.6,120,1344,14297,92016
anthonix/ffts,1,4,4.1,6,46,2458,20848
andybarry/flight,1,0,2.4,0,3,27270,77159
alexgkendall/caffe-segnet,1,0,2.2,126,852,11390,50736
alexgkendall/caffe-posenet,1,-1,2.2,129,958,11737,55776
alecthomas/entityx,1,96,5,0,17,1786,16720
alandefreitas/matplotplusplus,1,0,4.5,24,504,11625,1050691
aksnzhy/xlearn,1,0,3.5,0,3,24813,62221
aerys/minko,1,0,2.4,0,3,314605,1118342
WaterJuice/WjCryptLib,1,47,3.6,0,66,1774,4361
Ubpa/USRefl,1,0,4.4,0,30,168,3120
Tencent/Taitank,1,266,4.5,229,945,9911,33303
Tencent/GameAISDK,1,-1,1.2,12,243,419874,2055241
TartanLlama/expected,1,3,4.5,1,2,112,3504
StanfordPL/stoke,1,0,3.7,0,3,50702,126318
SergiusTheBest/plog,1,0,6.5,3,40,1142,13872
RaftLib/RaftLib,1,5,4.9,3,167,7294,15604
REGoth-project/REGoth,1,3,4.2,3,8,11934,36541
OpenHD/OpenHD,1,39,5.1,1,406,4868,20414
Neargye/hello_tf_c_api,1,-1,5.8,0,33,1424,14967
Naios/function2,1,1,5.4,6,67,415,2479
MhLiao/TextBoxes_plusplus,1,-1,1.6,256,1342,14173,76114
MegEngine/MegCC,1,3,3.6,12,100,8101,122620
MKXJun/DirectX11-With-Windows-SDK,1,188,4.3,87,935,119368,386559
Luwx/Lightly,1,0,4.6,42,373,5969,15168
LemonOSProject/LemonOS,1,0,3.8,18,258,3056,42526
LeechanX/Easy-Reactor,1,4,3.8,9,53,155,3074
LMP88959/NTSC-CRT,1,11,4.1,4,16,831,3721
KDAB/GammaRay,1,26,6.8,0,5,17727,101675
Hopson97/MineCraft-One-Week-Challenge,1,12,5,3,125,12068,47076
F8LEFT/FUPK3,1,0,3,26,588,53943,141879
DaanDeMeyer/reproc,1,6,4.5,9,53,782,3968
ColdGrub1384/Pyto,1,26,2.4,4,53,548405,915407
CobaltFusion/DebugViewPP,1,26,4,4,299,9144,54674
AshampooSystems/boden,1,8,2.7,9,250,1688,21917
AsPJT/DungeonTemplateLibrary,1,40,4.3,0,10,5731,17901
AirGuanZ/Atrc,1,11,3.5,0,19,13364,87207
AcademySoftwareFoundation/xstudio,1,6,5,9,53,13301,131266
834810071/muduo_study,1,0,3.8,14,544,2017,11220
3cky/mbusd,1,7,5.4,3,45,1095,2769
zm0612/eskf-gps-imu-fusion,0,4,4.2,2,33,1277,2071
zlib-ng/minizip-ng,0,11,5.3,19,331,1221,14504
zhihu/cuBERT,0,0,3.7,2,46,1632,7266
zherczeg/sljit,0,912,6.2,51,166,6042,53269
zeux/volk,0,0,6,0,11,126,5183
zeux/pugixml,0,24,6,30,433,2056,23713
zeromq/cppzmq,0,0,5.1,0,4,364,5967
zddhub/opensse,0,2,3.8,1,33,2274,7438
zbackup/zbackup,0,23,4.4,1,31,1021,7438
zaps166/QMPlay2,0,0,5,1,5,8395,77972
zakirullin/tiny-compiler,0,3,4.5,0,15,4,510
yuanming-hu/taichi_mpm,0,0,3.6,3,37,2621,16968
yuandaimaahao/AndroidFrameworkTutorial,0,0,3.6,0,2,172,1878
yitter/IdGenerator,0,2,4.7,1,10,307,1668
yhirose/cpp-peglib,0,9,5.5,3,109,511,8245
yasio/yasio,0,22,5.1,1,5,8865,77549
yandex/odyssey,0,44,5.9,2,169,2984,34454
yaml/libyaml,0,54,4.6,66,202,3200,10529
xioTechnologies/Fusion,0,0,5.8,1,14,536,1659
xindongzhang/MNN-APPLICATIONS,0,1,1.9,5,167,47366,206355
xiaoweime/WProtect,0,-1,1.8,60,1043,29591,222049
xemu-project/xemu,0,1,4.5,11,127,292592,1642872
wolfSSL/wolfssl,0,1671,7.7,457,1768,227931,1367854
wjakob/nanobind,0,0,6.1,20,277,1852,14398
wilix-team/iohook,0,8,4.1,4,76,1751,8244
wecooperate/iMonitor,0,0,4,0,40,1181,8985
webcamoid/akvcam,0,0,4.8,6,164,876,6961
wangzhaode/mnn-llm,0,0,4.8,6,163,4851,27148
vmatare/thinkfan,0,90,4.5,4,116,3571,4390
vimpunk/mio,0,2,5,1,3,1068,2206
vgough/encfs,0,4,5.6,5,111,26870,87371
vector-of-bool/pitchfork,0,0,3.2,0,1,669,5380
userver-framework/userver,0,0,5.6,0,1,33711,283991
urbste/MultiCol-SLAM,0,2,3.4,8,153,58054,142267
unetbootin/unetbootin,0,0,2.3,12,80,376,6252
uncrustify/uncrustify,0,0,6.2,145,685,18266,110256
ulfjack/ryu,0,68,5.4,9,112,11826,386381
ttttupup/wxhelper,0,0,4.4,5,14,3413,19104
trilinos/Trilinos,0,26,7.2,8,168,1455762,4170640
triSYCL/triSYCL,0,0,5.3,34,592,16700,39412
trailofbits/pe-parse,0,22,4.7,24,113,612,5632
tpoisonooo/how-to-optimize-gemm,0,0,4.3,7,61,6594,120033
tplgy/cppcodec,0,155,5,1,7,1142,2482
tomtom-international/cpp-dependencies,0,0,5.7,15,103,248,2675
tomahawk-player/tomahawk,0,0,4.2,0,26,28023,119226
tkestack/vcuda-controller,0,4,3.9,18,301,2515,8741
tjko/jpegoptim,0,1,5.4,0,24,541,2313
tizonia/tizonia-openmax-il,0,34,3.9,4,93,35903,135243
tinycthread/tinycthread,0,10,3.7,2,38,386,1489
thestk/stk,0,3,4.6,10,50,12403,38195
thestk/rtmidi,0,4,6.5,1,78,1117,5393
thestk/rtaudio,0,0,6.3,11,64,3989,15462
thekvs/cpp-serializers,0,0,3.9,1,21,135,2294
theinvisible/openfortigui,0,0,6.1,0,13,863,6220
tearshark/librf,0,0,4.4,0,54,1258,9519
taglib/taglib,0,19,5.5,33,706,18013,37758
swwwolf/wdbgark,0,4,3.3,5,110,5467,67678
swoole/phpx,0,3,3.8,0,55,637,5300
svenstaro/rofi-calc,0,1,5.5,1,16,73,453
streetpea/chiaki4deck,0,0,4.7,2,49,1290,33274
stepcode/stepcode,0,0,5.1,1,2,15671,63392
srdja/Collections-C,0,12,5.4,5,295,5802,15927
spring/spring,0,10,4.4,6,78,104983,422319
sophgo/tpu-mlir,0,0,3.3,0,6,24651,175965
sony/v8eval,0,0,4.3,0,4,31,304
sony/flutter-embedded-linux,0,36,4.3,0,2,7650,28682
sonosaurus/sonobus,0,0,2,11,365,276270,1310002
sogou/srpc,0,17,6.3,13,221,2225,24250
softwareQinc/qpp,0,791,5.7,0,24,13670,22757
sofa-framework/sofa,0,1,6,8,352,149377,487716
soarqin/finalhe,0,152,4.4,17,122,79748,301578
snape/RVO2,0,6,3.9,3,37,2126,1834
skystrife/cpptoml,0,0,4.8,0,6,432,2993
skiselkov/BetterPushbackC,0,1,3.6,63,213,1590,8466
simdutf/simdutf,0,0,6,32,554,10877,71897
sheredom/utf8.h,0,6,4.8,160,320,524,3933
shekyan/slowhttptest,0,4,5.9,5,36,1084,1794
sharkdp/dbg-macro,0,3,5.2,0,1,51,1242
sgan81/apfs-fuse,0,128,4.4,27,273,1128,14351
serizba/cppflow,0,0,4.8,0,3,4209,14785
serge1/ELFIO,0,9,4.2,0,8,1633,8110
serge-sans-paille/frozen,0,1,5.6,1,5,1619,19780
seccomp/libseccomp,0,15,6.5,23,196,4849,13435
seanbaxter/shaders,0,0,3.8,0,32,11707,50907
scummvm/scummvm,0,8,6.4,12,112,795837,4077226
sciplot/sciplot,0,8,4.6,0,2,4082,18524
sbarex/QLMarkdown,0,113,3.4,52,279,105684,733366
samhocevar/rinetd,0,8,-1,3,82,463,3091
s1lentq/ReGameDLL_CS,0,0,4.6,386,4816,15387,108365
s-yata/marisa-trie,0,194,3.8,8,136,1386,21691
ryanhaining/cppitertools,0,0,6.2,0,36,307,10928
rtbkit/rtbkit,0,4,3.9,4,78,45847,243665
rspamd/rspamd,0,10,6.2,10,101,56424,301990
rordenlab/dcm2niix,0,0,5.8,61,348,5341,29645
rogersce/cnpy,0,21,4.5,0,12,57,483
rlguy/FantasyMapGenerator,0,60,4.3,14,291,1335,18420
rigtorp/SPSCQueue,0,1,4.2,2,19,80,605
rigtorp/MPMCQueue,0,4,4.5,1,9,64,393
richkmeli/Richkware,0,0,4.1,0,30,434,2474
rhasspy/piper,0,0,4.2,3,14,11780,31917
remotemcu/remcu-chip-sdks,0,0,3.5,0,72,4564000,6284432
raspberrypi/pico-sdk,0,38,4.9,41,487,44739,65648
rapid7/mettle,0,0,5.5,1,6,3826,21829
quora/qmf,0,0,4.8,2,287,8408,21332
quick-lint/quick-lint-js,0,3,5,84,921,53966,236642
quantumlib/qsim,0,-1,7.1,0,1,4745,28152
qicosmos/cinatra,0,0,5.8,46,689,45676,146857
pytorch/executorch,0,0,6.4,0,4,23291,103823
prusa3d/Prusa-Firmware,0,76,4.8,11,766,21024,96784
protobuf-c/protobuf-c,0,5,4,56,566,3244,8925
prikhi/lightdm-mini-greeter,0,-1,3.6,0,31,196,1079
preshing/turf,0,154,4.2,6,266,2285,8243
preshing/cpp11-on-multicore,0,1,4.1,1,21,288,1501
precice/precice,0,-1,5.9,0,4,14212,91484
pq-crystals/kyber,0,46,4.8,0,213,1551,7322
pothosware/SoapySDR,0,1,4.5,6,277,4015,6134
pond3r/ggpo,0,1,5,7,95,1653,4942
polycube-network/polycube,0,2,3.8,0,32,42105,152479
pnedev/comparePlus,0,0,4.5,0,9,2386,17848
pmed/v8pp,0,9,4.8,0,8,240,5339
ploopyco/headphones,0,2,3.7,1,5,1600,2684
plibither8/2048.cpp,0,0,5,0,68,75,2846
pkgconf/pkgconf,0,50,5.6,10,176,2267,6738
pikasTech/PikaPython,0,0,3.4,15,124,1165062,2874026
pfultz2/Linq,0,0,4.1,0,1,703,3214
pfalcon/pycopy,0,0,3.8,173,1609,125766,250960
pboettch/json-schema-validator,0,98,6.5,13,75,426,4531
pauldreik/rdfind,0,7,4.2,3,52,539,1715
pantor/ruckig,0,1,5.5,12,83,5621,36656
p12tic/libsimdpp,0,0,5,5,32,9947,60010
p-ranav/structopt,0,0,4.3,30,54,1308,12482
owntone/owntone-server,0,3,4.8,0,394,9436,85329
owent/libcopp,0,0,4.5,0,32,2953,21117
overmighty/i-use-arch-btw,0,7,4.1,0,57,237,1705
otya128/winevdm,0,0,6.4,213,1439,51228,373494
openvinotoolkit/model_server,0,3,6.5,5,60,12192,90782
openswoole/ext-openswoole,0,2,3.9,9,195,10583,93801
openstf/ios-minicap,0,0,2.3,0,14,8,464
openhpc/ohpc,0,0,5.2,3,26,36388,218829
open62541/open62541,0,0,5.3,107,1162,24866,152156
open-simh/simh,0,0,5.8,1855,11102,136388,952199
oneapi-src/oneDPL,0,0,8.3,0,4,21335,113760
olliw42/storm32bgc,0,0,4.1,20,652,97344,314695
odygrd/quill,0,71,6,3,125,6833,34289
no5ix/realtime-server,0,2,4.4,1,10,7963,47792
no1msd/mstch,0,-1,4.1,1,15,0,1429
nmslib/hnswlib,0,0,6.2,10,41,457,4809
ngtcp2/nghttp3,0,215,7,29,355,6712,20729
ngs-lang/ngs,0,7,3.6,16,197,647,7719
nfrechette/rtm,0,17,5.7,52,226,12964,27567
networkit/networkit,0,19,6.9,93,1432,20452,71139
netcan/asyncio,0,1,4.7,0,5,158,2150
neo-ai/neo-ai-dlr,0,-1,5.8,80,3297,7635,21344
nemtrif/utfcpp,0,0,4.8,1,28,229,1766
ncbi/sra-tools,0,0,4.9,3,81,269867,762450
n64dev/cen64,0,0,5.2,45,424,5233,26689
mysql/mysql-workbench,0,1,3.9,0,10,114818,652444
mysql/mysql-connector-cpp,0,136,4.3,17,122,119690,388982
muluoleiguo/interview,0,6,3.8,13,36,580,3915
mrtazz/restclient-cpp,0,2,6.1,0,9,23016,58506
motiwari/BanditPAM,0,31,4.6,0,31,2029,3981
moli232777144/mtcnn_ncnn,0,0,2.6,0,12,32805,56984
mohabouje/WinToast,0,0,4.7,7,43,72,1707
mldbai/mldb,0,4,4,4,78,149492,521700
mkj/dropbear,0,-1,5.5,77,756,27079,97475
mjansson/mdns,0,7,5.6,7,13,247,2259
mit-dci/opencbdc-tx,0,0,5.9,27,1562,7428,41102
mintomic/mintomic,0,5,4.2,0,70,315,2208
microsoft/xlang,0,0,6,7,143,2870,57340
microsoft/tensorflow-directml,0,0,3.5,2,56,293298,1410310
microsoft/rDSN,0,0,3.3,168,701,18010,54458
microsoft/pict,0,35,5.3,22,170,2043,7575
microsoft/msquic,0,-1,8.7,133,735,37655,150788
microsoft/etl2pcapng,0,0,5.2,1,13,108,1214
microsoft/cppwinrt,0,0,6.7,1,7,4054,61520
microsoft/DirectX-Headers,0,17,7.2,6,51,3286,55379
memgraph/memgraph,0,0,6,0,2,28394,176444
melak47/BorderlessWindow,0,0,4.8,0,9,22,227
meganz/mingw-std-threads,0,0,5.5,0,5,341,3134
mchalupa/dg,0,123,4.4,17,549,5822,55874
mcallegari/qlcplus,0,0,6,2,31,38893,179808
mattiasflodin/reckless,0,34,4.3,5,66,1809,6270
mattgodbolt/seasocks,0,0,5.3,3,145,4203,21840
matinlotfali/KDE-Rounded-Corners,0,-1,5.2,0,13,116,535
mariusbancila/stduuid,0,3,4.5,0,1,1248,15748
mariadb-corporation/MaxScale,0,-1,3.4,1,14,132027,424742
marcj/TypeRunner,0,0,3.9,7,202,17452,30543
mapequation/infomap,0,-1,3.2,24,188,1583,10471
mailru/icqdesktop.deprecated,0,0,2.4,0,2,7162,274779
magma/magma,0,0,5.1,0,3,62402,200876
madmann91/bvh,0,5,5.4,2,26,199,2468
machinezone/IXWebSocket,0,30,7.1,7,135,5632,37986
luoyesiqiu/dpt-shell,0,0,3.7,19,182,2332,11999
lsalzman/enet,0,25,4.5,14,85,464,4863
lovyan03/LovyanGFX,0,0,6.6,0,7,321798,1249291
limine-bootloader/limine,0,0,5.2,1,4,695,17668
lifting-bits/remill,0,0,5.7,0,5,54807,123016
libvirt/libvirt,0,0,6.2,1364,13248,95323,571073
libusb/hidapi,0,0,5.9,0,3,1936,7869
librsync/librsync,0,19,4.3,10,118,2736,4960
libgeos/geos,0,0,5.6,21,2642,64827,175339
libdriver/w25qxx,0,9,6.5,34,132,236507,281649
libdriver/ssd1306,0,1,6,5,112,127729,151168
libbpf/libbpf-bootstrap,0,0,6,1,25,201,771401
libass/libass,0,78,5.9,40,348,4421,18214
lfortran/lfortran,0,0,6,47,721,8857,119963
leomccormack/Spatial_Audio_Framework,0,0,4.8,39,402,26928,121648
leo-arch/clifm,0,166,5.1,178,1324,9020,59174
lemire/fast_double_parser,0,32,5.7,0,18,251,1638
leetonidas/demovfuscator,0,0,4.6,8,85,160,3566
leanprover-community/lean,0,0,4.1,165,4475,17247,121893
lcompilers/lpython,0,0,6.4,47,717,8204,102972
kvasir-io/Kvasir,0,0,4.3,1,4,538817,2011384
ku1ik/stderred,0,0,5,0,20,8,883
kosma/minmea,0,30,4.5,2,19,171,1923
kokkos/kokkos,0,26,6.8,8,151,46384,205649
kokke/tiny-AES-c,0,1,4.5,0,12,150,678
kmatheussen/radium,0,2,4.4,10,385,255115,1056357
klonyyy/STMViewer,0,0,4.2,3,30,72579,169574
kimwalisch/primesieve,0,0,4.8,15,160,2824,9815
kimci86/bkcrack,0,0,5,7,53,411,2567
kiibohd/controller,0,0,3.8,1,72,41502,77261
kigster/cmake-project-template,0,1,4.5,0,4,13,125
khizmax/libcds,0,1,3.8,2,43,41452,142547
kevinlin311tw/caffe-cvprw15,0,0,2.3,5,120,10468,42717
kcat/openal-soft,0,401,5,63,1109,8151,73640
justdan96/tsMuxer,0,4,5.4,6,139,1475,39522
juj/RectangleBinPack,0,13,4.6,2,50,597,2077
jtv/libpqxx,0,400,6.8,3,178,7404,23451
jscheiny/Streams,0,0,4.3,0,27,16,4804
joboccara/pipes,0,0,4.7,0,9,1038,16934
jklmnn/imagejs,0,16,4.1,1,6,77,395
jk-jeon/dragonbox,0,35,5.6,40,208,2118,11164
jianboqi/CSF,0,0,6,3,24,948,15207
jhasse/poly2tri,0,12,5.1,1,63,930,2279
jgarff/rpi_ws281x,0,3,5.7,4,39,744,2583
jerryscript-project/iotjs,0,3,5.8,6,159,3527,17650
jedisct1/minisign,0,8,4.9,1,41,0,1479
jedisct1/libhydrogen,0,0,6.1,5,13,72,3452
ivmai/libatomic_ops,0,1,4.6,0,53,3698,19898
itay-grudev/SingleApplication,0,0,6.7,5,92,704,1109
intel/yarpgen,0,0,7.7,19,250,1234,9728
intel/thermal_daemon,0,43,7.5,35,361,2952,16044
intel/libipt,0,8,5.8,19,487,9947,41365
imbs-hl/ranger,0,127,4.2,19,185,1836,8962
imageworks/pystring,0,1,4.7,6,68,514,1924
ibireme/yyjson,0,107,5.8,24,113,6749,25578
i3/i3status,0,3,5.1,16,74,703,5229
i3/i3lock,0,2,5.3,7,44,391,1921
hyperion-project/hyperion.ng,0,0,5.1,1,12,13292,55452
hydradatabase/hydra,0,0,6.3,19,83,12437,21040
hse-project/hse,0,-1,4.8,0,11,22738,140329
hpcc-systems/HPCC-Platform,0,0,4.3,0,1,85084,975430
hosseinmoein/DataFrame,0,0,7.2,2,25,8195,45476
hjk41/Remmy,0,11,4.1,0,2,337,2279
heavyai/heavydb,0,22,3.1,10,74,160085,751499
hanickadot/compile-time-regular-expressions,0,0,4.8,0,5,1693,98139
gvinciguerra/PGM-index,0,13,4.2,0,37,4125,28339
gulrak/filesystem,0,117,4.9,0,18,1660,22019
gsliepen/tinc,0,1,5.9,73,565,4576,32642
