repo, scan-build-bugs, bai-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
LuxCoreRender/LuxCore,2,-1,0,5.8,11,201,116882,503603
LukasBanana/LLGL,2,0,0,5.8,19,1075,22958,116384
Livox-SDK/Livox-SDK,2,-1,0,6.1,4,277,5742,22902
Kobzol/hardware-effects,2,-1,0,5.9,0,34,16,897
KDE/kdevelop,2,0,0,7.3,4,31,51865,285148
JakubVojvoda/design-patterns-cpp,2,-1,0,6.2,0,24,731,1567
Jackarain/avplayer,2,-1,-1,4.6,138,1534,47513,145916
IronsDu/brynet,2,-1,0,5.2,2,36,1551,24576
Icinga/icinga2,2,0,0,7.3,5,29,13923,94750
HKUST-Aerial-Robotics/VINS-Mobile,2,-1,-1,6,142,1293,69969,199777
FreeOpcUa/freeopcua,2,2232,0,6.4,10,373,48363,198288
Forceflow/libmorton,2,0,0,5.3,0,6,199,2151
FFMS/ffms2,2,7,105,7,12,131,1014,7189
CaoWGG/TensorRT-CenterNet,2,0,0,5.4,14,149,9651,50851
BowenFu/matchit.cpp,2,-1,0,4.4,0,64,261,6710
Ableton/link,2,-1,0,6.6,2,33,4311,24733
86Box/86Box,2,-1,11,5.9,4,10,50830,474208
0x90/wifi-arsenal,2,7,7,4.8,5,79,10649,24217
zyantific/zydis,1,51,0,7.2,102,378,8167,19867
zlib-ng/minizip-ng,1,0,0,5.9,18,328,1241,14743
yuesong-feng/30dayMakeCppServer,1,-1,-1,6,0,124,1060,6186
yse/easy_profiler,1,941,0,5.9,4,110,10287,36324
whoozle/android-file-transfer-linux,1,427,0,4.6,14,297,2549,14428
wgtdkp/wgtcc,1,0,0,6.1,14,277,903,12077
wfrest/wfrest,1,-1,0,6.8,2,107,7533,26781
webmproject/libwebp,1,2465,180,7.4,119,1308,11508,75735
twitter/ios-twitter-image-pipeline,1,-1,0,5.9,119,1300,14806,71046
tidyverse/vroom,1,0,2,6.3,1,5,6163,44306
thewtex/tmux-mem-cpu-load,1,11,0,6.8,2,11,598,1428
tgraf/bmon,1,-1,2,6,18,212,1144,6837
tfhe/tfhe,1,0,0,6.5,0,211,3777,12651
tcbrindle/raytracer.hpp,1,-1,0,5.8,0,1,220,1247
taocpp/PEGTL,1,0,0,5.8,19,246,1916,22387
sheredom/subprocess.h,1,-1,0,5.4,39,57,821,2666
shellphy/jack-compiler,1,-1,0,5.8,4,64,69,2784
robotology/yarp,1,7,0,4.9,116,1415,151815,582606
robin-shaun/XTDrone,1,0,0,7.4,11,36,43316,156223
rigtorp/ipc-bench,1,-1,0,5.3,5,9,204,966
reo7sp/tgbot-cpp,1,0,0,7.1,1,254,5362,12232
rbock/sqlpp11,1,0,0,7.8,2,22,11586,29044
pygobject/pycairo,1,0,-1,6,11,317,765,8751
prideout/heman,1,-1,0,6.2,11,145,2446,13685
open-mpi/ompi,1,3,8,7.4,20,91,140656,430045
nvim-telescope/telescope-fzf-native.nvim,1,0,0,5.2,5,38,56,1856
nih-at/libzip,1,120,-1,7.1,37,421,5309,16402
niXman/yas,1,-1,0,5.5,2,5,13822,31009
networkit/networkit,1,0,0,7.3,145,1658,20093,69452
netcan/asyncio,1,0,0,6.1,15,414,158,2150
nemequ/munit,1,0,-1,6.2,6,39,391,2161
ndless-nspire/Ndless,1,197,8,5.3,0,2,7126,70783
mtrojnar/osslsigncode,1,156,0,7,16,178,1687,7303
msracver/Deep-Image-Analogy,1,-1,-1,3.4,157,1064,34262,141124
mrtazz/restclient-cpp,1,1,2,7,0,12,22715,58737
microsoft/DirectStorage,1,-1,0,8.2,7,78,11139,53068
matt-42/iod,1,0,0,6.5,2,24,440,5341
mapcrafter/mapcrafter,1,-1,0,6.8,20,459,6299,19820
maoabc/nmmp,1,195,26,5.6,28,213,13003,276809
maharmstone/quibble,1,-1,37,6.8,84,503,53128,142006
lzfse/lzfse,1,10,0,7.3,8,46,1387,3383
libnet/libnet,1,15,81,5,10,178,8693,19534
libimobiledevice/ifuse,1,2,0,4.4,3,23,39,753
libffi/libffi,1,235,26,5.3,4,54,8581,39051
lemire/EWAHBoolArray,1,-1,0,5.2,4,62,774,5259
kongaskristjan/fire-hpp,1,0,0,5.1,0,21,231,1820
kcat/openal-soft,1,5,0,5.5,81,913,7508,68693
jpvanoosten/LearningDirectX12,1,339,12,-1,31,301,97788,347008
johang/btfs,1,0,1,6.4,0,32,57,969
jmcnamara/libxlsxwriter,1,337,10,6.4,117,881,25919,63239
jeremycw/httpserver.h,1,-1,0,5.8,10,87,1252,5990
jart/hiptext,1,-1,0,5.6,0,3,13886,37677
iputils/iputils,1,115,11,6.5,20,98,728,5943
inkooboo/thread-pool-cpp,1,0,0,6.4,1,19,191,959
hoohack/read-php-src,1,-1,50,5.8,133,350,323155,1988146
hidviz/hidviz,1,-1,0,5.9,1,51,2625,6408
happynear/caffe-windows,1,-1,-1,4.5,192,1210,13836,70317
griddb/griddb,1,0,1,4.7,3,35,83622,489158
grf-labs/grf,1,-1,0,7.3,9,122,25971,106121
googleprojectzero/TinyInst,1,-1,0,5.4,4,118,1537,14695
google/adiantum,1,-1,36,6.5,13,81,625,313965
firebreath/FireBreath,1,-1,0,5.9,3,109,17603,54287
elFarto/nvidia-vaapi-driver,1,11,17,6.8,7,115,6742,11001
doyubkim/fluid-engine-dev,1,0,0,5,63,1538,20470,97641
docopt/docopt.cpp,1,0,0,7,2,23,168,1502
dmlc/dmlc-core,1,0,0,6,2,54,5366,17312
dlundquist/sniproxy,1,110,7,6.3,11,177,1148,5521
derekmolloy/exploringBB,1,0,0,5.2,0,68,7377,28481
delfrrr/delaunator-cpp,1,-1,24,6.3,0,7,41,750
ddiakopoulos/tinyply,1,0,0,6.5,1,2,760,5800
dannagle/PacketSender,1,0,0,5.6,28,233,547,10103
csmith-project/creduce,1,55,0,6,4,40,5329,32450
creytiv/re,1,-1,0,5.8,50,1256,9167,39048
cmu-sei/pharos,1,-1,0,5.4,0,11,19169,74612
clab/fast_align,1,-1,0,6.3,6,26,85,1399
cboxdoerfer/fsearch,1,4,0,5.6,26,729,988,16913
c9s/r3,1,2389,9,6,5,40,2369,14320
bombela/backward-cpp,1,0,0,7.8,0,5,831,3758
blurrypiano/littleVulkanEngine,1,-1,0,6.2,0,69,663,4916
bk138/gromit-mpx,1,1107,2,5,9,54,391,2726
billyquith/ponder,1,-1,0,6.4,0,206,18774,57071
berndporr/iir1,1,0,0,6.7,0,45,1994,3518
anthonix/ffts,1,0,0,6.1,6,46,2458,20848
andybarry/flight,1,-1,0,5.2,0,3,27270,77159
alexgkendall/caffe-segnet,1,-1,0,4.7,126,847,11390,50736
alecthomas/entityx,1,0,0,5.9,0,17,1786,16720
aksnzhy/xlearn,1,-1,0,5.5,0,3,24813,62221
aerys/minko,1,-1,0,5.2,0,3,314605,1118340
Ubpa/USRefl,1,0,0,6.4,0,30,168,3120
Tencent/Taitank,1,-1,0,5.2,229,945,9913,33304
Tencent/GameAISDK,1,0,-1,4.3,12,243,419874,2055241
TartanLlama/expected,1,0,0,6.7,1,2,112,3504
StanfordPL/stoke,1,-1,0,4.2,0,3,50702,126318
SergiusTheBest/plog,1,0,0,6.7,3,40,224,3126
REGoth-project/REGoth,1,-1,0,6,3,8,11934,36541
Naios/function2,1,0,0,6.7,6,66,420,2458
MultiMC/Launcher,1,-1,0,7.1,14,109,10382,71301
Mixaill/FakePDB,1,-1,0,4.7,0,27,7366,16669
MhLiao/TextBoxes_plusplus,1,-1,-1,4.4,256,1342,14173,76114
MKXJun/DirectX11-With-Windows-SDK,1,339,12,5,87,935,119368,386559
MIT-SPARK/TEASER-plusplus,1,0,0,5.5,19,105,1941,5056
Luwx/Lightly,1,322,0,6.5,42,373,5969,15168
LemonOSProject/LemonOS,1,-1,0,5.2,18,258,3056,42531
KDAB/GammaRay,1,0,0,7.7,0,5,18132,104391
Hopson97/MineCraft-One-Week-Challenge,1,-1,0,7.6,3,125,12068,47076
F8LEFT/FUPK3,1,-1,0,5.1,26,588,53943,141879
DaanDeMeyer/reproc,1,0,0,6.2,9,53,782,3963
ColdGrub1384/Pyto,1,257,26,5,4,53,548405,915407
CobaltFusion/DebugViewPP,1,0,0,3.7,4,299,9130,54654
CLIUtils/CLI11,1,0,0,6.5,0,56,2438,21365
CE-Programming/CEmu,1,-1,0,5.2,2,17,1015,25010
AshampooSystems/boden,1,-1,0,4.9,9,250,1688,21917
AsPJT/DungeonTemplateLibrary,1,0,0,6.3,0,10,5731,17901
AirGuanZ/Atrc,1,-1,0,5.7,0,19,13364,87207
AcademySoftwareFoundation/xstudio,1,0,0,5.3,9,53,11900,119737
3cky/mbusd,1,29,0,5.1,3,44,1072,2642
zhihu/cuBERT,0,-1,0,5.8,2,46,1632,7266
zeux/volk,0,-1,0,6.6,0,7,116,4615
zeux/pugixml,0,0,0,6.3,30,430,2052,23543
zeromq/cppzmq,0,-1,0,6.3,0,4,354,5677
zddhub/opensse,0,-1,0,6.1,1,33,2274,7438
zbackup/zbackup,0,-1,0,6,1,31,1021,7438
zakirullin/tiny-compiler,0,0,0,6.4,0,15,4,510
yuezk/GlobalProtect-openconnect,0,226,0,5.2,2,96,278,3134
yuanming-hu/taichi_mpm,0,0,0,5.6,3,37,2621,16968
yitter/IdGenerator,0,-1,0,5.7,1,10,248,1265
yhirose/cpp-peglib,0,0,0,6.5,4,116,505,8150
yandex/odyssey,0,-1,0,5.7,2,166,2757,32997
yaml/libyaml,0,5,54,5.1,66,202,3200,10529
xioTechnologies/Fusion,0,-1,0,6.3,0,12,509,1606
xindongzhang/MNN-APPLICATIONS,0,-1,0,5.4,5,167,47366,206355
xiaoweime/WProtect,0,-1,22,4.6,60,1043,29591,222049
xemu-project/xemu,0,-1,-1,4.3,10,91,273481,1562977
xbmc/inputstream.adaptive,0,-1,0,7.4,16,126,9171,38708
wolfSSL/wolfMQTT,0,0,0,7.5,10,80,3535,15609
wjakob/nanobind,0,-1,0,6.5,17,249,1307,11940
wilix-team/iohook,0,47,4,4.2,4,76,1751,8244
wecooperate/iMonitor,0,-1,0,6.6,0,40,1181,8985
webcamoid/webcamoid,0,-1,0,6.2,172,4416,16587,87549
webcamoid/akvcam,0,0,0,4.6,6,164,876,7007
wangzhaode/ChatGLM-MNN,0,-1,0,5.4,0,12,2107,17787
vmatare/thinkfan,0,0,0,6.2,4,117,3571,4380
vgough/encfs,0,0,0,7.3,5,111,26870,87371
vector-of-bool/pitchfork,0,-1,0,5.6,0,1,669,5380
userver-framework/userver,0,-1,0,5.8,0,1,28771,238186
urbste/MultiCol-SLAM,0,-1,0,5.7,8,153,58054,142267
unetbootin/unetbootin,0,-1,0,2.4,12,80,376,6244
tronkko/dirent,0,-1,0,6.6,11,29,1065,3080
trilinos/Trilinos,0,0,0,7.7,8,158,1497039,4210996
triSYCL/triSYCL,0,-1,0,5.5,28,527,11444,27532
trailofbits/pe-parse,0,8,0,5.9,24,113,612,5620
tplgy/cppcodec,0,-1,0,6.7,1,7,1142,2482
tomtom-international/cpp-dependencies,0,-1,0,7.2,15,103,248,2671
tomahawk-player/tomahawk,0,-1,0,4.8,0,26,28023,119226
tjko/jpegoptim,0,35,1,6.9,0,24,541,2295
tio/tio,0,-1,2,7.6,20,67,801,3317
tinycthread/tinycthread,0,-1,0,5.9,2,38,386,1489
timi-liuliang/echo,0,-1,0,5.7,30,698,674040,2975915
thestk/stk,0,-1,0,6.7,11,50,12110,37109
thestk/rtmidi,0,11,4,7.5,1,74,994,4246
thestk/rtaudio,0,236,2,7.2,11,64,3977,15405
thekvs/cpp-serializers,0,-1,0,6,1,21,135,2294
theinvisible/openfortigui,0,0,0,6.3,0,13,1004,6887
swwwolf/wdbgark,0,0,0,5.5,5,110,5467,67678
svenstaro/rofi-calc,0,0,1,6.9,1,16,71,447
srdja/Collections-C,0,0,0,7.2,5,255,4810,10474
spring/spring,0,0,0,6.3,6,78,104983,422482
sony/flutter-embedded-linux,0,-1,0,5.7,0,2,7390,27838
sonosaurus/sonobus,0,-1,0,5.5,11,365,264634,1082971
sogou/srpc,0,-1,0,7.4,13,205,1879,23241
softwareQinc/qpp,0,0,0,7.5,0,3,36700,84592
sofa-framework/sofa,0,0,0,7.3,8,340,191387,732558
soarqin/finalhe,0,-1,0,6.2,17,122,79748,301578
snape/RVO2,0,0,0,6.2,3,37,2126,1834
skystrife/cpptoml,0,-1,0,6.6,0,6,432,2993
skiselkov/BetterPushbackC,0,-1,0,5.5,62,212,1582,8445
sickill/stderred,0,0,0,6.5,0,20,8,883
shekyan/slowhttptest,0,16,4,6.5,5,36,1084,1779
sharkdp/dbg-macro,0,-1,0,6,0,1,51,1242
sharebrained/portapack-hackrf,0,-1,0,5.7,25,716,130232,275414
sgan81/apfs-fuse,0,306,0,7.2,27,273,1128,14351
serizba/cppflow,0,-1,0,5.5,0,3,4209,14785
serge1/ELFIO,0,0,0,4.4,0,8,1610,7993
serge-sans-paille/frozen,0,0,0,6.1,1,4,1596,19773
sepfy/pear,0,0,0,5,0,82,191,2655
seccomp/libseccomp,0,10713,15,7.3,23,196,4849,13430
seanbaxter/shaders,0,-1,0,6,0,34,11707,50907
scummvm/scummvm,0,-1,0,7.3,10,105,737088,3815295
scottbez1/splitflap,0,0,0,4.2,2,25,1490,5495
sciplot/sciplot,0,0,0,5.4,0,2,4082,18524
samhocevar/rinetd,0,313,8,5.7,3,82,463,3091
s1lentq/ReGameDLL_CS,0,-1,0,5.7,378,4746,15049,106303
s-yata/marisa-trie,0,50212,194,5.7,8,136,1386,21691
ryanhaining/cppitertools,0,0,0,6.4,0,36,305,10872
rtbkit/rtbkit,0,0,0,6,4,78,45847,243665
rspamd/rspamd,0,0,0,7,10,101,54998,294147
rordenlab/dcm2niix,0,275,0,6,49,251,5122,28655
rogersce/cnpy,0,0,0,6.4,0,12,57,483
rlguy/FantasyMapGenerator,0,-1,0,6.4,14,291,1335,18420
rizonesoft/Notepad3,0,-1,0,6.9,10,105,38415,282187
rime/librime,0,-1,0,5.3,0,2,2999,33218
rigtorp/SPSCQueue,0,0,0,5,2,19,82,605
rigtorp/MPMCQueue,0,0,0,4.9,1,9,64,393
richkmeli/Richkware,0,-1,0,6.2,0,30,434,2474
raspberrypi/pico-sdk,0,-1,0,5.3,41,478,44202,65110
quora/qmf,0,-1,0,6.6,2,287,8408,21332
qicosmos/cinatra,0,1,0,6.5,5,167,44947,139007
prusa3d/Prusa-Firmware,0,0,0,6.7,11,766,19640,94033
protobuf-c/protobuf-c,0,791,5,4.8,55,566,3241,8925
prikhi/lightdm-mini-greeter,0,0,-1,5.6,0,31,196,1079
preshing/turf,0,0,0,6.2,6,266,2285,8243
preshing/cpp11-on-multicore,0,-1,0,6.2,1,21,288,1501
precice/precice,0,-1,-1,6.2,0,4,17281,100271
pq-crystals/kyber,0,-1,0,6.8,0,213,1545,7299
pothosware/SoapySDR,0,22,0,6.3,6,277,4015,6134
pond3r/ggpo,0,-1,0,6.7,7,95,1653,4942
polycube-network/polycube,0,0,0,4.7,0,32,42105,152479
pnedev/comparePlus,0,-1,0,6.2,0,9,1959,17477
pmed/v8pp,0,0,0,5.2,0,8,238,5304
ploopyco/headphones,0,0,0,7,0,3,1395,1797
plibither8/2048.cpp,0,171,0,5.8,0,68,75,2846
pikasTech/PikaPython,0,0,0,3.1,15,122,1163505,2815301
pfalcon/pycopy,0,-1,0,4.4,173,1609,125766,250960
pantor/ruckig,0,0,0,6.3,12,69,5503,35566
p12tic/libsimdpp,0,0,0,6.7,5,32,9947,60010
p-ranav/structopt,0,0,0,6.7,30,54,1308,12482
owntone/owntone-server,0,0,3,5.9,0,394,9277,84489
owent/libcopp,0,0,0,6.3,0,32,2953,21113
overmighty/i-use-arch-btw,0,239,0,6.2,0,57,237,1705
otya128/winevdm,0,-1,0,7.4,213,1434,51218,372865
openvinotoolkit/model_server,0,-1,0,6.9,0,20,10435,69149
openswoole/ext-openswoole,0,-1,0,5.1,9,195,10582,93595
openstf/ios-minicap,0,-1,0,5.1,0,14,8,464
openhpc/ohpc,0,0,0,5.5,3,26,36388,218835
open62541/open62541,0,0,0,6.1,82,950,24294,148164
oneapi-src/oneDPL,0,-1,0,7.8,0,4,12041,75644
olliw42/storm32bgc,0,0,0,5.2,20,652,97344,314695
no5ix/realtime-server,0,0,0,6.4,1,10,7963,47792
no1msd/mstch,0,-1,-1,6.2,1,15,0,1429
nmslib/hnswlib,0,-1,0,7.3,7,34,417,4063
ngtcp2/ngtcp2,0,605,117,6.9,60,696,18738,64977
ngtcp2/nghttp3,0,1114,79,6.6,29,345,6831,21285
ngs-lang/ngs,0,-1,0,5.2,16,197,647,7719
nfrechette/rtm,0,0,0,6.2,49,222,10907,22730
ncbi/sra-tools,0,0,0,6.8,3,81,253335,730160
nanopb/nanopb,0,0,0,6.5,24,188,1581,12515
n64dev/cen64,0,-1,0,6.1,45,424,5233,26689
mysql/mysql-workbench,0,-1,0,7.2,0,10,114791,652428
mysql/mysql-connector-cpp,0,0,0,7.2,17,122,110775,373660
muluoleiguo/interview,0,-1,0,6,13,36,580,3915
motiwari/BanditPAM,0,-1,0,5.6,0,30,1938,4182
moli232777144/mtcnn_ncnn,0,-1,0,5.5,0,12,32805,56984
mohabouje/WinToast,0,-1,0,7.5,7,43,72,1707
mldbai/mldb,0,0,0,6.2,4,78,149492,521700
mkj/dropbear,0,1893,-1,6.3,77,751,26974,96882
mit-dci/opencbdc-tx,0,-1,0,6,14,869,5404,24268
mintomic/mintomic,0,-1,0,6.2,0,70,315,2208
microsoft/xlang,0,-1,0,7.1,7,143,2870,57340
microsoft/tensorflow-directml,0,-1,0,5.2,2,56,293298,1410310
microsoft/rDSN,0,-1,0,5.7,168,701,18010,54458
microsoft/pict,0,0,0,6.5,22,169,2040,7519
microsoft/msquic,0,0,0,8.3,128,685,36531,142935
microsoft/etl2pcapng,0,-1,0,5.7,1,13,100,1124
microsoft/cppwinrt,0,462,0,7.1,1,7,4060,61820
microsoft/DirectX-Headers,0,-1,0,8.5,6,51,3143,47732
mgbellemare/Arcade-Learning-Environment,0,0,0,5.4,18,631,16275,29609
matyhtf/phpx,0,0,0,4.3,0,55,637,5298
mattiasflodin/reckless,0,-1,0,6.4,5,66,1809,6270
mattgodbolt/seasocks,0,0,0,5.8,3,145,4203,21840
mariusbancila/stduuid,0,0,0,6.6,0,1,1248,15748
mariotaku/moonlight-tv,0,-1,0,5.6,21,59,1290,16726
marcj/TypeRunner,0,-1,0,6.2,7,202,17452,30543
mandreyel/mio,0,0,2,6.8,1,3,1068,2206
mailru/icqdesktop.deprecated,0,-1,0,5.6,0,2,7162,274779
magma/magma,0,-1,0,5.4,0,3,62336,200184
madmann91/bvh,0,-1,0,5.2,2,26,157,2384
machinezone/IXWebSocket,0,0,30,7.4,7,134,5628,37906
log4cplus/log4cplus,0,-1,-1,6.6,11,306,6986,19374
limine-bootloader/limine,0,0,0,5.5,1,2,886,17294
lifting-bits/remill,0,0,0,6.6,0,5,54945,124878
lief-project/LIEF,0,0,0,5.2,64,2225,20773,118197
libvirt/libvirt,0,0,0,7.6,1339,13040,93448,565780
libusb/hidapi,0,-1,0,6,0,3,1746,6760
librsync/librsync,0,8,19,6.1,10,118,2736,4960
libgeos/geos,0,12,0,5.9,20,2597,63816,172117
libbpf/libbpf-bootstrap,0,-1,0,6.2,1,19,166,771126
libass/libass,0,51,77,6.5,40,343,4371,18122
leomccormack/Spatial_Audio_Framework,0,0,0,5.2,38,401,26720,123189
lemire/fast_double_parser,0,-1,0,5.6,0,17,251,1621
leetonidas/demovfuscator,0,-1,0,6.6,8,87,160,3566
leanprover-community/lean,0,113,0,4.6,165,4475,17247,121892
kosma/minmea,0,-1,0,5.5,2,19,171,1923
kokkos/kokkos,0,0,0,7.4,8,155,42158,186406
kokke/tiny-AES-c,0,-1,0,5.4,0,12,150,678
kmatheussen/radium,0,-1,2,6.4,12,370,201777,845319
kimci86/bkcrack,0,233,0,5.1,5,49,340,2272
kiibohd/controller,0,-1,0,4.3,1,72,41502,77261
khizmax/libcds,0,0,1,6.4,2,43,41452,142547
kevinlin311tw/caffe-cvprw15,0,-1,0,5,5,120,10468,42717
justdan96/tsMuxer,0,-1,0,5.5,6,138,1564,39896
juj/RectangleBinPack,0,-1,0,6.3,2,50,597,2078
jtv/libpqxx,0,0,0,7.6,3,174,7059,22349
jscheiny/Streams,0,-1,0,6.3,0,27,16,4804
joboccara/pipes,0,-1,0,5.6,0,9,1038,16934
jklmnn/imagejs,0,-1,0,-1,1,6,77,395
jk-jeon/dragonbox,0,0,0,5.6,37,195,2011,10369
jgarff/rpi_ws281x,0,0,0,8.2,4,39,744,2583
jedisct1/libhydrogen,0,0,0,5.9,5,13,69,3381
intel/thermal_daemon,0,2,38,7,30,335,2669,13803
intel/libipt,0,0,0,7.6,17,486,9973,40005
inspircd/inspircd,0,-1,0,5.4,54,1413,25184,79289
imbs-hl/ranger,0,-1,0,5.6,17,181,1818,8779
imageworks/pystring,0,0,0,5.3,6,64,500,1896
ibireme/yyjson,0,0,0,5.9,24,99,6434,24725
i3/i3status,0,591,3,5.7,16,74,701,5216
hydradatabase/hydra,0,-1,0,6,19,83,10089,14611
hse-project/hse,0,0,-1,6.2,0,11,22738,140329
hosseinmoein/DataFrame,0,0,0,7.5,2,25,7298,36067
holzschu/ios_system,0,-1,0,5,241,1212,120625,411175
hjk41/Remmy,0,-1,0,6.2,0,2,337,2279
hepingood/w25qxx,0,-1,0,7.4,34,132,236507,281649
hepingood/ssd1306,0,0,0,7.3,5,112,127729,151168
heavyai/heavydb,0,-1,0,3.7,10,74,157531,598109
hanickadot/compile-time-regular-expressions,0,0,0,5.3,0,5,1671,97746
gvinciguerra/PGM-index,0,-1,0,6.1,0,37,4124,28329
gulrak/filesystem,0,0,0,6,0,18,1656,21985
gsl-lite/gsl-lite,0,0,0,6.9,48,522,894,11317
gsass1/NTop,0,-1,0,6,3,50,190,1945
graeme-hill/crossguid,0,0,0,6.7,1,4,87,592
googleprojectzero/winafl,0,-1,0,6,38,151,2377,12866
google/oboe,0,-1,0,6.4,8,396,20453,53988
google/libprotobuf-mutator,0,-1,0,8.2,4,64,527,2876
google/double-conversion,0,0,0,7.8,5,99,3043,322706
google/cpu_features,0,49,0,8,0,45,1609,8036
google/cld3,0,-1,0,6.1,6,120,3671,68255
gonetz/GLideN64,0,-1,0,5.1,24,142,36104,164560
godotengine/godot-cpp,0,-1,0,7.8,6,164,3636,19018
gnuradio/volk,0,61,0,7,7,77,12257,43605
gflags/gflags,0,0,0,7,6,76,1319,3954
gem5/gem5,0,0,0,6.3,6,237,292090,869783
gbevin/SendMIDI,0,-1,0,5.9,6,185,36858,110989
gaoxiang12/slambook2,0,-1,0,6.6,0,4,956,5605
gansm/finalcut,0,20,124,5.9,1,1663,17222,90156
gammasoft71/xtd,0,0,0,5.8,0,14,121234,193916
fsaintjacques/disruptor--,0,-1,-1,6,0,7,565,1170
froghui/yolanda,0,-1,0,6,7,132,292,4048
frida/frida-gum,0,0,-1,5,0,2,9153,168918
freifunk-gluon/gluon,0,-1,0,7.3,0,15,1122,5995
fpagliughi/sockpp,0,0,0,7.1,0,34,4903,3176
floooh/pacman.c,0,-1,0,6.4,5,76,5216,27437
file/file,0,1050,113,7.3,52,279,2717,17611
fholger/vrperfkit,0,-1,0,4.6,7,354,3132,10067
fastos/fastsocket,0,-1,0,6.2,0,36,1946901,8829834
fairygui/FairyGUI-cocos2dx,0,-1,0,6.2,49,741,371,27184
facebookresearch/Replica-Dataset,0,-1,0,6.6,10,28,119,1546
facebookincubator/spectrum,0,-1,0,7.1,11,306,6485,28973
facebookincubator/gloo,0,0,0,8.9,13,161,5333,21215
facebookexperimental/libunifex,0,-1,0,7.8,4,87,6604,34094
facebook/ThreatExchange,0,-1,0,6.9,5,59,11097,99926
ethz-adrl/control-toolbox,0,0,25,5.3,0,22,18450,314542
ethereum/evmone,0,0,0,7.5,5,60,1338,14814
espressif/ESP8266_RTOS_SDK,0,0,0,4.1,0,6,76541,294421
ericniebler/range-v3,0,0,0,6.4,4,316,13742,77050
eranif/codelite,0,-1,0,5.5,3,185,163588,695813
emqx/neuron,0,-1,0,6.6,0,11,4305,31742
emoon/minifb,0,-1,0,6.7,2,87,519,5625
emilybache/GildedRose-Refactoring-Kata,0,-1,0,4.5,3,4,1125,16206
emil-e/rapidcheck,0,0,0,8.2,0,72,1152,20407
electro-smith/DaisySP,0,-1,0,6.3,2,118,2315,8609
edouarda/brigand,0,0,0,5.8,0,3,794,8444
e-dant/watcher,0,0,0,6.8,3,12,1622,3578
duckdb/duckdb-wasm,0,-1,0,6.1,3,188,2300,12481
dtrebilco/glintercept,0,-1,0,5.1,39,831,53999,204277
dresden-elektronik/deconz-rest-plugin,0,-1,0,6.1,0,8,30776,161339
dpayne/cli-visualizer,0,4,0,6.7,3,65,677,4605
dovecot/core,0,0,-1,8.4,2217,14045,41653,471176
dosbox-staging/dosbox-staging,0,563,-1,6.9,282,3796,48746,248132
doches/progressbar,0,0,0,6.7,0,10,174,309
dmlc/rabit,0,-1,0,6.6,9,49,2476,5722
dmlc/decord,0,0,47,4.9,3,169,3421,9133
dji-sdk/Onboard-SDK-ROS,0,-1,0,6.9,2,53,2272,13658
dji-sdk/Onboard-SDK,0,-1,0,5.7,33,644,55163,96526
district10/cmake-templates,0,-1,0,6.2,0,3,261,757
davidrmiller/biosim4,0,16,0,5.5,12,83,1037,3277
darbyjohnston/DJV,0,0,0,3.6,1,32,8261,135782
danfis/libccd,0,0,0,6.8,3,37,1036,5295
daipeihust/im-select,0,-1,0,6.6,0,5,11,203
dacap/clip,0,-1,0,5.3,0,20,328,2475
czyt1988/czyBlog,0,-1,0,6,0,3,390,2893
crosire/d3d8to9,0,-1,0,6.6,0,3,147,3822
crosire/blink,0,-1,0,6.6,4,24,279,1620
cpputest/cpputest,0,0,97,6.1,4,471,5158,33718
cossacklabs/themis,0,-1,0,4,16,283,8728,38421
contour-terminal/contour,0,-1,0,6.6,0,1,8086,51516
commontk/CTK,0,-1,0,8.2,2,31,64585,159315
cofyc/argparse,0,-1,0,6.1,3,9,64,561
cocos/cocos-engine,0,-1,0,4.7,13,405,85616,307245
cntools/libsurvive,0,-1,0,5,0,6,6516,83748
cnr-isti-vclab/vcglib,0,-1,0,5.7,0,3,66698,255847
clab/dynet,0,-1,0,4.5,0,327,12493,43507
ckormanyos/real-time-cpp,0,0,0,5.2,0,32,26081,85226
civetweb/civetweb,0,-1,0,6.1,0,3,206798,577785
cinit/WSAPatch,0,-1,0,5.7,0,8,29,441
christophhart/HISE,0,-1,0,4.9,6,185,224340,1059461
christophgysin/pasystray,0,1,2,6.3,1,96,512,3221
chrisant996/clink,0,-1,0,5.6,2,5,21371,134142
chenshuo/muduo-tutorial,0,-1,-1,5.9,5,197,0,70
chengzhengxin/sdm,0,-1,0,5.2,0,1,25573,65776
cfig/Android_boot_image_editor,0,0,-1,5.2,0,5,5362,13405
caveofprogramming/advanced-cplusplus,0,-1,0,5.8,0,143,1032,4553
captain-amygdala/pistorm,0,-1,0,6.5,1,6,20418,116764
caozhiyi/CppNet,0,-1,0,6.2,19,305,856,10128
c42f/tinyformat,0,-1,0,6.2,1,2,416,1017
bytedance/bhook,0,-1,0,7.3,19,186,2179,9960
bryanpkc/corkscrew,0,141,1,6.8,1,3,9,251
brandonpelfrey/Fast-BVH,0,-1,0,4.9,0,9,933,3183
brainboxdotcc/DPP,0,0,-1,5.7,29,547,34736,64275
bootchk/resynthesizer,0,-1,0,6.5,0,10,2251,3989
boostorg/hof,0,0,0,5.7,1,275,3846,11749
boost-ext/ut,0,0,0,6.3,0,17,372,6409
boost-ext/sml,0,0,0,5.1,0,1,1387,18055
