repo, scan-build-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
anthonix/ffts,1,4,4.1,6,46,2458,20848
andybarry/flight,1,0,2.4,0,3,27270,77159
alecthomas/entityx,1,96,5,0,17,1786,16720
aksnzhy/xlearn,1,0,3.5,0,3,24813,62221
aerys/minko,1,0,2.4,0,3,314605,1118342
WaterJuice/WjCryptLib,1,47,3.6,0,66,1774,4361
Ubpa/USRefl,1,0,4.4,0,30,168,3120
Tencent/Taitank,1,266,4.5,229,945,9911,33303
Tencent/GameAISDK,1,-1,1.2,12,243,419874,2055241
TartanLlama/expected,1,3,4.5,1,2,112,3504
StanfordPL/stoke,1,0,3.7,0,3,50702,126318
SergiusTheBest/plog,1,0,5.9,3,40,1142,13872
RaftLib/RaftLib,1,37,4.7,3,167,7294,15604
REGoth-project/REGoth,1,3,4.2,3,8,11934,36541
Neargye/hello_tf_c_api,1,12,5.6,0,33,1424,14967
Naios/function2,1,1,4.8,6,67,415,2479
MegEngine/MegCC,1,3,3.8,12,100,8158,124067
MKXJun/DirectX11-With-Windows-SDK,1,188,4.3,74,864,119368,386559
Luwx/Lightly,1,0,4.6,42,373,5969,15168
LemonOSProject/LemonOS,1,0,3.8,18,258,3056,42526
LeechanX/Easy-Reactor,1,4,3.8,9,53,155,3074
LMP88959/NTSC-CRT,1,11,4.4,4,16,831,3721
KDAB/GammaRay,1,26,6,0,5,17734,101709
Hopson97/MineCraft-One-Week-Challenge,1,12,5,3,125,12068,47076
F8LEFT/FUPK3,1,0,3,26,588,53943,141879
DaanDeMeyer/reproc,1,6,4.5,9,53,782,3968
ColdGrub1384/Pyto,1,26,4.3,4,53,329938,801706
CobaltFusion/DebugViewPP,1,13,3.5,4,282,7572,42338
COVESA/dlt-viewer,1,0,5.2,61,619,8403,34873
CE-Programming/CEmu,1,3,5.5,2,17,1187,28292
BabitMF/bmf,1,0,5.8,39,432,10024,39508
AshampooSystems/boden,1,8,2.7,9,250,1688,21917
AsPJT/DungeonTemplateLibrary,1,40,4.3,0,10,5731,17901
AirGuanZ/Atrc,1,11,3.5,0,19,13364,87207
AcademySoftwareFoundation/xstudio,1,6,5,9,53,13301,131266
834810071/muduo_study,1,0,3.8,14,544,2017,11220
3dgen/cppwasm-book,1,0,1.9,3,24,5028,28502
3cky/mbusd,1,7,4.9,3,45,1095,2769
zm0612/eskf-gps-imu-fusion,0,4,3.7,2,33,1277,2071
zlib-ng/minizip-ng,0,11,5.1,19,331,1221,14506
zhihu/cuBERT,0,0,3.7,2,46,1632,7266
zherczeg/sljit,0,916,6.5,51,169,6110,54874
zeux/volk,0,0,6,0,11,126,5195
zeux/pugixml,0,24,5.7,30,433,2056,23713
zeromq/cppzmq,0,0,5.1,0,4,364,5967
zddhub/opensse,0,2,3.8,1,33,2274,7438
zbackup/zbackup,0,23,4.4,1,31,1021,7438
zakirullin/tiny-compiler,0,3,4.5,0,15,4,510
yuanming-hu/taichi_mpm,0,0,3.6,3,37,2621,16968
yuandaimaahao/AndroidFrameworkTutorial,0,0,3.8,0,2,172,1878
yitter/IdGenerator,0,2,3.5,1,10,307,1668
yhirose/cpp-peglib,0,9,4.9,3,139,511,8245
yasio/yasio,0,0,5.1,1,5,8865,77555
yandex/odyssey,0,48,5.9,2,169,3028,35071
yaml/libyaml,0,54,5.6,66,202,3210,10601
xioTechnologies/Fusion,0,0,5.8,1,14,536,1659
xindongzhang/MNN-APPLICATIONS,0,1,1.9,5,167,47366,206355
xiaoweime/WProtect,0,-1,1.8,60,1043,29591,222049
xemu-project/xemu,0,1,4.8,11,127,292669,1642919
wjakob/nanobind,0,0,6.2,20,275,1910,14565
wilix-team/iohook,0,8,3.1,4,76,1751,8244
wecooperate/iMonitor,0,0,4.5,0,40,1181,8985
webcamoid/akvcam,0,0,4.4,6,164,876,6961
vmatare/thinkfan,0,90,4.5,4,116,3571,4390
vimpunk/mio,0,2,5,1,3,1068,2206
vgough/encfs,0,4,5.6,5,111,26870,87371
verilator/verilator,0,11,6.6,305,3802,30302,136626
vector-of-bool/pitchfork,0,0,3.2,0,1,669,5380
userver-framework/userver,0,0,5.1,0,16,35751,302474
urbste/MultiCol-SLAM,0,2,3.4,8,153,58054,142267
unetbootin/unetbootin,0,0,2.3,12,80,376,6252
uncrustify/uncrustify,0,0,6.2,146,685,18275,110407
ulfjack/ryu,0,68,4.5,9,112,11826,386381
ttttupup/wxhelper,0,0,3.5,5,14,3413,19104
troglobit/redir,0,6,3.8,2,14,100,792
trilinos/Trilinos,0,26,8.8,8,156,1460672,4204763
triSYCL/triSYCL,0,0,4.3,34,598,16700,39412
trailofbits/pe-parse,0,22,5.2,24,113,619,5637
tpoisonooo/how-to-optimize-gemm,0,0,4.3,7,61,6594,120033
tplgy/cppcodec,0,155,5,1,7,1142,2482
tomtom-international/cpp-dependencies,0,0,5.7,15,103,248,2675
tomahawk-player/tomahawk,0,0,4.2,0,26,28023,119226
tksuoran/erhe,0,13,5.5,2,47,39162,346269
tkestack/vcuda-controller,0,4,3.9,18,301,2515,8741
tjko/jpegoptim,0,1,5.3,0,24,541,2313
tinycthread/tinycthread,0,10,3.7,2,38,386,1489
thestk/stk,0,3,4.6,10,50,12403,38195
thestk/rtmidi,0,4,5.8,1,78,1116,5383
thestk/rtaudio,0,0,6.6,11,64,3989,15443
thekvs/cpp-serializers,0,0,3.9,1,21,135,2294
theinvisible/openfortigui,0,0,4.5,0,13,863,6220
tearshark/librf,0,0,4.4,0,54,1258,9519
tcbrindle/flux,0,25,5.8,26,610,2254,33074
taglib/taglib,0,19,4.9,33,707,18016,37824
swwwolf/wdbgark,0,4,3.3,5,110,5467,67678
swoole/phpx,0,3,3.8,0,55,637,5300
svenstaro/rofi-calc,0,1,5.3,1,16,73,453
streetpea/chiaki4deck,0,0,4.4,2,49,2152,42385
strasdat/Sophus,0,0,6.3,12,33,2928,10807
stepcode/stepcode,0,0,5.1,1,2,15671,63392
srdja/Collections-C,0,12,5.2,5,295,5802,15933
spring/spring,0,10,4.2,6,78,104983,422319
sophgo/tpu-mlir,0,0,3.3,0,6,130692,459634
sony/v8eval,0,0,4.3,0,4,31,304
sony/flutter-embedded-linux,0,0,4.9,0,2,7720,28862
sonosaurus/sonobus,0,0,2.1,11,365,276270,1310002
sogou/srpc,0,17,6.2,13,221,2229,24340
softwareQinc/qpp,0,791,4.6,0,24,13670,22757
sofa-framework/sofa,0,1,6,8,357,148148,490280
soarqin/finalhe,0,152,4.4,17,122,79748,301578
snape/RVO2,0,6,3.9,3,37,2126,1834
skystrife/cpptoml,0,0,4.8,0,6,432,2993
skiselkov/BetterPushbackC,0,-1,3.6,63,213,1590,8466
simdutf/simdutf,0,0,6.2,27,750,10968,71312
sherlockchou86/VideoPipe,0,6,5.9,2,20,13234,53377
sheredom/utf8.h,0,6,4.8,160,320,524,3933
shekyan/slowhttptest,0,4,5.9,5,36,1084,1794
sharkdp/dbg-macro,0,3,5,0,1,51,1242
sgan81/apfs-fuse,0,128,4.4,27,273,1128,14351
serizba/cppflow,0,0,4.8,0,3,4209,14785
serge1/ELFIO,0,9,4.1,0,8,1681,8173
serge-sans-paille/frozen,0,8,5,1,5,1619,19780
seccomp/libseccomp,0,15,6.1,23,196,4850,13442
seanbaxter/shaders,0,0,3.8,0,32,11707,50907
scummvm/scummvm,0,8,6.8,12,112,813757,4166429
sciplot/sciplot,0,8,4.6,0,2,4082,18524
sbarex/QLMarkdown,0,113,5,52,277,105684,733366
samhocevar/rinetd,0,8,3.7,3,82,463,3091
s1lentq/ReGameDLL_CS,0,0,5,388,4830,15410,108780
s-yata/marisa-trie,0,194,3.8,8,136,1386,21691
ryanhaining/cppitertools,0,0,7.8,0,36,305,10980
rtbkit/rtbkit,0,4,3.9,4,78,45847,243665
rspamd/rspamd,0,10,5.9,10,101,56441,303439
rordenlab/dcm2niix,0,0,5.9,61,348,5341,29645
rogersce/cnpy,0,21,4.5,0,12,57,483
rlguy/FantasyMapGenerator,0,60,4.3,14,291,1335,18420
rigtorp/SPSCQueue,0,1,4.2,2,19,80,605
rigtorp/MPMCQueue,0,4,4.2,1,9,64,393
richkmeli/Richkware,0,0,4.1,0,30,434,2474
remotemcu/remcu-chip-sdks,0,0,3.5,0,72,4564000,6284432
redeclipse/base,0,25,2.7,14,85,50751,177065
raspberrypi/pico-sdk,0,38,4.9,41,487,44739,65648
rapid7/mettle,0,0,6.5,1,6,3856,21998
quora/qmf,0,0,4.8,2,287,8408,21332
quick-lint/quick-lint-js,0,3,4.9,84,921,53966,237074
quantumlib/qsim,0,-1,6.1,0,1,4745,28152
qicosmos/cinatra,0,0,5.9,68,962,45779,151495
pytorch/executorch,0,0,6.4,3,61,25007,113519
prusa3d/Prusa-Firmware,0,76,4.8,11,766,21090,96860
protobuf-c/protobuf-c,0,5,4,56,566,3244,8925
prikhi/lightdm-mini-greeter,0,-1,3.6,0,31,196,1079
preshing/turf,0,154,4.2,6,266,2285,8243
preshing/cpp11-on-multicore,0,1,4.1,1,21,288,1501
precice/precice,0,-1,6.2,0,4,14236,92930
pq-crystals/kyber,0,46,4.9,0,213,1562,7329
pothosware/SoapySDR,0,1,5.3,6,277,4015,6134
pond3r/ggpo,0,1,5,7,95,1653,4942
polycube-network/polycube,0,2,3.8,0,32,42105,152479
polpo/picogus,0,0,4.7,0,1,2785,12853
pnedev/comparePlus,0,0,4.5,0,9,2386,17862
pmed/v8pp,0,9,4.6,0,8,240,5339
ploopyco/headphones,0,2,4.1,1,5,1600,2684
plibither8/2048.cpp,0,0,5.3,0,74,360,3008
pkgconf/pkgconf,0,50,5,10,174,2267,6738
pikasTech/PikaPython,0,0,3.1,15,124,1165265,2876835
pfultz2/Linq,0,0,4.1,0,1,703,3214
pfalcon/pycopy,0,0,3.8,173,1609,125766,250960
peregrine-lang/Peregrine,0,17,5.2,27,337,807,15934
pboettch/json-schema-validator,0,98,5.3,13,75,426,4531
pauldreik/rdfind,0,7,4.2,3,52,539,1715
pantor/ruckig,0,1,4.9,12,83,5653,36786
p12tic/libsimdpp,0,0,5.9,5,32,9957,61170
p-ranav/structopt,0,0,4.3,30,54,1308,12482
owntone/owntone-server,0,3,5.2,0,394,9490,86225
owent/libcopp,0,0,4.2,0,32,2953,21117
overmighty/i-use-arch-btw,0,7,4.1,0,57,237,1705
otya128/winevdm,0,0,6.4,213,1439,51229,373542
openvinotoolkit/model_server,0,0,7,0,20,12645,93951
openswoole/ext-openswoole,0,2,3.8,9,195,10583,93801
openstf/ios-minicap,0,-1,2.3,0,14,8,464
openhpc/ohpc,0,0,5.3,3,26,36388,218829
open62541/open62541,0,0,5.6,137,1377,25532,161265
open-simh/simh,0,0,6.1,1869,11232,136828,959016
open-mpi/hwloc,0,0,6.3,165,684,13533,60625
oneapi-src/oneDPL,0,0,8.8,0,4,21952,117820
olliw42/storm32bgc,0,0,2.3,20,652,97344,314695
no5ix/realtime-server,0,2,4.4,1,10,7963,47792
no1msd/mstch,0,-1,4.1,1,15,0,1429
ngtcp2/nghttp3,0,214,7.1,29,350,6716,20750
ngs-lang/ngs,0,7,3.2,16,197,647,7719
nfrechette/rtm,0,17,4.6,52,226,12965,27567
nextcloud/desktop,0,0,6.7,0,1,20441,109362
networkit/networkit,0,806,6.9,92,1434,20706,71961
netcan/asyncio,0,1,4.4,0,5,158,2150
neo-ai/neo-ai-dlr,0,-1,5.8,80,3297,7635,21344
nemtrif/utfcpp,0,0,5,1,28,229,1766
ncbi/sra-tools,0,0,4.9,3,81,269897,762826
nasa/cFE,0,0,5.9,1,16,55739,48953
n64dev/cen64,0,0,5.2,45,424,5233,26689
mysql/mysql-workbench,0,1,5.8,0,10,116561,652449
mysql/mysql-connector-cpp,0,136,6.2,17,122,120762,394328
muluoleiguo/interview,0,6,3.8,13,36,580,3915
mrtazz/restclient-cpp,0,2,5,0,9,23016,58506
motiwari/BanditPAM,0,31,4.6,0,31,2029,3981
moli232777144/mtcnn_ncnn,0,0,2.6,0,12,32805,56984
mohabouje/WinToast,0,0,4.7,7,43,72,1707
mldbai/mldb,0,4,4,4,78,149492,521700
mkj/dropbear,0,-1,5.7,77,754,27079,97485
mjansson/mdns,0,7,4.9,7,13,247,2259
mitsuba-renderer/drjit,0,0,5.7,123,1047,4437,33703
mit-dci/opencbdc-tx,0,0,5.9,27,1562,7428,41103
mintomic/mintomic,0,5,4.2,0,70,315,2208
microsoft/xlang,0,0,6,7,143,2870,57340
microsoft/tensorflow-directml,0,0,3.5,2,56,290826,1412782
microsoft/rDSN,0,0,3.8,168,701,18010,54460
microsoft/pict,0,35,5.4,22,170,2043,7575
microsoft/onnxruntime-inference-examples,0,4,5.7,3,49,4842,7141
microsoft/msquic,0,-1,8.7,135,734,38767,153568
microsoft/etl2pcapng,0,0,5.2,1,13,108,1214
microsoft/cppwinrt,0,0,6.5,1,7,4054,61520
microsoft/DirectX-Headers,0,17,7.6,6,51,3286,55471
mhx/dwarfs,0,28,6,6,36,6424,66782
memgraph/memgraph,0,0,6,0,2,29226,186348
melak47/BorderlessWindow,0,0,4.1,0,9,22,227
meganz/sdk,0,0,6.1,2,6,64647,256195
meganz/mingw-std-threads,0,0,5.5,0,5,341,3134
meganz/MEGAsync,0,2,5.6,1,60,28621,169490
mchalupa/dg,0,123,4.4,17,549,5822,55874
mcallegari/qlcplus,0,0,5.7,2,31,39197,181114
mattiasflodin/reckless,0,34,4.3,5,66,1809,6270
mattgodbolt/seasocks,0,0,5.1,3,145,4203,21840
mariusbancila/stduuid,0,3,4.5,0,1,1248,15748
mariadb-corporation/MaxScale,0,-1,3.3,1,14,133395,431022
marcj/TypeRunner,0,0,3.9,7,202,17452,30543
mapequation/infomap,0,-1,3.8,24,188,1583,10470
mailru/icqdesktop.deprecated,0,0,2.4,0,2,7162,274779
magma/magma,0,0,5.1,0,3,62401,200882
madmann91/bvh,0,7,5.4,2,27,264,3346
machinezone/IXWebSocket,0,30,6.9,7,135,5635,38001
luoyesiqiu/dpt-shell,0,0,3.8,19,182,2343,12290
lsalzman/enet,0,25,6,14,85,463,4894
lovyan03/LovyanGFX,0,0,5.7,0,7,320384,1233839
limine-bootloader/limine,0,0,5.2,1,4,701,17993
lifting-bits/remill,0,0,4.9,0,5,54807,123016
libvirt/libvirt,0,0,6.2,1349,13303,96101,573949
libusb/hidapi,0,0,5.6,0,3,1968,7931
librsync/librsync,0,19,4.2,10,118,2736,4960
libgeos/geos,0,0,5.5,26,2711,65435,179879
libdriver/w25qxx,0,9,5.3,34,132,236507,281649
libdriver/ssd1306,0,1,5.3,5,112,127729,151168
libbpf/libbpf-bootstrap,0,0,5.5,1,25,201,771401
libass/libass,0,77,6.7,40,353,4475,18250
leomccormack/Spatial_Audio_Framework,0,0,3.8,39,402,26928,121648
leo-arch/clifm,0,161,5.1,179,1326,9031,59394
lemire/fast_double_parser,0,32,5.2,0,18,251,1638
leetonidas/demovfuscator,0,0,4.6,8,85,160,3566
leanprover-community/lean,0,0,4.1,165,4475,17247,121893
lcompilers/lpython,0,0,6,48,719,8218,105851
kvasir-io/Kvasir,0,0,4.3,1,4,538817,2011384
ku1ik/stderred,0,0,4.8,0,20,8,883
kosma/minmea,0,30,4.5,2,19,171,1923
kokkos/kokkos,0,0,8.8,8,155,46706,209642
kmatheussen/radium,0,2,4.4,10,385,255121,1056448
klonyyy/STMViewer,0,0,4.5,3,30,72648,170314
kimwalisch/primesieve,0,0,5.2,15,159,2882,9983
kimci86/bkcrack,0,0,5.2,7,60,425,3010
kiibohd/controller,0,0,3.8,1,72,41502,77261
kigster/cmake-project-template,0,1,4.5,0,4,13,125
khizmax/libcds,0,1,3.8,2,43,41452,142547
kevinlin311tw/caffe-cvprw15,0,2,2.3,5,120,10468,42717
kenzok8/small-package,0,0,4.4,6,38,6999,91808
kcat/openal-soft,0,398,5.1,64,1115,8197,74034
jvde-github/AIS-catcher,0,189,5.3,19,377,1617,24319
justdan96/tsMuxer,0,4,5.6,6,139,1483,39559
juj/RectangleBinPack,0,13,4.6,2,50,597,2077
jtv/libpqxx,0,401,6.8,3,178,7479,23457
jscheiny/Streams,0,0,4.3,0,27,16,4804
joboccara/pipes,0,0,4.7,0,9,1038,16934
jklmnn/imagejs,0,16,4.1,1,6,77,395
jk-jeon/dragonbox,0,37,5.6,40,211,2181,12082
jianboqi/CSF,0,0,4.9,3,24,948,15207
jhasse/poly2tri,0,12,5.1,1,63,930,2279
jgarff/rpi_ws281x,0,3,5.9,4,39,744,2583
jerryscript-project/iotjs,0,3,5.8,6,159,3527,17650
jedisct1/minisign,0,8,5.2,1,41,0,1479
jedisct1/libhydrogen,0,0,5.1,5,13,72,3452
ivmai/libatomic_ops,0,1,4.8,0,53,3700,19918
ivipsourcecode/dxslam,0,21,3.6,0,12,7893,25501
itay-grudev/SingleApplication,0,0,5.8,5,92,704,1109
isledecomp/LEGOIslandRebuilder,0,0,3.6,0,51,879,6606
intel/yarpgen,0,0,7.3,19,250,1234,9728
intel/thermal_daemon,0,41,7.7,34,340,2897,15637
intel/libipt,0,10,6.1,19,496,10093,41885
imbs-hl/ranger,0,130,5.1,27,188,1914,9437
imageworks/pystring,0,1,4.7,6,68,514,1924
ibireme/yyjson,0,107,5.9,24,114,6849,25846
i3/i3status,0,3,5,16,74,703,5233
i3/i3lock,0,2,6,7,44,396,1976
hyperion-project/hyperion.ng,0,0,5.3,1,12,13508,57326
hydradatabase/hydra,0,0,6,19,83,12437,21012
hse-project/hse,0,-1,4.6,0,11,22738,140329
hpcc-systems/HPCC-Platform,0,0,5,0,1,85868,980866
hosseinmoein/DataFrame,0,0,6,2,25,8461,48552
hjk41/Remmy,0,11,4.1,0,2,337,2279
hiroi-sora/PaddleOCR-json,0,4,5.5,37,449,6883,29725
heavyai/heavydb,0,22,3.1,10,74,160085,751499
hanickadot/compile-time-regular-expressions,0,0,5.2,0,5,1693,98304
gvinciguerra/PGM-index,0,126,5.6,0,37,4127,28347
gulrak/filesystem,0,119,5,0,18,1660,22019
gsliepen/tinc,0,-1,5.4,73,565,4576,32650
gsl-lite/gsl-lite,0,0,3.7,50,524,917,11409
gsass1/NTop,0,0,4.2,3,50,198,1983
gromacs/gromacs,0,84,5.2,6,210,270341,707393
graeme-hill/crossguid,0,0,5,1,4,87,592
googleprojectzero/winafl,0,12,6.3,38,151,2436,13215
google/oboe,0,0,5.9,10,418,21424,56098
google/libprotobuf-mutator,0,0,6.1,4,64,530,2917
google/double-conversion,0,24,8.4,5,99,3068,322757
google/cpu_features,0,13,6.2,0,45,1758,8789
gongluck/AnalysisAVP,0,6,3.4,8,115,503,3688
gonetz/GLideN64,0,2,4.5,24,145,36141,165017
godotengine/godot-cpp,0,0,7.7,7,203,5869,21629
goatshriek/stumpless,0,0,7,3,908,18175,34601
gnuradio/volk,0,0,5.8,8,63,8911,37606
github/securitylab,0,103,6.8,2,202,7084,20738
gflags/gflags,0,3,6.1,6,76,1320,3955
getml/reflect-cpp,0,98,5.8,24,133,5661,42188
gbevin/SendMIDI,0,0,5.3,4,200,41559,125131
gansm/finalcut,0,135,4.8,0,1903,18698,95638
gammasoft71/xtd,0,0,5.6,0,89,193259,321475
fsaintjacques/disruptor--,0,-1,3.8,0,7,565,1170
froghui/yolanda,0,0,3.9,7,132,292,4048
fpagliughi/sockpp,0,4,4.1,0,38,5750,3678
floooh/pacman.c,0,2,4.1,5,75,5738,29448
file/file,0,113,4.7,52,280,2757,17874
fholger/vrperfkit,0,1,2.1,7,354,3132,10067
fastos/fastsocket,0,10,4.1,0,36,1946901,8829834
fairygui/FairyGUI-cocos2dx,0,0,4.1,49,741,371,27184
facebookresearch/Replica-Dataset,0,0,5.1,10,28,119,1546
facebookincubator/gloo,0,232,8.2,14,171,5534,21593
facebookexperimental/libunifex,0,0,6.9,7,110,7116,36940
facebook/ThreatExchange,0,28,6.5,4,72,11329,100414
etlegacy/etlegacy,0,0,6.8,949,7910,111071,398082
ethz-adrl/control-toolbox,0,25,4.6,0,22,18450,314542
eteran/cpp-utilities,0,-1,4.5,0,8,633,4001
essej/paulxstretch,0,0,1.9,6,199,143849,562496
espressif/ESP8266_RTOS_SDK,0,0,3.1,0,6,76556,294480
eranif/codelite,0,19,4.4,3,181,141784,590095
emqx/neuron,0,0,6.2,2,13,4668,39687
emoon/minifb,0,3,5.2,2,87,520,5624
emmericp/ixy,0,3,5,6,60,932,5305
emil-e/rapidcheck,0,17,5.6,0,72,1218,20492
eliaskosunen/scnlib,0,0,5.6,5,295,3264,24309
electron/rcedit,0,0,7.4,1,4,46,1127
electro-smith/DaisySP,0,26,4.9,1,100,2340,7231
edouarda/brigand,0,0,5.2,0,3,794,8444
eclipse-iceoryx/iceoryx,0,22,6.9,10,765,35447,126017
duckdb/duckdb-wasm,0,0,5.1,4,188,2307,12545
dtrebilco/glintercept,0,0,2.9,39,831,53999,204277
dpirch/libfvad,0,7,4.1,2,27,1079,1862
dpayne/cli-visualizer,0,5,5.7,3,65,677,4605
dovecot/core,0,-1,7.4,2291,14328,44238,493047
dosbox-staging/dosbox-staging,0,702,6.3,318,4473,55642,279424
doches/progressbar,0,6,5,0,10,174,309
dmlc/treelite,0,35,5.2,8,200,2070,8802
dmlc/rabit,0,1,4.8,9,49,2476,5722
dmlc/decord,0,47,4.1,3,169,3421,9133
dji-sdk/Onboard-SDK-ROS,0,10,5.3,2,53,2272,13658
dji-sdk/Onboard-SDK,0,2,2.9,33,644,55163,96526
district10/cmake-templates,0,0,4.1,0,3,261,757
ddovod/jet-live,0,0,4.3,1,12,11187,45773
davidrmiller/biosim4,0,12,4.5,12,83,1037,3277
davepoo/6502Emulator,0,3,3.8,0,9,825,7339
darbyjohnston/DJV,0,0,2.8,1,32,8261,135782
danfis/libccd,0,0,5.1,3,37,1036,5295
daipeihust/im-select,0,0,5.2,0,5,11,203
dacap/clip,0,4,5.8,0,20,418,2888
czyt1988/czyBlog,0,0,3.8,0,3,390,2893
crypto-chassis/ccapi,0,0,6.2,8,83,3144,47934
crosire/d3d8to9,0,0,4.2,0,3,151,3879
crosire/blink,0,0,4.7,4,24,280,1663
cpputest/cpputest,0,97,6.5,4,472,5153,33742
cppfastio/fast_io,0,2,5.5,2,5,1946,103861
commontk/CTK,0,1,7.9,2,31,68246,176140
cofyc/argparse,0,0,5.4,3,9,64,561
cntools/libsurvive,0,-1,4.2,0,6,6521,83761
cnr-isti-vclab/vcglib,0,1,4.6,0,3,67412,259375
cmu-db/15445-bootcamp,0,0,4.8,0,20,1068,907
clab/dynet,0,2,2.2,0,327,12795,43936
ckormanyos/real-time-cpp,0,0,4.6,0,30,27804,96012
civetweb/civetweb,0,0,5.7,0,3,206848,578130
cinit/WSAPatch,0,2,4.6,0,8,29,441
christophhart/HISE,0,0,3.9,6,185,323567,1399740
christophgysin/pasystray,0,2,4.7,1,94,512,3229
chrisant996/clink,0,1,5.3,2,5,23481,167565
chenshuo/muduo-tutorial,0,-1,3.7,5,197,0,70
chengzhengxin/sdm,0,0,1.9,0,1,25573,65776
center-for-threat-informed-defense/adversary_emulation_library,0,0,2.1,3,70,185679,807289
celtera/avendish,0,0,5.6,1,81,4148,45075
caveofprogramming/advanced-cplusplus,0,11,3.5,0,143,1032,4553
captain-amygdala/pistorm,0,7,3.4,1,6,20418,116765
caozhiyi/CppNet,0,14,5.5,19,305,858,10131
c42f/tinyformat,0,17,4.1,1,2,416,1017
bytedance/bhook,0,0,5.1,19,188,2171,10090
build-cpp/cmkr,0,123,4.6,8,64,2400,19961
bryanpkc/corkscrew,0,1,5.2,1,3,9,251
brandonpelfrey/Fast-BVH,0,11,4.2,0,9,933,3183
brainboxdotcc/DPP,0,0,8.6,29,643,44608,80189
bootchk/resynthesizer,0,0,5.7,0,10,2251,3989
boostorg/hof,0,71,4.9,1,275,3846,11749
boostorg/geometry,0,0,6.9,0,5,59553,284751
boost-ext/ut,0,1,6.1,0,17,398,6653
boost-ext/sml,0,0,4.6,0,1,1407,18633
bonzini/qboot,0,-1,4.8,1,54,297,2398
bolero-MURAKAMI/Sprout,0,-1,4.1,0,4,30819,157813
bmax121/KernelPatch,0,6,5.8,1,15,5358,26199
blitzpp/blitz,0,0,4.6,6,14,9440,57780
biometrics/openbr,0,0,4.7,0,1,48601,218082
beltoforion/muparser,0,85,5.3,6,212,2384,7998
behdad/glyphy,0,5,4.7,4,74,1134,4942
baresip/baresip,0,95,6.5,45,546,8667,59432
bakwc/JamSpell,0,41,4.8,3,84,6896,16311
baidu/ICE-BA,0,1,4.6,1,9,7452,81561
baidu/BaikalDB,0,0,5.4,358,2271,16020,159512
baidu/AnyQ,0,0,4.1,2,155,1720,6506
awslabs/aws-lambda-cpp,0,5,5.9,4,299,8786,20370
aws/aws-lambda-java-libs,0,0,7,4,297,8741,20260
auriamg/macdylibbundler,0,10,5.4,2,34,241,941
atcoder/ac-library,0,32,4.5,0,32,185,5276
asmjit/asmjit,0,0,5.6,79,460,17298,100580
ashvardanian/SimSIMD,0,3,6.3,0,33,966,5349
apple/swift-llbuild,0,377,6.7,105,1468,35044,96482
apache/madlib,0,-1,5.2,3,35,12269,60356
anse1/sqlsmith,0,32,3.9,4,82,125,3221
anholt/libepoxy,0,-1,4.2,1,31,1592,2661
ange-yaghi/simple-2d-constraint-solver,0,0,4.4,4,60,116,3898
andy-thomason/Vookoo,0,0,5.7,1,38,31489,133466
andrewssobral/simple_vehicle_counting,0,0,3,0,2,685,2703
analogdevicesinc/libiio,0,9,6.1,21,123,3473,27516
alibaba/yalantinglibs,0,0,5.4,112,2562,52100,202722
alibaba/async_simple,0,0,5.7,44,241,42689,122597
alexmercerind/dart_vlc,0,0,4.3,0,21,726,2786
alexliniger/MPCC,0,0,4.8,1,40,955,3097
alexhude/FRIEND,0,0,2.8,2,23,191,3110
alexhagiopol/cracking-the-coding-interview,0,12,4.1,3,65,1954,4633
ajweeks/FlexEngine,0,0,3.8,2,10,18292,328507
airbus-cert/ttddbg,0,3,3.3,3,39,716,2765
aiekick/ImGuiFileDialog,0,0,5.2,4,106,3027,19601
agauniyal/rang,0,0,4,0,1,18,849
adamyaxley/Obfuscate,0,0,4.8,0,1,106,257
ada-url/ada,0,23,7.3,1,26,3439,23840
actor-framework/actor-framework,0,0,7.2,70,1992,18444,118954
acoustid/chromaprint,0,64,4,15,145,21239,59993
aceinnolab/Inkycal,0,2,4.1,2,44,3862,13033
aarond10/https_dns_proxy,0,1,5.2,5,48,136,1685
aappleby/smhasher,0,6,3.8,3,101,1382,6053
a-n-t-h-o-n-y/TermOx,0,0,4.2,2,368,2378,26251
Zeex/subhook,0,-1,4.5,1,18,244,956
ZQuestClassic/ZQuestClassic,0,0,3.4,153,967,44260,492914
Yubico/pam-u2f,0,8,5.5,25,89,260,4156
Yubico/libfido2,0,135,7.7,23,735,2601,34279
Yours3lf/rpi-vk-driver,0,4,2.1,7,12,14370,48091
Yelp/MOE,0,61,2.5,10,238,10174,14005
Xilinx/XRT,0,10,5,1,24,72434,304162
XMuli/QtExamples,0,0,4.4,0,4,1535,7009
XMuli/ChineseChess,0,0,3.9,3,62,337,1546
Windscribe/Desktop-App,0,0,3.2,1,105,9305,129976
Voine/ChatWaifu_Mobile,0,1,2,5,271,25802,234057
Vector35/binaryninja-api,0,0,5.7,1,3,41706,347550
VcDevel/Vc,0,0,4.5,1,7,12533,37420
ValveSoftware/steam-audio,0,20,6.2,10,98,15152,54652
TuGraph-family/tugraph-db,0,0,5.8,0,2,46024,225018
Totoro97/f2-nerf,0,0,4.1,0,1,50502,238358
ToshioCP/Gtk4-tutorial,0,-1,4.6,5,201,283,4974
TinyMPC/TinyMPC,0,2,5.5,0,22,27509,122545
ThrowTheSwitch/Unity,0,0,6.2,21,115,1311,15199
