repo, scan-build-bugs, bai-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
ebiggers/libdeflate,3,318,38,5.5,11,98,5481,11349
davideberly/GeometricTools,3,-1,-1,7.3,12,1195,51964,291119
craigsapp/midifile,3,0,8,6.9,23,361,5181,16150
commonmark/cmark,3,1610,10,5.5,42,230,840,21073
cofyc/dnscrypt-wrapper,3,49,-1,5.9,18,113,283,5148
coder-mike/microvium,3,-1,12,7.2,29,90,5845,19730
citp/BlockSci,3,-1,0,6.2,226,3245,3499,22103
cilium/pwru,3,492,64,6.6,39,382,33122,240585
breakfastquay/rubberband,3,0,-1,6.3,20,242,4981,23987
boostorg/hana,3,0,-1,6.5,19,227,22763,59565
blechschmidt/massdns,3,-1,16,6,6,57,220,6167
benoitsteiner/tensorflow-opencl,3,-1,1,5.8,403,4626,124808,578065
banach-space/llvm-tutor,3,-1,-1,5.8,0,3,1246,1765
arangodb/velocypack,3,38,251,6.7,17,169,29613,97997
angt/glorytun,3,3,6,4.6,5,104,1,1608
aizvorski/h264bitstream,3,829,27,6.5,34,87,932,9384
Tencent/Tendis,3,-1,708,2.6,169,2724,62025,333564
Tarsnap/scrypt,3,131,37,7.2,16,113,2851,5733
Shark-ML/Shark,3,-1,569,5.5,11,172,37964,81273
RuntimeCompiledCPlusPlus/RuntimeCompiledCPlusPlus,3,0,86,5,8,61,50802,77163
Project-LemonLime/Project_LemonLime,3,109,0,5.2,17,314,1005,11822
Meulengracht/MollenOS,3,6,6,6.2,0,5,272423,669516
LuminanceHDR/LuminanceHDR,3,-1,43,6.2,28,52,16347,67095
LLNL/zfp,3,2,45,4.5,7,74,3744,39808
KomputeProject/kompute,3,-1,-1,5.4,6,209,1307,7668
KjellKod/g3log,3,0,3,6.5,1,53,1240,5011
JayDDee/cpuminer-opt,3,0,41,5.4,10,125,21109,166679
Haivision/srt,3,346,0,6.2,59,620,15532,55854
Ericsson/CodeCompass,3,-1,4,5.1,0,3,3172,23988
Dwarf-Therapist/Dwarf-Therapist,3,0,0,5,101,994,6351,37098
DanielChappuis/reactphysics3d,3,0,126,4.9,22,320,22571,39467
Cocos-BCX/cocos-mainnet,3,126,47,5.9,34,85,41364,190147
Cisco-Talos/clamav,3,5974,80,7.5,32,145,37890,209475
ChunelFeng/CGraph,3,-1,27,6.3,2,158,3772,7520
CandyConfident/HighPerformanceConcurrentServer,3,-1,13,5.9,16,86,96,2965
Benjamin-Dobell/Heimdall,3,-1,0,5,0,10,1419,7088
ArkScript-lang/Ark,3,0,0,5.8,14,202,2997,8465
AndroidAdvanceWithGeektime/Chapter01,3,-1,0,5.5,8,144,34983,99851
zlib-ng/minizip-ng,2,0,13,5.6,18,332,1213,14412
zetavm/zetavm,2,-1,85,6,13,152,1257,7559
zehome/MLVPN,2,-1,30,4.7,10,126,1055,5658
zauonlok/renderer,2,-1,0,4,8,195,395,6443
yyzybb537/libgo,2,0,3,5.8,8,153,81110,391386
xhawk18/s_task,2,212,143,6.4,110,938,104745,164268
vincentlaucsb/csv-parser,2,-1,-1,6.6,0,61,4367,26784
traviscross/mtr,2,-1,34,8.1,15,177,2445,10415
tony2001/pinba_engine,2,0,790,6.2,33,140,4782,27176
tatsuhiro-t/spdylay,2,451,54,5.5,44,488,8503,28269
szechyjs/dsd,2,-1,0,6.2,0,15,13571,39472
sparsehash/sparsehash,2,0,801,5.4,33,141,2803,7977
smartmontools/smartmontools,2,364,99,6.7,103,565,10784,62388
slic3r/Slic3r,2,-1,37,6,26,131,14653,106200
simsong/tcpflow,2,-1,-1,4.2,22,252,5114,18485
simdutf/simdutf,2,2,43,5.9,18,637,9615,63143
seetafaceengine/SeetaFace2,2,4,240,6.5,27,348,1335,18887
schweikert/fping,2,135,2,5.4,6,54,566,2662
rougier/freetype-gl,2,0,15,5.9,7,106,22693,34877
rikyoz/bit7z,2,-1,83,6.3,0,216,3280,9086
ridiculousfish/libdivide,2,0,0,6.7,2,19,1013,201657
randy408/libspng,2,0,37,7,13,141,347,7910
plasma-umass/Mesh,2,-1,6,4.7,2,70,1526,8158
pinterest/rocksplicator,2,-1,0,6.4,76,677,4748,19871
peregrine-lang/Peregrine,2,-1,17,6.2,27,337,807,15934
pdewacht/brlaser,2,0,84,4.6,3,110,273,1333
palacaze/sigslot,2,0,2,4.9,0,68,414,2940
oliverw/miningcore,2,-1,27,4.3,8,41,24906,150581
nokiatech/heif,2,-1,554,6.4,43,1412,10450,38527
nickgillian/grt,2,0,-1,6.9,0,3,54085,137769
mutouyun/cpp-ipc,2,0,0,6,1,46,14030,38642
munt/munt,2,0,84,6.9,10,373,5907,31808
mhx/dwarfs,2,-1,30,6.2,5,21,3437,38631
meganz/sdk,2,-1,0,7.5,568,6310,53453,194847
maxmind/libmaxminddb,2,8,10,5.9,9,82,339,5666
lionsoul2014/friso,2,732,3,6.3,8,130,2124,4181
libnet/nemesis,2,0,12,4.4,19,90,834,7178
libcheck/check,2,0,11,4.9,17,433,2421,11850
lemire/FastPFor,2,0,-1,6.3,8,169,2199,64551
lemire/Code-used-on-Daniel-Lemire-s-blog,2,0,16,5.8,5,339,20782,191511
leggedrobotics/ocs2,2,0,127,4.8,133,479,100996,141166
layoutBox/FlexLayout,2,0,0,5.8,0,3,23378,84369
laurentkneip/opengv,2,0,-1,7,8,147,9271,45813
kgabis/parson,2,0,8,5.6,4,108,184,3072
json-parser/json-parser,2,27,2,5.8,1,6,140,1376
json-c/json-c,2,0,120,8.2,19,195,2998,8596
jessek/hashdeep,2,12,32,5.7,8,137,2316,8933
ispc/ispc,2,0,-1,6.7,4,139,10672,50691
input-leap/input-leap,2,506,0,6.2,29,926,28032,81129
inotify-tools/inotify-tools,2,285,5,5.2,13,89,1474,4634
hughperkins/tf-coriander,2,-1,0,5.3,245,2711,63849,252805
hosseinmoein/DataFrame,2,0,5,7.5,2,25,7673,36812
hjwdzh/QuadriFlow,2,-1,67,5.8,12,62,28234,75636
haywire/haywire,2,-1,1,5,25,144,886,5333
google/gemmlowp,2,0,5,7.6,2,72,7497,123126
goldsborough/ipc-bench,2,-1,2,6.3,0,93,1051,2733
gem5/gem5,2,0,0,5.9,7,268,298365,888132
gaoxiang12/ORB-YGZ-SLAM,2,-1,2,6.2,2,38,9765,36667
gan74/Yave,2,-1,0,7.4,21,166,38762,223997
fukuchi/libqrencode,2,2063,38,4.8,9,166,1708,11780
fritzone/obfy,2,-1,13,6.4,0,19,65,958
francescmm/GitQlient,2,232,0,5.5,19,576,4026,15890
fholger/openvr_fsr,2,-1,2,3.2,24,645,23697,123605
fabianishere/brainfuck,2,198,8,5.3,3,17,618,1019
emqx/qmqtt,2,0,0,6.8,0,3,21383,62628
embree/embree,2,-1,13,6.4,18,322,27376,221393
douban/libmc,2,0,24,4.8,5,85,511,5943
cxong/cdogs-sdl,2,-1,31,6.7,23,164,21753,121269
crow-translate/crow-translate,2,207,0,5.6,6,282,1849,7737
crigler/dtach,2,-1,5,6.2,5,17,221,1174
cossacklabs/themis,2,19,647,4.1,10,242,8891,39333
codelibs/libdxfrw,2,3938,50,5.3,30,294,2097,79722
cisco-system-traffic-generator/trex-core,2,0,325,5.9,15,344,411159,1669236
cginternals/cppfs,2,0,16,5.5,3,115,3308,5866
audacious-media-player/audacious,2,-1,20,6.3,9,214,5891,34461
apache/hawq,2,0,0,4.3,0,3,369965,1002298
andrewrk/libsoundio,2,69,0,7.2,10,128,1109,12014
albertodemichelis/squirrel,2,40,418,6.3,22,474,290,14008
aklomp/base64,2,278,1,5.2,8,31,1070,5235
akheron/jansson,2,2555,28,6.4,11,156,922,8437
aguinet/wannakey,2,-1,58,5.9,0,12,25643,199788
adnanaziz/EPIJudge,2,-1,-1,4.8,9,468,7174,31362
ada-url/ada,2,24,0,7.8,1,26,3129,22221
a2o/snoopy,2,280,31,3.5,3,165,7980,6926
ZJULearning/nsg,2,-1,9,6.2,5,25,95,1400
Yubico/yubico-pam,2,41,2,5.1,8,23,436,2888
The-4n/4NXCI,2,-1,0,5.6,133,941,25157,73659
Thalhammer/jwt-cpp,2,0,81,8,0,6,1645,6760
StarEngine/engine,2,0,16,6.4,17,340,15266,72186
SmartKeyerror/reading-source-code-of-leveldb-1.23,2,0,60,6,26,649,26108,82359
SciresM/hactool,2,-1,0,4.6,133,941,26172,83026
ScanNet/ScanNet,2,-1,-1,5.6,2,23,19576,120418
Rezonality/zep,2,0,28,5.1,31,375,26581,126082
ReimuNotMoe/ydotool,2,-1,1,5.1,6,12,239,908
RaftLib/RaftLib,2,0,37,5.2,3,167,7294,15600
PyMesh/PyMesh,2,-1,0,4.3,0,3,38251,151163
ProAlgos/ProAlgos-Cpp,2,-1,28,5.7,0,5,2753,17565
PetteriAimonen/libfixmath,2,-1,1,6,14,74,367,15320
PaddlePaddle/FastDeploy,2,0,53,4.9,59,912,118987,514699
OpenSees/OpenSees,2,-1,1,5.2,10,30,252550,996308
OpenRC/openrc,2,-1,1,7.1,47,256,1784,14301
NaruseMioShirakana/MoeVoiceStudio,2,-1,44,5.6,27,498,25481,34415
NLnetLabs/unbound,2,19859,-1,7.4,276,2396,41665,119271
MengRao/fmtlog,2,311,27,6.4,1,25,94,1434
LuxCoreRender/LuxCore,2,-1,20,5.8,11,201,116647,503196
Livox-SDK/Livox-SDK,2,-1,33,6.1,4,277,5742,22902
Kobzol/hardware-effects,2,-1,1,5.9,0,34,16,897
KDE/kdevelop,2,0,4,7.3,4,31,51905,286090
JakubVojvoda/design-patterns-cpp,2,-1,1,6.2,0,24,731,1567
Jackarain/avplayer,2,-1,-1,4.6,138,1534,47513,145916
IronsDu/brynet,2,-1,39,5.2,2,36,1551,24576
Icinga/icinga2,2,0,0,7.3,5,29,13956,95306
HKUST-Aerial-Robotics/VINS-Mobile,2,-1,-1,6,142,1293,69969,199777
FreeOpcUa/freeopcua,2,2232,98,6.8,10,373,48363,198293
FFMS/ffms2,2,7,105,6.6,12,131,1014,7189
EUA/wxHexEditor,2,193,78,6.2,3,120,5294,33270
CrowCpp/Crow,2,0,177,5.8,4,43,2564,28431
CaoWGG/TensorRT-CenterNet,2,0,0,5.4,14,149,9651,50851
BowenFu/matchit.cpp,2,-1,4,4.3,0,64,261,6710
Ableton/link,2,-1,32,7.1,2,33,4312,24738
86Box/86Box,2,-1,11,6.1,4,10,50550,481584
0x90/wifi-arsenal,2,7,7,4.8,5,79,10649,24217
zyantific/zydis,1,51,53,7,102,378,8167,19867
yuesong-feng/30dayMakeCppServer,1,-1,12,5.9,0,124,1060,6186
yse/easy_profiler,1,941,12,5.9,4,110,10287,36324
whoozle/android-file-transfer-linux,1,486,0,5.3,14,297,2549,14438
wgtdkp/wgtcc,1,0,8,6.1,14,277,903,12077
wfrest/wfrest,1,-1,2,6.6,2,111,7540,26917
webmproject/libwebp,1,2253,181,7.4,119,1339,11619,76304
twitter/ios-twitter-image-pipeline,1,-1,15,5.9,119,1300,14806,71046
tidyverse/vroom,1,0,20,6.3,1,5,6163,44306
thewtex/tmux-mem-cpu-load,1,11,7,6.9,2,11,598,1432
tgraf/bmon,1,432,2,6,18,212,1144,6837
tfhe/tfhe,1,0,25,6.5,0,211,3777,12651
tcbrindle/raytracer.hpp,1,-1,0,5.8,0,1,220,1247
taocpp/PEGTL,1,0,27,5.7,19,246,1916,22552
sheredom/subprocess.h,1,-1,42,5.3,39,57,821,2666
shellphy/jack-compiler,1,-1,3,5.8,4,64,69,2784
robotology/yarp,1,7,0,5.1,116,1415,152789,591625
robin-shaun/XTDrone,1,0,1,6.2,11,36,44394,162785
rigtorp/ipc-bench,1,-1,0,5.3,5,9,204,966
reo7sp/tgbot-cpp,1,0,0,7,1,254,5362,12232
rbock/sqlpp11,1,0,-1,8.4,2,22,11962,29790
pygobject/pycairo,1,0,-1,6.4,11,317,765,8751
prideout/heman,1,-1,41,6.2,11,145,2446,13685
open-mpi/ompi,1,3,8,7.4,20,91,140685,430195
nvim-telescope/telescope-fzf-native.nvim,1,0,20,5.3,5,38,56,1856
nih-at/libzip,1,120,-1,7.1,35,378,5313,16551
niXman/yas,1,-1,7,5,2,5,13822,31009
networkit/networkit,1,0,795,7.3,145,1663,20138,69710
netcan/asyncio,1,0,0,5.3,15,414,158,2150
nemequ/munit,1,0,-1,6.2,6,39,391,2161
ndless-nspire/Ndless,1,267,8,4.2,0,2,7126,70783
mtrojnar/osslsigncode,1,139,13,7.1,16,179,1692,7354
msracver/Deep-Image-Analogy,1,-1,-1,3.4,157,1064,34262,141124
mrtazz/restclient-cpp,1,1,2,6.8,0,12,22715,58737
microsoft/DirectStorage,1,-1,0,8,7,78,11139,53068
matt-42/iod,1,0,2,6.5,2,24,440,5341
mapcrafter/mapcrafter,1,267,71,6.8,20,459,6299,19820
maoabc/nmmp,1,195,37,5.6,28,213,13003,276809
lzfse/lzfse,1,10,18,7.3,8,46,1387,3383
lucianodato/noise-repellent,1,0,-1,5,0,91,102,697
luceneplusplus/LucenePlusPlus,1,-1,0,7.3,186,2711,41254,207021
libnet/libnet,1,15,81,5.5,10,178,8693,19534
libimobiledevice/ifuse,1,2,0,4.4,3,23,39,753
libffi/libffi,1,235,26,4.9,4,54,8581,39051
lemire/EWAHBoolArray,1,-1,236,4.9,4,62,774,5259
kongaskristjan/fire-hpp,1,0,4,5.1,0,21,231,1820
kcat/openal-soft,1,5,164,5.7,62,1045,7568,69504
junhyukoh/caffe-lstm,1,-1,0,4.8,127,943,11584,54434
jpvanoosten/LearningDirectX12,1,339,170,4.9,31,301,97788,347008
johang/btfs,1,0,1,6.4,0,32,57,969
jmcnamara/libxlsxwriter,1,337,771,5.4,117,881,25919,63239
jeremycw/httpserver.h,1,-1,0,5.3,10,87,1252,5990
jart/hiptext,1,-1,0,5.6,0,3,13886,37677
iputils/iputils,1,80,11,6.7,20,98,728,5942
intel/libva,1,273,1,7.3,21,322,11489,16853
inkooboo/thread-pool-cpp,1,0,4,6.4,1,19,191,959
hoohack/read-php-src,1,0,24,5.8,133,350,323155,1988146
hidviz/hidviz,1,-1,0,4.8,1,51,2625,6408
happynear/caffe-windows,1,-1,-1,4.5,192,1210,13836,70317
griddb/griddb,1,-1,1,5.4,3,35,83646,499022
grf-labs/grf,1,-1,50,7.3,9,122,25971,106137
google/adiantum,1,-1,36,6.5,13,81,625,313965
firebreath/FireBreath,1,-1,0,5.9,3,109,17603,54287
elFarto/nvidia-vaapi-driver,1,8,17,6.8,7,115,6745,10993
doyubkim/fluid-engine-dev,1,0,-1,4.9,63,1538,20470,97641
docopt/docopt.cpp,1,0,10,7,2,23,168,1502
dmlc/dmlc-core,1,0,19,5.7,2,54,5366,17312
dlundquist/sniproxy,1,110,7,6.5,11,177,1148,5521
derekmolloy/exploringBB,1,0,1,5.2,0,68,7377,28481
delfrrr/delaunator-cpp,1,-1,24,6.3,0,7,41,750
ddiakopoulos/tinyply,1,0,17,6.3,1,2,760,5800
dannagle/PacketSender,1,0,0,5.2,28,233,547,10103
cutelyst/cutelyst,1,225,0,5.2,55,651,11807,46924
csmith-project/creduce,1,85,0,6.2,4,40,5329,32442
creytiv/re,1,-1,-1,5.8,50,1256,9167,39048
cmu-sei/pharos,1,-1,0,4.7,0,11,19169,74612
clab/fast_align,1,-1,1,6.3,6,26,85,1399
cboxdoerfer/fsearch,1,4,0,5.6,26,729,988,16913
c9s/r3,1,4704,9,6,5,40,2369,14320
bombela/backward-cpp,1,0,26,8.2,0,5,831,3759
blurrypiano/littleVulkanEngine,1,-1,45,6.2,0,69,663,4916
bk138/gromit-mpx,1,1107,2,5.2,9,54,391,2726
billyquith/ponder,1,-1,30,6.4,0,206,18774,57071
berndporr/iir1,1,0,4,6.4,0,45,1994,3518
anthonix/ffts,1,0,4,6.1,6,46,2458,20848
andybarry/flight,1,-1,0,5.2,0,3,27270,77159
alexgkendall/caffe-segnet,1,-1,0,4.7,126,847,11390,50736
alecthomas/entityx,1,0,96,5.9,0,17,1786,16720
alandefreitas/matplotplusplus,1,-1,0,5.5,24,504,11597,1050618
aksnzhy/xlearn,1,-1,0,5.5,0,3,24813,62221
aerys/minko,1,-1,0,5.4,0,3,314605,1118342
WaterJuice/WjCryptLib,1,0,47,5.6,0,66,1774,4361
Ubpa/USRefl,1,0,0,6.4,0,30,168,3120
Tencent/Taitank,1,-1,266,5.2,229,945,9911,33303
Tencent/GameAISDK,1,0,-1,4.3,12,243,419874,2055241
TartanLlama/expected,1,0,3,5.5,1,2,112,3504
StanfordPL/stoke,1,-1,0,4.2,0,3,50702,126318
SergiusTheBest/plog,1,0,0,6.7,3,40,224,3126
REGoth-project/REGoth,1,-1,3,6,3,8,11934,36541
Naios/function2,1,0,1,6.5,6,66,420,2458
MultiMC/Launcher,1,-1,15,6.1,14,109,10385,71493
Mixaill/FakePDB,1,-1,33,4.7,0,27,7366,16669
MhLiao/TextBoxes_plusplus,1,-1,-1,4.4,256,1342,14173,76114
MKXJun/DirectX11-With-Windows-SDK,1,339,188,4.8,87,935,119368,386559
Luwx/Lightly,1,322,0,6.5,42,373,5969,15168
LukasBanana/LLGL,1,0,89,5.6,27,1132,23856,120259
LemonOSProject/LemonOS,1,-1,0,4.2,18,258,3056,42531
KDAB/GammaRay,1,0,26,7.6,0,5,18153,104591
Hopson97/MineCraft-One-Week-Challenge,1,-1,12,6.6,3,125,12068,47076
F8LEFT/FUPK3,1,-1,0,5.1,26,588,53943,141879
DaanDeMeyer/reproc,1,0,6,5.8,9,53,782,3963
ColdGrub1384/Pyto,1,257,26,5,4,53,548405,915407
CobaltFusion/DebugViewPP,1,0,26,3.7,4,299,9130,54654
CLIUtils/CLI11,1,0,812,6.4,0,56,2447,21552
CE-Programming/CEmu,1,-1,3,5.4,2,17,1015,25014
AshampooSystems/boden,1,-1,8,4.9,9,250,1688,21917
AsPJT/DungeonTemplateLibrary,1,0,40,6.3,0,10,5731,17901
AirGuanZ/Atrc,1,-1,11,5.6,0,19,13364,87207
AcademySoftwareFoundation/xstudio,1,0,6,5.1,9,53,12356,124497
834810071/muduo_study,1,-1,-1,6,14,544,2017,11220
3cky/mbusd,1,-1,6,5.1,3,44,1072,2642
zhihu/cuBERT,0,-1,0,5.8,2,46,1632,7266
zeux/volk,0,-1,-1,6.8,0,7,116,4664
zeux/pugixml,0,0,24,6.4,30,430,2311,23284
zeromq/cppzmq,0,-1,0,6.9,0,4,354,5715
zddhub/opensse,0,-1,3,6.1,1,33,2274,7438
zbackup/zbackup,0,-1,23,6,1,31,1021,7438
zakirullin/tiny-compiler,0,0,3,6.4,0,15,4,510
yuezk/GlobalProtect-openconnect,0,226,0,5.4,2,96,278,3152
yuanming-hu/taichi_mpm,0,0,0,5.6,3,37,2621,16968
yitter/IdGenerator,0,-1,2,6.4,1,10,264,1266
yhirose/cpp-peglib,0,0,9,6.5,3,89,505,8150
yandex/odyssey,0,-1,44,6.3,2,169,2845,33429
yaml/libyaml,0,5,54,5.2,66,202,3200,10529
xioTechnologies/Fusion,0,-1,2,6.3,0,13,526,1630
xindongzhang/MNN-APPLICATIONS,0,-1,1,5.4,5,167,47366,206355
xiaoweime/WProtect,0,-1,22,4.6,60,1043,29591,222049
xemu-project/xemu,0,-1,1,5.3,11,127,293107,1645800
xbmc/inputstream.adaptive,0,-1,18,7.3,16,126,9431,39546
wolfSSL/wolfssl,0,0,1577,8.2,433,1692,209082,1273027
wolfSSL/wolfMQTT,0,0,4,7.5,10,81,3658,16388
wjakob/nanobind,0,-1,-1,5.9,19,258,1398,12673
wilix-team/iohook,0,47,8,4.2,4,76,1751,8244
wecooperate/iMonitor,0,-1,0,6.1,0,40,1181,8985
webcamoid/webcamoid,0,292,0,6.2,172,4424,15938,88441
webcamoid/akvcam,0,0,0,5.5,6,164,876,6950
wangzhaode/ChatGLM-MNN,0,-1,0,6.6,0,21,2114,17814
vmatare/thinkfan,0,0,90,6,4,116,3571,4390
vgough/encfs,0,0,4,7.3,5,111,26870,87371
vector-of-bool/pitchfork,0,-1,0,5.6,0,1,669,5380
urbste/MultiCol-SLAM,0,-1,-1,5.7,8,153,58054,142267
unetbootin/unetbootin,0,-1,0,4,12,80,376,6252
tronkko/dirent,0,-1,2,6.8,11,31,1089,3148
trilinos/Trilinos,0,0,-1,7.7,8,169,1502913,4239046
triSYCL/triSYCL,0,-1,0,6.2,34,571,14189,32072
trailofbits/pe-parse,0,8,22,5.6,24,113,612,5620
tplgy/cppcodec,0,-1,155,6.7,1,7,1142,2482
tomtom-international/cpp-dependencies,0,-1,0,7.2,15,103,248,2671
tomahawk-player/tomahawk,0,-1,0,4.8,0,26,28023,119226
tjko/jpegoptim,0,35,1,6.5,0,24,541,2313
tio/tio,0,13,2,7.6,20,67,802,3325
tinycthread/tinycthread,0,-1,10,5.9,2,38,386,1489
timi-liuliang/echo,0,-1,0,5.7,30,698,674040,2975915
thestk/stk,0,-1,1,6.7,11,50,12110,37109
thestk/rtmidi,0,11,4,8.4,1,78,1113,5336
thestk/rtaudio,0,237,0,8.5,11,64,3989,15459
thekvs/cpp-serializers,0,-1,0,6,1,21,135,2294
theinvisible/openfortigui,0,0,0,6.3,0,13,1004,6887
swwwolf/wdbgark,0,0,4,5.5,5,110,5467,67678
svenstaro/rofi-calc,0,0,1,7,1,16,71,447
srdja/Collections-C,0,0,11,7.2,5,255,4810,10474
spring/spring,0,0,10,6,6,78,104983,422482
sony/flutter-embedded-linux,0,-1,-1,5.8,0,2,7440,27943
sonosaurus/sonobus,0,-1,14,5,11,365,264634,1082971
sogou/srpc,0,-1,15,7.3,13,211,1927,23563
softwareQinc/qpp,0,0,0,6.1,0,3,36707,84615
sofa-framework/sofa,0,0,-1,7.3,8,351,191651,735163
soarqin/finalhe,0,-1,152,6.2,17,122,79748,301578
snape/RVO2,0,0,6,6.2,3,37,2126,1834
skystrife/cpptoml,0,-1,0,6.6,0,6,432,2993
skiselkov/BetterPushbackC,0,-1,0,5.5,62,212,1582,8445
sickill/stderred,0,0,0,6.5,0,20,8,883
shekyan/slowhttptest,0,16,3,6.7,5,36,1084,1779
sharkdp/dbg-macro,0,-1,3,5.8,0,1,51,1242
sharebrained/portapack-hackrf,0,0,0,5.5,25,716,130232,275414
sgan81/apfs-fuse,0,275,128,6.4,27,273,1128,14351
serizba/cppflow,0,-1,0,5.5,0,3,4209,14785
serge1/ELFIO,0,0,9,4.4,0,8,1610,7987
serge-sans-paille/frozen,0,0,10,5.8,1,4,1596,19773
sepfy/pear,0,0,0,5.2,0,82,191,2655
seccomp/libseccomp,0,7702,15,7,23,196,4849,13430
seanbaxter/shaders,0,-1,0,6,0,34,11707,50907
scummvm/scummvm,0,-1,5,7.3,10,105,740380,3830519
scottbez1/splitflap,0,0,3,4,2,25,1490,5495
sciplot/sciplot,0,0,8,5.3,0,2,4082,18524
sbarex/QLMarkdown,0,1614,113,6.6,52,279,105684,733366
samhocevar/rinetd,0,308,8,5.7,3,82,463,3091
s1lentq/ReGameDLL_CS,0,-1,0,5.9,378,4756,15072,106550
s-yata/marisa-trie,0,50311,194,5.7,8,136,1386,21691
ryanhaining/cppitertools,0,0,0,7.8,0,36,305,10872
rtbkit/rtbkit,0,0,4,6,4,78,45847,243665
rspamd/rspamd,0,0,5,7.3,10,101,55075,294728
rordenlab/dcm2niix,0,275,0,6,49,251,5122,28655
rogersce/cnpy,0,0,21,6.4,0,12,57,483
rlguy/FantasyMapGenerator,0,-1,60,6.4,14,291,1335,18420
rime/librime,0,-1,0,5.6,0,2,3012,30871
rigtorp/SPSCQueue,0,0,1,4.9,2,19,82,605
rigtorp/MPMCQueue,0,0,4,4.9,1,9,64,393
richkmeli/Richkware,0,-1,0,6.2,0,30,434,2474
raspberrypi/pico-sdk,0,-1,38,6.6,41,487,44739,65648
quora/qmf,0,-1,0,6.6,2,287,8408,21332
quick-lint/quick-lint-js,0,4,688,5.4,68,732,70439,272886
qicosmos/cinatra,0,-1,0,6.2,13,257,45122,138861
prusa3d/Prusa-Firmware,0,0,76,6.7,11,766,20542,95318
protobuf-c/protobuf-c,0,803,5,4.9,55,566,3241,8925
prikhi/lightdm-mini-greeter,0,0,-1,5.6,0,31,196,1079
preshing/turf,0,0,154,6.2,6,266,2285,8243
preshing/cpp11-on-multicore,0,-1,1,6.2,1,21,288,1501
precice/precice,0,-1,-1,6.3,0,4,17591,102563
pq-crystals/kyber,0,-1,46,6.7,0,213,1545,7299
pothosware/SoapySDR,0,23,1,6.4,6,277,4015,6134
pond3r/ggpo,0,-1,1,6.7,7,95,1653,4942
polycube-network/polycube,0,0,2,4.6,0,32,42105,152479
pnedev/comparePlus,0,-1,0,6.2,0,9,1956,17539
pmed/v8pp,0,0,9,5.1,0,8,238,5304
ploopyco/headphones,0,0,2,5.7,1,7,1564,2644
plibither8/2048.cpp,0,171,0,5.7,0,68,75,2846
pikasTech/PikaPython,0,0,0,3.7,15,122,1165032,3029361
pfalcon/pycopy,0,0,0,4.4,173,1609,125766,250960
pauldreik/rdfind,0,9,-1,6,2,35,539,1715
pantor/ruckig,0,0,1,6.2,13,82,5543,36218
p12tic/libsimdpp,0,0,0,6.7,5,32,9947,60010
p-ranav/structopt,0,0,0,6.4,30,54,1308,12482
owntone/owntone-server,0,0,3,5.5,0,394,9291,84679
owent/libcopp,0,0,0,5.2,0,32,2953,21113
overmighty/i-use-arch-btw,0,239,7,6.2,0,57,237,1705
otya128/winevdm,0,-1,0,7,213,1434,51217,372898
openswoole/ext-openswoole,0,-1,2,5.1,9,195,10582,93595
openstf/ios-minicap,0,-1,-1,5.1,0,14,8,464
openhpc/ohpc,0,0,0,5.6,3,26,36388,218835
open62541/open62541,0,0,0,6,84,959,23994,144594
open-mpi/hwloc,0,4867,43,7.4,161,649,13128,58256
oneapi-src/oneDPL,0,-1,0,7.8,0,4,12257,76921
olliw42/storm32bgc,0,0,-1,5.2,20,652,97344,314695
odygrd/quill,0,0,68,6,2,104,6538,30909
no5ix/realtime-server,0,0,2,6.4,1,10,7963,47792
no1msd/mstch,0,-1,-1,6.2,1,15,0,1429
nmslib/hnswlib,0,-1,0,7.3,7,34,417,4063
ngtcp2/ngtcp2,0,537,-1,7.1,60,695,18881,65152
ngtcp2/nghttp3,0,954,79,6.9,28,345,7012,21422
ngs-lang/ngs,0,2142,7,5,16,197,647,7719
nfrechette/rtm,0,-1,-1,6.1,49,222,10907,22730
neo-ai/neo-ai-dlr,0,0,-1,7.5,80,3297,7635,21344
ncbi/sra-tools,0,0,0,6.8,3,81,252887,729908
nanopb/nanopb,0,0,19,6.8,24,188,1581,12531
n64dev/cen64,0,-1,0,6.1,45,424,5233,26689
mysql/mysql-workbench,0,0,1,6.1,0,10,114791,652428
mysql/mysql-connector-cpp,0,0,136,6.4,17,122,110775,373660
muluoleiguo/interview,0,-1,6,6,13,36,580,3915
motiwari/BanditPAM,0,-1,24,7,0,31,1978,4245
moli232777144/mtcnn_ncnn,0,-1,0,5.5,0,12,32805,56984
mohabouje/WinToast,0,-1,0,6.4,7,43,72,1707
mldbai/mldb,0,0,4,6.2,4,78,149492,521700
mkj/dropbear,0,1893,-1,6.2,77,751,26974,96882
mit-dci/opencbdc-tx,0,-1,0,5.9,14,869,5404,24268
mintomic/mintomic,0,-1,5,6.2,0,70,315,2208
microsoft/xlang,0,-1,0,6.6,7,143,2870,57340
microsoft/tensorflow-directml,0,-1,0,5.2,2,56,293298,1410310
microsoft/rDSN,0,-1,0,5.8,168,701,18010,54458
microsoft/pict,0,0,35,6.8,22,169,2040,7519
microsoft/msquic,0,0,-1,7.3,128,687,36886,144755
microsoft/etl2pcapng,0,-1,0,6.6,1,13,108,1214
microsoft/cppwinrt,0,462,0,7.1,1,7,4072,62122
microsoft/DirectX-Headers,0,-1,17,8.9,6,51,3143,47732
