repo, scan-build-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
niXman/yas,1,7,4.1,2,5,13970,31430
ngtcp2/ngtcp2,1,108,8,56,684,19551,68885
nemequ/munit,1,-1,4.2,6,39,391,2161
ndless-nspire/Ndless,1,8,3.7,0,2,7129,70783
mlpack/ensmallen,1,338,8.1,2,25,19523,39472
microsoft/DirectStorage,1,62,6.5,7,78,11139,53069
matt-42/iod,1,2,4.6,2,24,440,5341
mapcrafter/mapcrafter,1,71,5.2,20,459,6299,19820
maoabc/nmmp,1,37,3.1,28,213,13009,277434
lzfse/lzfse,1,18,5.9,8,46,1387,3383
lucianodato/noise-repellent,1,-1,4.2,0,91,102,697
luceneplusplus/LucenePlusPlus,1,0,6.5,186,2711,41254,207021
libnet/libnet,1,81,4.5,10,178,8711,19532
libimobiledevice/ifuse,1,0,3.9,3,23,39,753
libffi/libffi,1,26,5.3,4,54,8620,39437
lemire/EWAHBoolArray,1,236,4.2,4,62,774,5259
kongaskristjan/fire-hpp,1,4,4.4,0,21,231,1820
jpvanoosten/LearningDirectX12,1,166,2.6,31,301,97788,347008
johang/btfs,1,1,4.5,0,32,57,973
jmcnamara/libxlsxwriter,1,772,6.1,114,883,26958,63289
jeremycw/httpserver.h,1,0,4.6,10,87,1252,5990
jbehley/point_labeler,1,50,4.4,10,182,879,6160
jart/hiptext,1,0,3.6,0,3,13886,37677
ja2-stracciatella/ja2-stracciatella,1,16,4.5,35,361,63224,333953
intel/libva,1,1,8.5,21,329,11659,17304
inkooboo/thread-pool-cpp,1,4,4.4,1,19,191,959
iamscottxu/obs-rtspserver,1,0,3.8,11,185,558,8688
hughperkins/tf-coriander,1,0,3.4,245,2711,63849,252805
hidviz/hidviz,1,0,4.2,1,51,2625,6408
griddb/griddb,1,1,5,3,35,83776,510109
grf-labs/grf,1,50,6.2,9,122,25978,106137
google/crc32c,1,34,6.7,12,290,166,1295
google/adiantum,1,36,5.6,13,81,625,313965
gmarcais/Jellyfish,1,176,4,6,183,10421,35406
fritzone/obfy,1,13,4.5,0,19,65,958
firebreath/FireBreath,1,0,3.7,3,109,17603,54287
elFarto/nvidia-vaapi-driver,1,16,6,7,115,6764,11036
doyubkim/fluid-engine-dev,1,21,4.9,63,1538,20470,97641
docopt/docopt.cpp,1,10,5.4,2,23,168,1502
dmlc/dmlc-core,1,19,5.3,2,54,5371,17324
dlundquist/sniproxy,1,5,4.3,10,163,1144,5580
derekmolloy/exploringBB,1,1,2.5,0,68,7377,28481
delfrrr/delaunator-cpp,1,24,4.3,0,7,41,750
ddiakopoulos/tinyply,1,17,4.2,1,2,760,5800
dannagle/PacketSender,1,0,5,28,235,559,10323
csmith-project/creduce,1,0,3.9,4,40,5329,32478
creytiv/re,1,257,3.9,51,1256,9168,39059
cmu-sei/pharos,1,0,4.9,0,11,19184,74892
clab/fast_align,1,1,4.3,6,26,85,1399
celtera/avendish,1,2,5.6,1,120,4129,44462
cboxdoerfer/fsearch,1,0,4.9,33,735,1017,17030
c9s/r3,1,7,8,5,40,2366,14315
c-ares/c-ares,1,225,7,56,721,9308,46528
brofield/simpleini,1,0,4.8,0,4,1474,3591
boost-ext/te,1,0,4.1,0,31,122,1689
bombela/backward-cpp,1,26,5.7,0,12,831,3759
blurrypiano/littleVulkanEngine,1,45,4.1,0,69,663,4916
billyquith/ponder,1,30,4.3,0,206,18774,57071
berndporr/iir1,1,4,4.8,0,45,1994,3518
bepaald/signalbackup-tools,1,0,5,77,180,10682,36915
avluis/Hentoid,1,180,4.6,120,1344,14297,92016
anthonix/ffts,1,4,4.1,6,46,2458,20848
andybarry/flight,1,0,2.4,0,3,27270,77159
alecthomas/entityx,1,96,5,0,17,1786,16720
alandefreitas/matplotplusplus,1,0,4.7,24,504,11625,1050691
aksnzhy/xlearn,1,0,3.5,0,3,24813,62221
aerys/minko,1,0,2.4,0,3,314605,1118342
WaterJuice/WjCryptLib,1,47,3.6,0,66,1774,4361
Ubpa/USRefl,1,0,4.4,0,30,168,3120
Tencent/Taitank,1,266,4.5,229,945,9911,33303
Tencent/GameAISDK,1,-1,1.2,12,243,419874,2055241
TartanLlama/expected,1,3,4.5,1,2,112,3504
StanfordPL/stoke,1,0,3.7,0,3,50702,126318
SergiusTheBest/plog,1,0,6.5,3,40,1142,13872
RaftLib/RaftLib,1,-1,4.7,3,167,7294,15604
REGoth-project/REGoth,1,3,4.2,3,8,11934,36541
Neargye/hello_tf_c_api,1,-1,5.6,0,33,1424,14967
Naios/function2,1,1,5.4,6,67,415,2479
MegEngine/MegCC,1,3,3.8,12,100,8159,123842
MKXJun/DirectX11-With-Windows-SDK,1,188,4.3,87,935,119368,386559
MIT-SPARK/TEASER-plusplus,1,97,5,21,106,2049,5457
Luwx/Lightly,1,0,4.6,42,373,5969,15168
LemonOSProject/LemonOS,1,0,3.8,18,258,3056,42526
LeechanX/Easy-Reactor,1,4,3.8,9,53,155,3074
LMP88959/NTSC-CRT,1,11,4.4,4,16,831,3721
KDAB/GammaRay,1,26,6.2,0,5,17735,101697
Hopson97/MineCraft-One-Week-Challenge,1,12,5,3,125,12068,47076
F8LEFT/FUPK3,1,0,3,26,588,53943,141879
DaanDeMeyer/reproc,1,6,4.5,9,53,782,3968
ColdGrub1384/Pyto,1,26,2.4,4,53,548405,915407
CobaltFusion/DebugViewPP,1,26,4,4,299,9144,54674
CE-Programming/CEmu,1,3,5.3,2,17,1117,26657
BabitMF/bmf,1,0,6.6,39,432,10009,39385
AshampooSystems/boden,1,8,2.7,9,250,1688,21917
AsPJT/DungeonTemplateLibrary,1,40,4.3,0,10,5731,17901
AirGuanZ/Atrc,1,11,3.5,0,19,13364,87207
AcademySoftwareFoundation/xstudio,1,6,5,9,53,13301,131266
834810071/muduo_study,1,0,3.8,14,544,2017,11220
3dgen/cppwasm-book,1,0,1.9,3,24,5028,28502
3cky/mbusd,1,7,5.4,3,45,1095,2769
zm0612/eskf-gps-imu-fusion,0,4,3.9,2,33,1277,2071
zlib-ng/minizip-ng,0,11,5.3,19,331,1221,14504
zhihu/cuBERT,0,0,3.7,2,46,1632,7266
zherczeg/sljit,0,912,6.2,51,166,6042,53266
zeux/volk,0,0,6,0,11,126,5195
zeux/pugixml,0,24,5.8,30,433,2056,23713
zeromq/cppzmq,0,0,5.1,0,4,364,5967
zddhub/opensse,0,2,3.8,1,33,2274,7438
zbackup/zbackup,0,23,4.4,1,31,1021,7438
zakirullin/tiny-compiler,0,3,4.5,0,15,4,510
yuanming-hu/taichi_mpm,0,0,3.6,3,37,2621,16968
yuandaimaahao/AndroidFrameworkTutorial,0,0,3.8,0,2,172,1878
yitter/IdGenerator,0,2,4.5,1,10,307,1668
yhirose/cpp-peglib,0,9,5.5,3,109,511,8245
yasio/yasio,0,22,5.1,1,5,8865,77549
yandex/odyssey,0,44,6,2,169,2987,34558
yaml/libyaml,0,54,5.2,66,202,3210,10596
xioTechnologies/Fusion,0,0,5.8,1,14,536,1659
xindongzhang/MNN-APPLICATIONS,0,1,1.9,5,167,47366,206355
xiaoweime/WProtect,0,-1,1.8,60,1043,29591,222049
xemu-project/xemu,0,1,4.5,11,127,292592,1642872
wjakob/nanobind,0,-1,6.1,20,265,1806,14230
wilix-team/iohook,0,8,3.3,4,76,1751,8244
wecooperate/iMonitor,0,0,4.5,0,40,1181,8985
webcamoid/akvcam,0,0,4.8,6,164,876,6961
wangzhaode/mnn-llm,0,0,4.8,6,167,4885,27296
vmatare/thinkfan,0,90,4.5,4,116,3571,4390
vimpunk/mio,0,2,5,1,3,1068,2206
vgough/encfs,0,4,5.6,5,111,26870,87371
vector-of-bool/pitchfork,0,0,3.2,0,1,669,5380
userver-framework/userver,0,0,5.9,0,1,34223,288417
urbste/MultiCol-SLAM,0,2,3.4,8,153,58054,142267
unetbootin/unetbootin,0,0,2.3,12,80,376,6252
uncrustify/uncrustify,0,0,6.2,145,684,18259,110287
ulfjack/ryu,0,68,5.4,9,112,11826,386381
ttttupup/wxhelper,0,0,4.4,5,14,3413,19104
trilinos/Trilinos,0,26,8.4,8,156,1458535,4194778
triSYCL/triSYCL,0,0,5.3,34,598,16700,39412
trailofbits/pe-parse,0,22,4.9,24,113,612,5634
tpoisonooo/how-to-optimize-gemm,0,0,4.3,7,61,6594,120033
tplgy/cppcodec,0,155,5,1,7,1142,2482
tomtom-international/cpp-dependencies,0,0,5.7,15,103,248,2675
tomahawk-player/tomahawk,0,0,4.2,0,26,28023,119226
tksuoran/erhe,0,13,5.5,2,47,38781,342803
tkestack/vcuda-controller,0,4,3.9,18,301,2515,8741
tjko/jpegoptim,0,1,5.5,0,24,541,2313
tinycthread/tinycthread,0,10,3.7,2,38,386,1489
thestk/stk,0,3,4.6,10,50,12403,38195
thestk/rtmidi,0,4,6.9,1,78,1116,5383
thestk/rtaudio,0,0,6.2,11,64,3992,15474
thekvs/cpp-serializers,0,0,3.9,1,21,135,2294
theinvisible/openfortigui,0,0,6.1,0,13,863,6220
tearshark/librf,0,0,4.4,0,54,1258,9519
taglib/taglib,0,19,5.1,33,706,18013,37758
swwwolf/wdbgark,0,4,3.3,5,110,5467,67678
swoole/phpx,0,3,3.8,0,55,637,5300
svenstaro/rofi-calc,0,1,5.9,1,16,73,453
streetpea/chiaki4deck,0,0,4.9,2,49,1292,33321
stepcode/stepcode,0,0,5.1,1,2,15671,63392
srdja/Collections-C,0,12,4.5,5,295,5802,15927
spring/spring,0,10,4.2,6,78,104983,422319
sophgo/tpu-mlir,0,0,3.3,0,6,24651,175965
sony/v8eval,0,0,4.4,0,4,31,304
sony/flutter-embedded-linux,0,-1,4.3,0,2,7650,28682
sonosaurus/sonobus,0,0,2,11,365,276270,1310002
sogou/srpc,0,17,6.5,13,221,2229,24257
softwareQinc/qpp,0,791,5.4,0,24,13670,22757
sofa-framework/sofa,0,11,6,8,356,149666,488362
soarqin/finalhe,0,152,4.4,17,122,79748,301578
snape/RVO2,0,6,3.9,3,37,2126,1834
skystrife/cpptoml,0,0,4.8,0,6,432,2993
skiselkov/BetterPushbackC,0,-1,3.6,63,213,1590,8466
simdutf/simdutf,0,0,6.2,27,750,10913,71065
sherlockchou86/VideoPipe,0,6,5.9,2,20,12635,49353
sheredom/utf8.h,0,6,4.8,160,320,524,3933
shekyan/slowhttptest,0,5,5.9,5,36,1084,1794
sharkdp/dbg-macro,0,3,5,0,1,51,1242
sgan81/apfs-fuse,0,128,4.4,27,273,1128,14351
serizba/cppflow,0,0,4.8,0,3,4209,14785
serge1/ELFIO,0,9,4,0,8,1633,8110
serge-sans-paille/frozen,0,1,5.6,1,5,1619,19780
seccomp/libseccomp,0,15,5.9,23,196,4850,13442
seanbaxter/shaders,0,0,3.8,0,32,11707,50907
scummvm/scummvm,0,8,6.6,12,112,797565,4088327
sciplot/sciplot,0,8,4.6,0,2,4082,18524
sbarex/QLMarkdown,0,113,3.5,52,279,105684,733366
samhocevar/rinetd,0,8,3.7,3,82,463,3091
s1lentq/ReGameDLL_CS,0,0,4.6,388,4820,15389,108545
s-yata/marisa-trie,0,194,3.8,8,136,1386,21691
ryanhaining/cppitertools,0,0,5.8,0,36,307,10928
rtbkit/rtbkit,0,4,3.9,4,78,45847,243665
rspamd/rspamd,0,10,6.2,10,101,56464,302333
rordenlab/dcm2niix,0,0,5.8,61,348,5341,29645
rogersce/cnpy,0,21,4.5,0,12,57,483
rlguy/FantasyMapGenerator,0,60,4.3,14,291,1335,18420
rigtorp/SPSCQueue,0,1,4.2,2,19,80,605
rigtorp/MPMCQueue,0,4,4.2,1,9,64,393
richkmeli/Richkware,0,0,4.1,0,30,434,2474
remotemcu/remcu-chip-sdks,0,0,3.5,0,72,4564000,6284432
redeclipse/base,0,25,2.9,14,85,50751,176906
raspberrypi/pico-sdk,0,38,4.9,41,487,44739,65648
rapid7/mettle,0,0,5.3,1,6,3826,21829
quora/qmf,0,0,4.8,2,287,8408,21332
quick-lint/quick-lint-js,0,3,4.9,84,921,53966,237074
quantumlib/qsim,0,-1,7.1,0,1,4745,28152
qicosmos/cinatra,0,0,5.8,48,702,45732,147234
pytorch/executorch,0,0,6.4,0,6,24088,108985
prusa3d/Prusa-Firmware,0,76,4.8,11,766,21042,96854
protobuf-c/protobuf-c,0,5,4,56,566,3244,8925
prikhi/lightdm-mini-greeter,0,-1,3.6,0,31,196,1079
preshing/turf,0,154,4.2,6,266,2285,8243
preshing/cpp11-on-multicore,0,1,4.1,1,21,288,1501
precice/precice,0,-1,6.4,0,4,14215,91568
pq-crystals/kyber,0,46,4.8,0,213,1551,7322
pothosware/SoapySDR,0,1,5.3,6,277,4015,6134
pond3r/ggpo,0,1,5,7,95,1653,4942
polycube-network/polycube,0,2,3.8,0,32,42105,152479
pnedev/comparePlus,0,0,4.5,0,9,2386,17848
pmed/v8pp,0,9,4.6,0,8,240,5339
ploopyco/headphones,0,2,4,1,5,1600,2684
plibither8/2048.cpp,0,0,5,0,68,75,2846
pkgconf/pkgconf,0,50,5.6,10,176,2267,6738
pikasTech/PikaPython,0,0,3.4,15,124,1165358,2876729
pfultz2/Linq,0,0,4.1,0,1,703,3214
pfalcon/pycopy,0,0,3.8,173,1609,125766,250960
pboettch/json-schema-validator,0,98,5.9,13,75,426,4531
pauldreik/rdfind,0,7,4.2,3,52,539,1715
pantor/ruckig,0,1,5.2,12,83,5653,36786
p12tic/libsimdpp,0,0,5,5,32,9947,60010
p-ranav/structopt,0,0,4.3,30,54,1308,12482
owent/libcopp,0,0,4.4,0,32,2953,21117
overmighty/i-use-arch-btw,0,7,4.1,0,57,237,1705
otya128/winevdm,0,0,6.7,213,1439,51229,373501
openvinotoolkit/model_server,0,0,6.6,0,20,12187,91277
openswoole/ext-openswoole,0,2,3.8,9,195,10583,93801
openstf/ios-minicap,0,0,2.3,0,14,8,464
openhpc/ohpc,0,0,5.2,3,26,36388,218829
open62541/open62541,0,0,5.6,107,1132,25265,158761
open-simh/simh,0,0,5.3,1855,11102,136388,952199
oneapi-src/oneDPL,0,0,8.8,0,4,21851,117116
olliw42/storm32bgc,0,0,2.6,20,652,97344,314695
odygrd/quill,0,71,6,3,125,6833,34289
no5ix/realtime-server,0,2,4.4,1,10,7963,47792
no1msd/mstch,0,-1,4.1,1,15,0,1429
ngtcp2/nghttp3,0,215,7.2,29,355,6714,20729
ngs-lang/ngs,0,7,3.6,16,197,647,7719
nfrechette/rtm,0,17,5.7,52,226,12964,27567
nextcloud/desktop,0,0,6.9,0,1,20432,108675
networkit/networkit,0,19,6.9,93,1432,20452,71139
netcan/asyncio,0,1,4.5,0,5,158,2150
neo-ai/neo-ai-dlr,0,-1,5.8,80,3297,7635,21344
nemtrif/utfcpp,0,0,4.9,1,28,229,1766
ncbi/sra-tools,0,0,4.9,3,81,269867,762450
n64dev/cen64,0,0,5.2,45,424,5233,26689
mysql/mysql-workbench,0,1,3.9,0,10,114818,652444
mysql/mysql-connector-cpp,0,136,6.2,17,122,120648,394071
muluoleiguo/interview,0,6,3.8,13,36,580,3915
mrtazz/restclient-cpp,0,2,5,0,9,23016,58506
motiwari/BanditPAM,0,31,4.6,0,31,2029,3981
moli232777144/mtcnn_ncnn,0,0,2.6,0,12,32805,56984
mohabouje/WinToast,0,0,4.9,7,43,72,1707
mldbai/mldb,0,4,4,4,78,149492,521700
mkj/dropbear,0,-1,5.6,77,756,27078,97484
mjansson/mdns,0,7,5.8,7,13,247,2259
mit-dci/opencbdc-tx,0,0,5.9,27,1562,7428,41103
mintomic/mintomic,0,5,4.2,0,70,315,2208
microsoft/xlang,0,0,6,7,143,2870,57340
microsoft/tensorflow-directml,0,0,3.5,2,56,290826,1412782
microsoft/rDSN,0,0,3.3,168,701,18010,54458
microsoft/pict,0,35,5.3,22,170,2043,7575
microsoft/etl2pcapng,0,0,5.2,1,13,108,1214
microsoft/cppwinrt,0,0,6.5,1,7,4054,61520
microsoft/DirectX-Headers,0,17,7.1,6,51,3286,55379
mhx/dwarfs,0,28,6.2,6,36,6319,66288
memgraph/memgraph,0,0,6.3,0,2,28628,179799
melak47/BorderlessWindow,0,0,4.1,0,9,22,227
meganz/mingw-std-threads,0,0,5.5,0,5,341,3134
mchalupa/dg,0,123,4.4,17,549,5822,55874
mcallegari/qlcplus,0,0,6.1,2,31,39115,180642
mattiasflodin/reckless,0,34,4.3,5,66,1809,6270
mattgodbolt/seasocks,0,0,5.3,3,145,4203,21840
mariusbancila/stduuid,0,3,4.5,0,1,1248,15748
mariadb-corporation/MaxScale,0,-1,3.4,1,14,132301,425673
marcj/TypeRunner,0,0,3.9,7,202,17452,30543
mapequation/infomap,0,-1,3.2,24,188,1583,10471
mailru/icqdesktop.deprecated,0,0,2.4,0,2,7162,274779
magma/magma,0,0,5.1,0,3,62402,200875
madmann91/bvh,0,5,5.4,2,26,200,2468
machinezone/IXWebSocket,0,30,7.2,7,135,5635,37989
luoyesiqiu/dpt-shell,0,0,3.9,19,182,2344,12237
lsalzman/enet,0,25,5.6,14,85,464,4863
lovyan03/LovyanGFX,0,0,6.6,0,7,321798,1249291
limine-bootloader/limine,0,0,5.2,1,4,696,17321
lifting-bits/remill,0,0,5.4,0,5,54807,123016
libvirt/libvirt,0,0,6.2,1361,13254,95425,571257
libusb/hidapi,0,0,5.8,0,3,1936,7869
librsync/librsync,0,19,4.1,10,118,2736,4960
libgeos/geos,0,0,5.5,26,2692,65315,178902
libdriver/w25qxx,0,-1,6.2,34,132,236507,281649
libdriver/ssd1306,0,1,6,5,112,127729,151168
libbpf/libbpf-bootstrap,0,0,6,1,25,201,771401
libass/libass,0,77,6.3,40,349,4435,18200
lfortran/lfortran,0,0,5.9,47,725,8917,121079
leomccormack/Spatial_Audio_Framework,0,0,3.8,39,402,26928,121648
leo-arch/clifm,0,166,5.2,179,1326,9033,59333
lemire/fast_double_parser,0,32,5.8,0,18,251,1638
leetonidas/demovfuscator,0,0,4.6,8,85,160,3566
leanprover-community/lean,0,0,4.1,165,4475,17247,121893
lcompilers/lpython,0,0,6,47,717,8205,103268
kvasir-io/Kvasir,0,0,4.3,1,4,538817,2011384
ku1ik/stderred,0,0,4.8,0,20,8,883
kosma/minmea,0,30,4.5,2,19,171,1923
kokkos/kokkos,0,26,8.8,8,153,46207,205003
kmatheussen/radium,0,2,4.4,10,385,255115,1056357
klonyyy/STMViewer,0,0,4.2,3,30,72579,169574
kimwalisch/primesieve,0,0,5.2,15,158,2870,9982
kimci86/bkcrack,0,0,5,7,53,411,2567
kiibohd/controller,0,0,3.8,1,72,41502,77261
kigster/cmake-project-template,0,1,4.5,0,4,13,125
khizmax/libcds,0,1,3.8,2,43,41452,142547
kevinlin311tw/caffe-cvprw15,0,0,2.3,5,120,10468,42717
kcat/openal-soft,0,401,5.1,64,1114,8163,73916
justdan96/tsMuxer,0,4,5.5,6,139,1475,39539
juj/RectangleBinPack,0,13,4.6,2,50,597,2077
jtv/libpqxx,0,400,6.7,3,178,7410,23482
jscheiny/Streams,0,0,4.3,0,27,16,4804
joboccara/pipes,0,0,4.7,0,9,1038,16934
jklmnn/imagejs,0,16,4.1,1,6,77,395
jk-jeon/dragonbox,0,35,5.6,40,211,2165,11690
jianboqi/CSF,0,0,6,3,24,948,15207
jhasse/poly2tri,0,12,5.1,1,63,930,2279
jgarff/rpi_ws281x,0,3,5.9,4,39,744,2583
jerryscript-project/iotjs,0,3,5.8,6,159,3527,17650
jedisct1/minisign,0,8,4.8,1,41,0,1479
jedisct1/libhydrogen,0,0,6.1,5,13,72,3452
ivmai/libatomic_ops,0,1,4.2,0,53,3698,19898
itay-grudev/SingleApplication,0,0,6.7,5,92,704,1109
isledecomp/LEGOIslandRebuilder,0,0,4.1,0,51,879,6606
intel/yarpgen,0,0,7.3,19,250,1234,9728
intel/thermal_daemon,0,43,7.5,35,361,2952,16044
intel/libipt,0,8,7,19,487,9947,41368
imbs-hl/ranger,0,127,4.3,19,185,1836,8962
imageworks/pystring,0,1,4.7,6,68,514,1924
ibireme/yyjson,0,107,5.8,24,113,6749,25578
i3/i3status,0,3,5,16,74,703,5229
i3/i3lock,0,-1,5.8,7,44,395,1923
hyperion-project/hyperion.ng,0,0,5.2,1,12,13292,55457
hydradatabase/hydra,0,0,6.3,19,83,12437,21029
hse-project/hse,0,-1,4.6,0,11,22738,140329
hpcc-systems/HPCC-Platform,0,0,4.8,0,1,85188,975553
hosseinmoein/DataFrame,0,0,6,2,25,8232,46667
hjk41/Remmy,0,11,4.1,0,2,337,2279
heavyai/heavydb,0,22,3.1,10,74,160085,751499
hanickadot/compile-time-regular-expressions,0,0,4.6,0,5,1693,98166
gvinciguerra/PGM-index,0,126,5.6,0,37,4127,28347
gulrak/filesystem,0,117,5.3,0,18,1660,22019
gsliepen/tinc,0,-1,5.9,73,565,4576,32650
gsl-lite/gsl-lite,0,0,3.9,50,524,917,11409
gsass1/NTop,0,0,4.7,3,50,198,1983
gromacs/gromacs,0,84,5.2,6,210,269014,705230
graeme-hill/crossguid,0,0,5,1,4,87,592
googleprojectzero/winafl,0,12,6.3,38,151,2436,13215
google/oboe,0,0,6,8,414,21335,55896
google/libprotobuf-mutator,0,0,5.3,4,64,530,2908
google/double-conversion,0,24,8,5,99,3068,322757
google/cpu_features,0,13,6.2,0,45,1758,8789
google/cld3,0,0,5.6,6,120,3671,68255
gongluck/AnalysisAVP,0,6,4.2,8,115,503,3688
gonetz/GLideN64,0,2,4.6,24,145,36114,164625
godotengine/godot-cpp,0,0,7.8,7,200,5758,21270
goatshriek/stumpless,0,0,6.9,3,905,21943,34977
gnuradio/volk,0,0,6.5,8,63,8911,37606
github/securitylab,0,33,6.8,2,202,7084,20738
gflags/gflags,0,3,5.5,6,76,1319,3954
getml/reflect-cpp,0,117,6,24,105,5468,38646
gbevin/SendMIDI,0,0,5.3,4,200,41559,125131
gansm/finalcut,0,126,5.4,0,1903,18698,95634
gammasoft71/xtd,0,0,5.8,0,89,186491,318295
fsaintjacques/disruptor--,0,-1,3.8,0,7,565,1170
froghui/yolanda,0,0,3.9,7,132,292,4048
fpagliughi/sockpp,0,4,5,0,38,5750,3678
floooh/pacman.c,0,2,4.5,5,75,5601,29046
file/file,0,113,4.7,52,282,2756,17862
fholger/vrperfkit,0,1,2.1,7,354,3132,10067
fastos/fastsocket,0,10,4.1,0,36,1946901,8829834
fairygui/FairyGUI-cocos2dx,0,0,4.1,49,741,371,27184
facebookresearch/Replica-Dataset,0,0,5.1,10,28,119,1546
facebookincubator/gloo,0,232,8.4,14,171,5534,21589
facebookexperimental/libunifex,0,0,6.9,7,110,7116,36916
facebook/ThreatExchange,0,29,6.3,4,72,11211,100218
etlegacy/etlegacy,0,0,6.4,950,7906,110258,394926
ethz-adrl/control-toolbox,0,25,4.6,0,22,18450,314542
ethereum/evmone,0,0,6.2,10,88,2777,26811
eteran/cpp-utilities,0,-1,4.5,0,8,633,4001
espressif/ESP8266_RTOS_SDK,0,0,2.8,0,6,76553,294443
eranif/codelite,0,19,4.6,3,181,149780,637950
emqx/neuron,0,0,6.2,2,13,4556,36947
emoon/minifb,0,3,5.2,2,87,520,5624
emmericp/ixy,0,3,5,6,60,932,5305
emil-e/rapidcheck,0,17,5.7,0,72,1218,20492
eliaskosunen/scnlib,0,0,5.6,37,852,5432,39318
electron/rcedit,0,0,7.3,1,4,46,1127
electro-smith/DaisySP,0,26,4.9,1,100,2340,7231
edouarda/brigand,0,0,5.2,0,3,794,8444
eclipse-iceoryx/iceoryx,0,22,6.9,10,765,35448,125923
duckdb/duckdb-wasm,0,0,6.1,3,188,2306,12510
dtrebilco/glintercept,0,0,2.9,39,831,53999,204277
dpirch/libfvad,0,7,4.1,2,27,1079,1862
dpayne/cli-visualizer,0,5,5.9,3,65,677,4605
dovecot/core,0,-1,7.4,2291,14332,44118,492691
dosbox-staging/dosbox-staging,0,23,6.9,294,4274,54677,277409
doches/progressbar,0,6,5,0,10,174,309
dmlc/rabit,0,1,4.8,9,49,2476,5722
dmlc/decord,0,47,4.1,3,169,3421,9133
dji-sdk/Onboard-SDK-ROS,0,10,5.3,2,53,2272,13658
dji-sdk/Onboard-SDK,0,2,2.9,33,644,55163,96526
district10/cmake-templates,0,0,4.1,0,3,261,757
ddovod/jet-live,0,0,4.3,1,12,11187,45773
davidrmiller/biosim4,0,12,4.4,12,83,1037,3277
davepoo/6502Emulator,0,3,3.8,0,9,825,7339
darbyjohnston/DJV,0,0,2.8,1,32,8261,135782
danfis/libccd,0,0,5.1,3,37,1036,5295
daipeihust/im-select,0,0,5.2,0,5,11,203
dacap/clip,0,4,5.6,0,20,395,2724
czyt1988/czyBlog,0,0,3.8,0,3,390,2893
crypto-chassis/ccapi,0,0,5.4,8,83,3142,47939
crosire/d3d8to9,0,0,4.4,0,3,151,3879
crosire/blink,0,0,4.7,4,24,280,1663
cpputest/cpputest,0,97,6.5,4,472,5153,33742
cppfastio/fast_io,0,2,5.4,2,5,1910,100830
commontk/CTK,0,1,7.7,2,31,68134,174601
cofyc/argparse,0,0,5.4,3,9,64,561
cntools/libsurvive,0,0,4.2,0,6,6521,83761
cnr-isti-vclab/vcglib,0,1,5,0,3,67412,259375
cmu-db/15445-bootcamp,0,0,4.8,0,20,1068,907
clab/dynet,0,2,2.2,0,327,12795,43936
ckormanyos/real-time-cpp,0,0,4.6,0,31,27635,95501
civetweb/civetweb,0,-1,5.7,0,3,206848,578130
cisco/mercury,0,-1,5.8,7,60,28845,171888
cinit/WSAPatch,0,2,4.9,0,8,29,441
christophhart/HISE,0,0,3.9,6,185,323090,1388269
christophgysin/pasystray,0,2,4.7,1,94,512,3229
chrisant996/clink,0,1,5.3,2,5,23350,166749
chenshuo/muduo-tutorial,0,-1,3.7,5,197,0,70
chengzhengxin/sdm,0,0,1.9,0,1,25573,65776
center-for-threat-informed-defense/adversary_emulation_library,0,0,2.1,3,70,185679,807289
caveofprogramming/advanced-cplusplus,0,11,3.5,0,143,1032,4553
captain-amygdala/pistorm,0,0,3.6,1,6,20418,116765
caozhiyi/CppNet,0,23,4.8,19,305,858,10131
c42f/tinyformat,0,17,4.1,1,2,416,1017
bytedance/bhook,0,0,5.5,19,188,2171,10090
bryanpkc/corkscrew,0,1,5.2,1,3,9,251
brandonpelfrey/Fast-BVH,0,11,4.2,0,9,933,3183
brainboxdotcc/DPP,0,0,8.4,32,641,43887,79486
bootchk/resynthesizer,0,0,5.7,0,10,2251,3989
boostorg/hof,0,71,4.9,1,275,3846,11749
boostorg/geometry,0,0,6.9,0,5,59531,284668
boost-ext/ut,0,1,5.8,0,17,398,6653
boost-ext/sml,0,0,4.9,0,1,1406,18615
bonzini/qboot,0,-1,4.8,1,54,297,2398
bolero-MURAKAMI/Sprout,0,-1,4.1,0,4,30819,157813
bmax121/KernelPatch,0,6,5.9,1,15,5358,26199
biometrics/openbr,0,0,5.1,0,1,48601,218082
benhoyt/inih,0,-1,5.3,1,17,164,789
behdad/glyphy,0,5,4.7,4,74,1134,4942
baresip/baresip,0,86,6.6,45,544,8654,59302
bakwc/JamSpell,0,4,4.8,3,84,6896,16310
baidu/ICE-BA,0,1,4.6,1,9,7452,81561
baidu/BaikalDB,0,0,5.2,358,2271,16019,159461
baidu/AnyQ,0,0,4.1,2,155,1720,6506
awslabs/aws-lambda-cpp,0,5,6,4,299,8786,20370
aws/aws-lambda-java-libs,0,0,7,4,297,8734,20224
awawa-dev/HyperHDR,0,0,5,1,4,7042,54423
auriamg/macdylibbundler,0,10,5.4,2,34,241,941
atcoder/ac-library,0,32,4.2,0,32,185,5276
asmjit/asmjit,0,0,5.4,79,455,17249,100391
ashvardanian/SimSIMD,0,3,6.1,0,26,819,4453
apple/swift-llbuild,0,377,6.6,105,1468,35043,96474
apache/madlib,0,-1,5.2,3,35,12269,60356
