repo, scan-build-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
delfrrr/delaunator-cpp,1,24,4.3,0,7,41,750
ddiakopoulos/tinyply,1,17,4.3,1,2,760,5800
dannagle/PacketSender,1,0,5.2,28,235,559,10323
csmith-project/creduce,1,0,4.1,4,40,5329,32478
creytiv/re,1,263,3.9,51,1256,9168,39059
cmu-sei/pharos,1,0,3.3,0,11,19169,74613
clab/fast_align,1,1,4.3,6,26,85,1399
celtera/avendish,1,12,5,1,120,4081,43340
celluloid-player/celluloid,1,-1,5.9,7,569,1470,18261
cboxdoerfer/fsearch,1,0,5.3,33,735,1017,17029
c9s/r3,1,7,5.3,5,40,2366,14317
c-ares/c-ares,1,223,6.9,57,700,8868,45409
brofield/simpleini,1,0,5.3,0,4,1474,3591
bombela/backward-cpp,1,26,6.1,0,12,831,3759
blurrypiano/littleVulkanEngine,1,45,4.1,0,69,663,4916
bk138/gromit-mpx,1,2,5.6,10,54,399,2902
billyquith/ponder,1,30,4.3,0,206,18774,57071
berndporr/iir1,1,4,4.5,0,45,1994,3518
avluis/Hentoid,1,180,4.6,120,1344,14297,92016
anthonix/ffts,1,4,4.1,6,46,2458,20848
andybarry/flight,1,0,2.4,0,3,27270,77159
alexgkendall/caffe-segnet,1,0,2.2,126,852,11390,50736
alexgkendall/caffe-posenet,1,-1,2.2,129,958,11737,55776
alecthomas/entityx,1,96,5,0,17,1786,16720
alandefreitas/matplotplusplus,1,0,4.6,24,504,11625,1050691
aksnzhy/xlearn,1,0,3.5,0,3,24813,62221
aerys/minko,1,0,2.4,0,3,314605,1118342
WaterJuice/WjCryptLib,1,47,3.6,0,66,1774,4361
Ubpa/USRefl,1,0,4.4,0,30,168,3120
Tencent/Taitank,1,266,4.5,229,945,9911,33303
Tencent/GameAISDK,1,-1,1.2,12,243,419874,2055241
TartanLlama/expected,1,3,4.5,1,2,112,3504
StanfordPL/stoke,1,0,3.7,0,3,50702,126318
SergiusTheBest/plog,1,0,5.8,3,40,1142,13872
RaftLib/RaftLib,1,5,5,3,167,7294,15604
REGoth-project/REGoth,1,3,4.2,3,8,11934,36541
OpenHD/OpenHD,1,31,5.2,1,398,4838,20251
Neargye/hello_tf_c_api,1,0,5.8,0,33,1424,14967
Naios/function2,1,1,5.4,6,67,415,2479
MhLiao/TextBoxes_plusplus,1,-1,1.6,256,1342,14173,76114
MegEngine/MegCC,1,3,3.4,12,100,8094,121590
MKXJun/DirectX11-With-Windows-SDK,1,188,4.3,87,935,119368,386559
Luwx/Lightly,1,0,4.6,42,373,5969,15168
LemonOSProject/LemonOS,1,0,3.8,18,258,3056,42526
LeechanX/Easy-Reactor,1,4,4.1,9,53,155,3074
LMP88959/NTSC-CRT,1,11,4.2,4,16,831,3721
KDAB/GammaRay,1,26,6.8,0,5,17718,101645
Hopson97/MineCraft-One-Week-Challenge,1,12,5,3,125,12068,47076
F8LEFT/FUPK3,1,0,3,26,588,53943,141879
CE-Programming/CEmu,1,3,5.8,2,17,1117,26657
BabitMF/bmf,1,0,6.6,39,432,10009,39385
AshampooSystems/boden,1,8,2.7,9,250,1688,21917
AsPJT/DungeonTemplateLibrary,1,40,4.3,0,10,5731,17901
AirGuanZ/Atrc,1,11,3.5,0,19,13364,87207
AcademySoftwareFoundation/xstudio,1,6,5.8,9,53,13301,131266
834810071/muduo_study,1,0,3.8,14,544,2017,11220
3cky/mbusd,1,7,5.2,3,45,1095,2769
zm0612/eskf-gps-imu-fusion,0,4,4.4,2,33,1277,2071
zhihu/cuBERT,0,0,3.7,2,46,1632,7266
zherczeg/sljit,0,895,6.2,51,165,5961,52863
zeux/volk,0,0,5.9,0,11,126,5183
zeux/pugixml,0,24,6.3,30,433,2056,23713
zeromq/cppzmq,0,0,5.1,0,4,364,5967
zddhub/opensse,0,2,3.8,1,33,2274,7438
zbackup/zbackup,0,23,4.4,1,31,1021,7438
zaps166/QMPlay2,0,1,5.3,1,5,8395,77771
zakirullin/tiny-compiler,0,3,4.5,0,15,4,510
yuanming-hu/taichi_mpm,0,0,3.6,3,37,2621,16968
yuandaimaahao/AndroidFrameworkTutorial,0,0,3.6,0,2,172,1878
yitter/IdGenerator,0,2,5,1,10,307,1668
yhirose/cpp-peglib,0,9,4.7,3,107,511,8218
yasio/yasio,0,22,5.1,1,5,8864,77543
yandex/odyssey,0,44,5.9,2,169,2988,34517
yaml/libyaml,0,54,4.5,66,202,3200,10529
xioTechnologies/Fusion,0,0,5.8,1,14,536,1659
xindongzhang/MNN-APPLICATIONS,0,1,1.9,5,167,47366,206355
xiaoweime/WProtect,0,-1,1.8,60,1043,29591,222049
xemu-project/xemu,0,1,4.7,11,127,292592,1642871
wolfSSL/wolfssl,0,1667,7.9,455,1768,225845,1360215
wjakob/nanobind,0,0,5.9,20,270,1692,13973
wilix-team/iohook,0,8,4,4,76,1751,8244
wecooperate/iMonitor,0,0,4.5,0,40,1181,8985
webcamoid/akvcam,0,0,4.7,6,164,876,6953
wangzhaode/mnn-llm,0,0,4.8,4,161,4845,26956
vmatare/thinkfan,0,90,4.5,4,116,3571,4390
vimpunk/mio,0,2,5,1,3,1068,2206
vgough/encfs,0,4,5.6,5,111,26870,87371
vector-of-bool/pitchfork,0,0,3.2,0,1,669,5380
urbste/MultiCol-SLAM,0,2,3.4,8,153,58054,142267
unetbootin/unetbootin,0,0,2.3,12,80,376,6252
uncrustify/uncrustify,0,0,6.2,145,685,18253,110218
ulfjack/ryu,0,68,5.7,9,112,11826,386381
ttttupup/wxhelper,0,0,3.6,5,14,3413,19104
trilinos/Trilinos,0,26,6.4,8,168,1455724,4168829
triSYCL/triSYCL,0,0,5.3,34,592,16700,39412
trailofbits/pe-parse,0,22,5,24,113,612,5632
tpoisonooo/how-to-optimize-gemm,0,0,4.3,7,61,6594,120033
tplgy/cppcodec,0,155,5,1,7,1142,2482
tomtom-international/cpp-dependencies,0,0,5.7,15,103,248,2675
tomahawk-player/tomahawk,0,0,4.2,0,26,28023,119226
tkestack/vcuda-controller,0,4,3.9,18,301,2515,8741
tjko/jpegoptim,0,1,5.6,0,24,541,2313
tio/tio,0,3,6.8,21,71,830,3595
tinycthread/tinycthread,0,10,3.7,2,38,386,1489
thestk/stk,0,3,4.6,10,50,12403,38195
thestk/rtmidi,0,4,6.1,1,78,1117,5391
thestk/rtaudio,0,0,6.4,11,64,3989,15462
thekvs/cpp-serializers,0,0,3.9,1,21,135,2294
theinvisible/openfortigui,0,0,6.2,0,13,863,6220
tearshark/librf,0,0,4.9,0,54,1258,9519
taglib/taglib,0,19,5.7,33,704,17996,37578
swwwolf/wdbgark,0,4,3.3,5,110,5467,67678
swoole/phpx,0,3,4.2,0,55,637,5300
svenstaro/rofi-calc,0,1,5.7,1,16,72,448
streetpea/chiaki4deck,0,0,5,2,48,1274,32847
srdja/Collections-C,0,12,5.4,5,295,5802,15927
spring/spring,0,10,4.4,6,78,104983,422319
sophgo/tpu-mlir,0,0,3.3,0,5,24253,171035
sony/v8eval,0,0,4.4,0,4,31,304
sony/flutter-embedded-linux,0,-1,4.4,0,2,7650,28675
sonosaurus/sonobus,0,0,2.6,11,365,276270,1310002
sogou/srpc,0,17,6.6,13,220,2220,24068
softwareQinc/qpp,0,791,5.5,0,24,13670,22757
sofa-framework/sofa,0,1,6,8,348,164160,490150
soarqin/finalhe,0,152,4.4,17,122,79748,301578
snape/RVO2,0,6,3.9,3,37,2126,1834
skystrife/cpptoml,0,0,4.8,0,6,432,2993
skiselkov/BetterPushbackC,0,0,3.6,63,213,1590,8466
simdutf/simdutf,0,0,5.9,16,520,10164,65534
sheredom/utf8.h,0,6,5.4,160,320,524,3933
shekyan/slowhttptest,0,5,5.9,5,36,1084,1794
sharkdp/dbg-macro,0,3,5.3,0,1,51,1242
sgan81/apfs-fuse,0,128,4.4,27,273,1128,14351
serizba/cppflow,0,0,4.8,0,3,4209,14785
serge1/ELFIO,0,9,4.3,0,8,1633,8108
serge-sans-paille/frozen,0,1,5.6,1,5,1619,19780
seccomp/libseccomp,0,15,6.8,23,196,4849,13435
seanbaxter/shaders,0,0,3.8,0,32,11707,50907
scummvm/scummvm,0,8,6.8,12,113,781266,3995146
sciplot/sciplot,0,8,4.6,0,2,4082,18524
sbarex/QLMarkdown,0,113,3.5,52,279,105684,733366
samhocevar/rinetd,0,8,3.7,3,82,463,3091
s1lentq/ReGameDLL_CS,0,0,4.8,386,4816,15387,108354
s-yata/marisa-trie,0,194,3.8,8,136,1386,21691
ryanhaining/cppitertools,0,0,6.2,0,36,307,10928
rtbkit/rtbkit,0,4,3.9,4,78,45847,243665
rspamd/rspamd,0,10,6.7,10,101,56302,301392
rordenlab/dcm2niix,0,0,5.8,61,348,5341,29645
rogersce/cnpy,0,21,4.5,0,12,57,483
rlguy/FantasyMapGenerator,0,60,4.3,14,291,1335,18420
rigtorp/SPSCQueue,0,1,4.2,2,19,80,605
rigtorp/MPMCQueue,0,4,4.3,1,9,64,393
richkmeli/Richkware,0,0,4.1,0,30,434,2474
rhasspy/piper,0,0,3.9,3,14,11780,31917
remotemcu/remcu-chip-sdks,0,0,3.6,0,72,4564000,6284432
raspberrypi/pico-sdk,0,38,4.9,41,487,44739,65648
rapid7/mettle,0,0,5.5,1,6,3826,21829
quora/qmf,0,0,4.8,2,287,8408,21332
quick-lint/quick-lint-js,0,3,5.4,85,930,53992,236925
quantumlib/qsim,0,-1,7.1,0,1,4745,28140
qicosmos/cinatra,0,0,5.8,44,665,45586,145942
pytorch/executorch,0,0,6.5,0,4,20934,90272
prusa3d/Prusa-Firmware,0,76,4.8,11,766,20999,96381
protobuf-c/protobuf-c,0,5,3.9,56,566,3244,8925
prikhi/lightdm-mini-greeter,0,-1,3.6,0,31,196,1079
preshing/turf,0,154,4.2,6,266,2285,8243
preshing/cpp11-on-multicore,0,1,4.1,1,21,288,1501
precice/precice,0,-1,6,0,4,14210,91477
pq-crystals/kyber,0,46,5.1,0,213,1551,7322
pothosware/SoapySDR,0,1,4.5,6,277,4015,6134
pond3r/ggpo,0,1,5,7,95,1653,4942
polycube-network/polycube,0,2,3.8,0,32,42105,152479
pnedev/comparePlus,0,0,4.5,0,9,2386,17848
pmed/v8pp,0,9,5.1,0,8,240,5339
ploopyco/headphones,0,2,3.7,1,5,1600,2684
plibither8/2048.cpp,0,0,5,0,68,75,2846
pkgconf/pkgconf,0,52,5.4,11,175,2275,6710
pikasTech/PikaPython,0,0,3.2,15,124,1165056,2873899
pfultz2/Linq,0,0,4.1,0,1,703,3214
pfalcon/pycopy,0,0,3.8,173,1609,125766,250960
pboettch/json-schema-validator,0,98,6.5,13,75,426,4531
pauldreik/rdfind,0,7,4.2,3,52,539,1715
pantor/ruckig,0,1,5.5,12,83,5621,36656
p12tic/libsimdpp,0,0,5,5,32,9947,60010
p-ranav/structopt,0,0,4.3,30,54,1308,12482
owntone/owntone-server,0,3,5,0,394,9434,85274
owent/libcopp,0,0,4.5,0,32,2953,21117
overmighty/i-use-arch-btw,0,7,4.1,0,57,237,1705
otya128/winevdm,0,0,6.2,213,1436,51226,373257
openvinotoolkit/model_server,0,3,7,5,60,12204,90293
openswoole/ext-openswoole,0,2,4.6,9,195,10583,93801
openstf/ios-minicap,0,0,2.5,0,14,8,464
openhpc/ohpc,0,0,5.6,3,26,36388,218829
open62541/open62541,0,0,5.2,99,1104,24966,149559
open-simh/simh,0,0,5.8,1855,11102,136363,952171
oneapi-src/oneDPL,0,0,7.9,0,4,21355,114018
olliw42/storm32bgc,0,0,4.1,20,652,97344,314695
odygrd/quill,0,74,5.3,3,124,6806,34041
no5ix/realtime-server,0,2,4.4,1,10,7963,47792
no1msd/mstch,0,-1,4.1,1,15,0,1429
nmslib/hnswlib,0,0,6.3,10,41,457,4809
ngtcp2/nghttp3,0,215,7,29,355,6712,20729
ngs-lang/ngs,0,7,3.6,16,197,647,7719
nfrechette/rtm,0,17,5.7,52,226,12963,27566
networkit/networkit,0,19,6.9,93,1432,20449,71102
netcan/asyncio,0,1,4.7,0,5,158,2150
neo-ai/neo-ai-dlr,0,-1,5.8,80,3297,7635,21344
nemtrif/utfcpp,0,0,5.7,1,28,229,1766
ncbi/sra-tools,0,0,4.9,3,81,262731,746654
nanopb/nanopb,0,37,6.8,48,377,1612,12633
n64dev/cen64,0,0,5.2,45,424,5233,26689
mysql/mysql-workbench,0,1,5.8,0,10,114818,652444
mysql/mysql-connector-cpp,0,136,4.9,17,122,119690,388982
muluoleiguo/interview,0,6,3.8,13,36,580,3915
mrtazz/restclient-cpp,0,2,6.1,0,9,23016,58506
motiwari/BanditPAM,0,31,4.6,0,31,2029,3981
moli232777144/mtcnn_ncnn,0,0,2.6,0,12,32805,56984
mohabouje/WinToast,0,0,4.7,7,43,72,1707
mldbai/mldb,0,4,4,4,78,149492,521700
mkj/dropbear,0,-1,5.8,77,754,26991,97050
mjansson/mdns,0,7,4.8,7,13,247,2256
mit-dci/opencbdc-tx,0,0,5.9,27,1562,7428,41102
mintomic/mintomic,0,5,4.2,0,70,315,2208
microsoft/xlang,0,0,6,7,143,2870,57340
microsoft/tensorflow-directml,0,0,3.5,2,56,290826,1412782
microsoft/rDSN,0,0,3.3,168,701,18010,54458
microsoft/pict,0,35,5.3,22,170,2043,7575
microsoft/msquic,0,-1,8.7,133,732,37620,149946
microsoft/etl2pcapng,0,0,5.2,1,13,108,1214
microsoft/cppwinrt,0,0,6.7,1,7,4054,61511
microsoft/DirectX-Headers,0,17,7.2,6,51,3147,49374
michaelrsweet/mxml,0,10,7.2,12,112,1441,5165
memgraph/memgraph,0,0,6.1,0,2,27965,169020
melak47/BorderlessWindow,0,0,4.8,0,9,22,227
meganz/mingw-std-threads,0,0,5.5,0,5,341,3134
mchalupa/dg,0,123,4.4,17,549,5822,55874
mcallegari/qlcplus,0,0,5.9,2,31,38892,179800
mattiasflodin/reckless,0,34,4.3,5,66,1809,6270
mattgodbolt/seasocks,0,0,5.2,3,145,4203,21840
matinlotfali/KDE-Rounded-Corners,0,-1,5.1,0,13,117,539
mariusbancila/stduuid,0,3,4.5,0,1,1248,15748
mariadb-corporation/MaxScale,0,-1,3.4,1,14,131700,424449
marcj/TypeRunner,0,0,3.9,7,202,17452,30543
mapequation/infomap,0,-1,3.2,24,188,1583,10471
mailru/icqdesktop.deprecated,0,0,2.4,0,2,7162,274779
magma/magma,0,0,5.1,0,3,62362,200631
madmann91/bvh,0,5,5.4,2,26,166,2444
machinezone/IXWebSocket,0,30,6.7,7,134,5632,37941
luoyesiqiu/dpt-shell,0,0,4.1,19,182,2332,11999
lsalzman/enet,0,25,4.5,14,85,462,4859
lovyan03/LovyanGFX,0,0,6.6,0,7,321798,1249291
limine-bootloader/limine,0,0,5.2,1,4,693,17554
lifting-bits/remill,0,0,5.5,0,5,54807,123013
libvirt/libvirt,0,0,6.2,1363,13215,95124,571198
libusb/hidapi,0,0,5.2,0,3,1925,7841
librsync/librsync,0,19,4.3,10,118,2736,4960
libgeos/geos,0,0,5.6,21,2642,64817,175245
libdriver/w25qxx,0,9,6.7,34,132,236507,281649
libdriver/ssd1306,0,1,6,5,112,127729,151168
libbpf/libbpf-bootstrap,0,0,6,1,25,201,771401
libass/libass,0,78,6,40,348,4421,18214
leomccormack/Spatial_Audio_Framework,0,0,4.8,39,402,26928,121648
leo-arch/clifm,0,163,5.1,177,1311,8946,58655
lemire/fast_double_parser,0,32,5.3,0,18,251,1638
leetonidas/demovfuscator,0,0,4.6,8,85,160,3566
leanprover-community/lean,0,0,4.1,165,4475,17247,121893
lcompilers/lpython,0,0,6.5,40,623,7347,93360
kvasir-io/Kvasir,0,0,4.3,1,4,538817,2011384
ku1ik/stderred,0,0,5,0,20,8,883
kosma/minmea,0,30,4.5,2,19,171,1923
kokkos/kokkos,0,26,6.8,8,151,46384,205649
kokke/tiny-AES-c,0,1,4.5,0,12,150,678
kmatheussen/radium,0,2,4.1,12,370,201890,846159
klonyyy/STMViewer,0,0,4.2,3,30,72579,169574
kimwalisch/primesieve,0,0,4.8,15,159,2826,9795
kimci86/bkcrack,0,0,5,6,53,411,2565
kiibohd/controller,0,0,3.8,1,72,41502,77261
kigster/cmake-project-template,0,1,4.5,0,4,13,125
khizmax/libcds,0,1,3.8,2,43,41452,142547
kevinlin311tw/caffe-cvprw15,0,2,2.3,5,120,10468,42717
kcat/openal-soft,0,170,5.1,63,1099,8132,72980
justdan96/tsMuxer,0,4,4.8,6,139,1475,39502
juj/RectangleBinPack,0,13,4.6,2,50,597,2077
jtv/libpqxx,0,400,6.9,3,178,7401,23419
jscheiny/Streams,0,0,4.3,0,27,16,4804
joboccara/pipes,0,0,4.7,0,9,1038,16934
jklmnn/imagejs,0,16,4.1,1,6,77,395
jk-jeon/dragonbox,0,78,5.6,40,208,2073,10730
jianboqi/CSF,0,0,4.5,3,24,871,14923
jhasse/poly2tri,0,12,5.3,1,63,930,2279
jgarff/rpi_ws281x,0,3,5.5,4,39,744,2583
jerryscript-project/iotjs,0,3,5.8,6,159,3527,17650
jedisct1/minisign,0,8,5.4,1,41,0,1469
jedisct1/libhydrogen,0,0,6,5,13,72,3438
ivmai/libatomic_ops,0,1,5,0,53,3698,19898
itay-grudev/SingleApplication,0,0,6.7,5,92,704,1109
intel/yarpgen,0,0,6.8,19,250,1234,9728
intel/thermal_daemon,0,39,6.2,32,347,2954,16091
intel/pcm,0,0,8.4,90,842,4181,39483
intel/libipt,0,8,5.8,19,486,9928,41304
imbs-hl/ranger,0,127,4,19,185,1836,8962
imageworks/pystring,0,1,4.7,6,68,514,1924
ibireme/yyjson,0,107,6,24,113,6746,25546
i3/i3status,0,3,5.1,16,74,703,5229
i3/i3lock,0,2,5,7,44,391,1921
hyperion-project/hyperion.ng,0,0,5,1,12,13292,55422
hydradatabase/hydra,0,0,6.5,19,83,12418,21009
hse-project/hse,0,-1,5,0,11,22738,140329
hosseinmoein/DataFrame,0,0,7.2,2,25,8189,44659
hjk41/Remmy,0,11,4.1,0,2,337,2279
heavyai/heavydb,0,22,3.1,10,74,160085,751499
hanickadot/compile-time-regular-expressions,0,0,4.8,0,5,1693,98139
gvinciguerra/PGM-index,0,13,4.2,0,37,4125,28339
gulrak/filesystem,0,117,5,0,18,1660,22019
gsliepen/tinc,0,-1,5.7,73,565,4576,32642
gsl-lite/gsl-lite,0,0,3.9,50,524,917,11409
gsass1/NTop,0,0,4.7,3,50,198,1983
gromacs/gromacs,0,84,5.2,6,210,267607,703359
graeme-hill/crossguid,0,0,5,1,4,87,592
googleprojectzero/winafl,0,12,5.5,38,151,2436,13192
google/oboe,0,0,6.1,8,412,21324,55858
google/libprotobuf-mutator,0,0,6.5,4,64,530,2908
google/double-conversion,0,24,7.8,5,99,3068,322757
google/cpu_features,0,13,6.2,0,45,1758,8789
google/cld3,0,0,5.6,6,120,3671,68255
gongluck/AnalysisAVP,0,6,4.2,8,115,503,3688
gonetz/GLideN64,0,2,4.7,24,142,36110,164612
godotengine/godot-cpp,0,0,7.8,7,187,5704,21019
goatshriek/stumpless,0,0,7.3,3,877,21321,34467
gnuradio/volk,0,0,6.5,8,63,8865,37484
github/securitylab,0,33,6.8,2,202,5754,19081
gflags/gflags,0,3,5.5,6,76,1319,3954
getml/reflect-cpp,0,117,6,24,128,5362,32380
gboisse/gfx,0,0,5.2,16,411,1293,18801
gbevin/SendMIDI,0,0,3.8,6,185,36858,110989
gansm/finalcut,0,127,5.4,0,1878,18645,95038
gammasoft71/xtd,0,0,5.6,0,89,185139,316540
fsaintjacques/disruptor--,0,-1,3.8,0,7,565,1170
froghui/yolanda,0,0,3.9,7,132,292,4048
fpagliughi/sockpp,0,4,5.9,0,38,5750,3678
floooh/pacman.c,0,2,4.5,5,75,5601,29046
fholger/vrperfkit,0,1,2.1,7,354,3132,10067
fastos/fastsocket,0,10,4.1,0,36,1946901,8829834
fairygui/FairyGUI-cocos2dx,0,0,4.1,49,741,371,27184
facebookresearch/Replica-Dataset,0,0,5.1,10,28,119,1546
facebookincubator/spectrum,0,0,5.3,11,306,6485,28979
facebookincubator/gloo,0,232,9.2,14,171,5534,21590
facebookexperimental/libunifex,0,0,7,7,110,7039,36738
facebook/ThreatExchange,0,29,6.2,4,72,11211,100218
etlegacy/etlegacy,0,0,6.2,952,7904,111577,400855
ethz-adrl/control-toolbox,0,25,4.6,0,22,18450,314542
ethereum/evmone,0,0,6.4,8,77,2503,21559
eteran/cpp-utilities,0,-1,4.5,0,8,633,4001
espressif/ESP8266_RTOS_SDK,0,0,3.2,0,6,76553,294443
eranif/codelite,0,19,3.5,3,185,150430,640162
enkore/j4-dmenu-desktop,0,0,5.3,1,6,269,2376
emqx/neuron,0,0,6.2,2,13,4439,36508
emoon/minifb,0,3,5.2,2,87,520,5624
emmericp/ixy,0,2,5,6,60,932,5305
emil-e/rapidcheck,0,17,6.2,0,72,1218,20492
eliaskosunen/scnlib,0,0,5.6,21,808,5432,39318
electron/rcedit,0,0,6.6,1,4,46,1127
electro-smith/DaisySP,0,26,6.1,1,100,2340,7231
edouarda/brigand,0,0,5.2,0,3,794,8444
eclipse-iceoryx/iceoryx,0,22,6.9,10,765,35270,125006
e-dant/watcher,0,0,5.2,5,19,1098,3689
duckdb/duckdb-wasm,0,0,6.3,3,188,2304,12504
dtrebilco/glintercept,0,0,2.9,39,831,53999,204277
dpirch/libfvad,0,7,4.1,2,27,1079,1862
dpayne/cli-visualizer,0,5,5,3,65,677,4605
dovecot/core,0,-1,7.4,2292,14339,44100,492405
dosbox-staging/dosbox-staging,0,1,6.6,289,4206,54769,274827
doches/progressbar,0,6,5,0,10,174,309
dmlc/rabit,0,1,4.8,9,49,2476,5722
dmlc/decord,0,47,4.1,3,169,3421,9133
dji-sdk/Onboard-SDK-ROS,0,10,5.3,2,53,2272,13658
dji-sdk/Onboard-SDK,0,2,2.9,33,644,55163,96526
district10/cmake-templates,0,0,4.1,0,3,261,757
davidrmiller/biosim4,0,12,4.5,12,83,1037,3277
davepoo/6502Emulator,0,3,3.8,0,9,825,7339
danfis/libccd,0,0,5.1,3,37,1036,5295
daipeihust/im-select,0,-1,5.2,0,5,11,203
dacap/clip,0,4,4.2,0,20,341,2501
czyt1988/czyBlog,0,0,3.8,0,3,390,2893
crypto-chassis/ccapi,0,-1,5.8,8,83,3142,47939
crosire/d3d8to9,0,0,4.1,0,3,151,3865
crosire/blink,0,0,5.4,4,24,280,1663
cpputest/cpputest,0,97,6.3,4,472,5158,33724
cppfastio/fast_io,0,6,5.9,2,5,1910,100830
commontk/CTK,0,1,7,2,31,67838,172993
cofyc/argparse,0,0,5.4,3,9,64,561
cntools/libsurvive,0,0,4.4,0,6,6521,83761
cnr-isti-vclab/vcglib,0,1,5.8,0,3,67412,259375
cmu-db/15445-bootcamp,0,0,6.1,0,20,1068,907
clab/dynet,0,2,2.2,0,327,12795,43936
ckormanyos/real-time-cpp,0,0,4.6,0,31,27610,95441
civetweb/civetweb,0,0,5.8,0,3,206848,578128
cinit/WSAPatch,0,2,4.9,0,8,29,441
christophhart/HISE,0,0,3.4,6,185,284436,1305032
christophgysin/pasystray,0,2,4.7,1,94,512,3229
chrisant996/clink,0,1,5.3,2,5,23291,146778
chenshuo/muduo-tutorial,0,-1,3.7,5,197,0,70
chengzhengxin/sdm,0,0,1.9,0,1,25573,65776
center-for-threat-informed-defense/adversary_emulation_library,0,0,2.1,3,70,185679,807289
caveofprogramming/advanced-cplusplus,0,11,3.5,0,143,1032,4553
captain-amygdala/pistorm,0,0,4.3,1,6,20418,116765
caozhiyi/CppNet,0,23,5.2,19,305,858,10131
c42f/tinyformat,0,17,4.1,1,2,416,1017
bytedance/bhook,0,0,6.2,19,188,2171,10090
bryanpkc/corkscrew,0,1,5.2,1,3,9,251
brandonpelfrey/Fast-BVH,0,11,4.2,0,9,933,3183
brainboxdotcc/DPP,0,0,8.4,32,637,43779,79405
bootchk/resynthesizer,0,0,5.8,0,10,2251,3989
boostorg/hof,0,71,4.9,1,275,3846,11749
boostorg/geometry,0,0,6.8,0,5,59515,284407
boost-ext/ut,0,1,6.2,0,17,386,6620
boost-ext/sml,0,0,4.2,0,1,1396,18366
bonzini/qboot,0,-1,4.8,1,54,297,2398
bolero-MURAKAMI/Sprout,0,-1,4.1,0,4,30819,157813
biometrics/openbr,0,0,4.2,0,1,48593,217967
benhoyt/inih,0,-1,5.2,1,17,164,808
behdad/glyphy,0,5,4.7,4,74,1134,4942
baresip/baresip,0,85,6.5,45,593,9142,60874
bakwc/JamSpell,0,4,4.7,3,84,6896,16310
baidu/ICE-BA,0,1,4.6,1,9,7452,81561
baidu/BaikalDB,0,0,4.6,349,2217,14218,158604
baidu/AnyQ,0,0,4.1,2,155,1720,6506
awslabs/aws-lambda-cpp,0,5,6,4,299,8786,20370
aws/aws-lambda-java-libs,0,0,6.5,4,297,8734,20224
awawa-dev/HyperHDR,0,0,5.1,1,4,7042,54409
auriamg/macdylibbundler,0,10,5.4,2,34,241,941
atcoder/ac-library,0,32,4.2,0,32,185,5276
asmjit/asmjit,0,0,5.4,79,455,17248,100386
apple/swift-llbuild,0,377,6.2,105,1465,35041,96454
apache/madlib,0,-1,5.3,3,35,12269,60356
anse1/sqlsmith,0,32,3.9,4,82,125,3221
anholt/libepoxy,0,-1,4.2,1,31,1592,2661
ange-yaghi/simple-2d-constraint-solver,0,0,4.4,4,60,116,3898
andy-thomason/Vookoo,0,0,5.7,1,38,31489,133466
andrewssobral/simple_vehicle_counting,0,0,3,0,2,685,2703
analogdevicesinc/libiio,0,9,6.1,21,123,3472,27439
alibaba/yalantinglibs,0,0,5.6,90,2408,52463,193806
alibaba/async_simple,0,0,6.3,44,242,42685,122357
alexmercerind/dart_vlc,0,0,4.3,0,21,726,2786
alexliniger/MPCC,0,0,5,1,40,955,3097
alexhude/FRIEND,0,0,2.8,2,23,191,3110
alexhagiopol/cracking-the-coding-interview,0,4,4.1,3,65,1954,4633
akermu/emacs-libvterm,0,0,5.4,3,43,179,1910
ajweeks/FlexEngine,0,0,3.8,2,10,18292,328507
airbus-cert/ttddbg,0,3,3.2,3,39,716,2765
aiekick/ImGuiFileDialog,0,0,5.2,4,105,3239,13421
agauniyal/rang,0,0,4,0,1,18,849
adamyaxley/Obfuscate,0,0,5.8,0,1,106,257
ada-url/ada,0,25,7.8,1,27,3317,23499
actor-framework/actor-framework,0,0,7.6,84,2035,18340,117006
acoustid/chromaprint,0,64,4,15,145,21239,59993
aceinnolab/Inkycal,0,2,3.9,2,44,3862,13033
aarond10/https_dns_proxy,0,1,5.8,5,48,136,1685
aappleby/smhasher,0,6,3.8,3,101,1382,6053
a-n-t-h-o-n-y/TermOx,0,0,4.2,2,368,2378,26251
Zeex/subhook,0,-1,4.5,1,18,244,956
ZQuestClassic/ZQuestClassic,0,0,3.4,153,967,47509,526045
Yubico/pam-u2f,0,8,5.9,25,90,260,4156
Yubico/libfido2,0,135,8.2,23,732,2593,33950
Yours3lf/rpi-vk-driver,0,4,2.1,7,12,14370,48091
Yelp/MOE,0,61,2.5,10,238,10174,14005
XMuli/QtExamples,0,0,4.6,0,4,1535,7009
XMuli/ChineseChess,0,0,4.8,3,62,337,1546
Voine/ChatWaifu_Mobile,0,1,2,5,271,25802,234057
Vector35/binaryninja-api,0,0,5.6,1,3,16070,84243
VcDevel/std-simd,0,0,3.5,0,2,3162,23956
VcDevel/Vc,0,0,4.3,1,7,12533,37420
ValveSoftware/steam-audio,0,18,5.5,10,93,17004,55889
TuGraph-family/tugraph-db,0,0,6,0,2,44572,208875
TsudaKageyu/minhook,0,1,3.8,2,16,459,2121
Totoro97/f2-nerf,0,0,4.1,0,1,50502,238358
ToshioCP/Gtk4-tutorial,0,-1,4.9,5,201,283,4974
