repo, scan-build-bugs, bai-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
msracver/Deep-Image-Analogy,1,-1,-1,3.4,157,1064,34262,141124
mrtazz/restclient-cpp,1,1,2,6.8,0,12,22715,58737
mlpack/ensmallen,1,0,337,8.6,2,25,19486,39233
microsoft/DirectStorage,1,-1,-1,7.6,7,78,11139,53068
matt-42/iod,1,0,2,6.5,2,24,440,5341
mapcrafter/mapcrafter,1,-1,71,6.8,20,459,6299,19820
maoabc/nmmp,1,195,26,5.6,28,213,13009,277434
lzfse/lzfse,1,10,18,7.3,8,46,1387,3383
lucianodato/noise-repellent,1,0,-1,5,0,91,102,697
luceneplusplus/LucenePlusPlus,1,-1,0,7.3,186,2711,41254,207021
libnet/libnet,1,15,81,4.4,10,178,8693,19534
libimobiledevice/ifuse,1,2,0,4.4,3,23,39,753
libffi/libffi,1,235,26,5.5,4,54,8581,39063
lemire/EWAHBoolArray,1,-1,236,4.8,4,62,774,5259
kongaskristjan/fire-hpp,1,0,4,5.1,0,21,231,1820
junhyukoh/caffe-lstm,1,-1,0,4.8,127,949,11584,54434
jpvanoosten/LearningDirectX12,1,339,166,4.9,31,301,97788,347008
johang/btfs,1,0,1,6.4,0,32,57,969
jmcnamara/libxlsxwriter,1,337,772,6.3,117,881,25927,63251
jeremycw/httpserver.h,1,-1,0,5.3,10,87,1252,5990
jart/hiptext,1,-1,0,5.6,0,3,13886,37677
ja2-stracciatella/ja2-stracciatella,1,-1,16,4.7,35,361,63198,333965
iputils/iputils,1,80,11,6.7,20,98,738,5946
intel/libva,1,100,1,7,21,323,11522,16894
inkooboo/thread-pool-cpp,1,0,4,6.4,1,19,191,959
hughperkins/tf-coriander,1,-1,0,5.3,245,2711,63849,252805
hidviz/hidviz,1,-1,0,4.8,1,51,2625,6408
happynear/caffe-windows,1,-1,-1,4.5,192,1210,13836,70317
griddb/griddb,1,-1,1,4.6,3,35,83646,499022
grf-labs/grf,1,-1,50,7.3,9,122,25978,106137
google/crc32c,1,0,34,7.4,12,290,166,1295
google/adiantum,1,-1,36,6.4,13,81,625,313965
firebreath/FireBreath,1,-1,-1,5.9,3,109,17603,54287
elFarto/nvidia-vaapi-driver,1,8,17,6.9,7,115,6737,10992
doyubkim/fluid-engine-dev,1,0,-1,4.9,63,1538,20470,97641
docopt/docopt.cpp,1,0,10,7,2,23,168,1502
dmlc/dmlc-core,1,0,19,6.4,2,54,5371,17324
dlundquist/sniproxy,1,110,7,6.4,11,177,1148,5521
derekmolloy/exploringBB,1,0,-1,5.2,0,68,7377,28481
delfrrr/delaunator-cpp,1,-1,24,6.3,0,7,41,750
ddiakopoulos/tinyply,1,0,17,6.1,1,2,760,5800
dannagle/PacketSender,1,0,0,5.6,28,233,548,10142
csmith-project/creduce,1,55,0,6.2,4,40,5329,32442
creytiv/re,1,-1,-1,5.9,51,1256,9168,39059
cmu-sei/pharos,1,-1,0,4.7,0,11,19169,74612
clab/fast_align,1,-1,1,6.3,6,26,85,1399
cboxdoerfer/fsearch,1,4,0,5.9,33,735,1017,17029
c9s/r3,1,4704,9,5.9,5,40,2369,14320
bombela/backward-cpp,1,0,26,7.9,0,5,831,3759
blurrypiano/littleVulkanEngine,1,-1,45,6.2,0,69,663,4916
bk138/gromit-mpx,1,1120,2,5.6,10,54,393,2812
billyquith/ponder,1,-1,30,6.4,0,206,18774,57071
berndporr/iir1,1,0,4,6.4,0,45,1994,3518
avluis/Hentoid,1,2070,180,6.4,119,1308,14107,91189
anthonix/ffts,1,0,4,6.1,6,46,2458,20848
andybarry/flight,1,-1,0,5.2,0,3,27270,77159
alexgkendall/caffe-segnet,1,-1,0,4.7,126,852,11390,50736
alexgkendall/caffe-posenet,1,-1,-1,4.8,129,958,11737,55776
alecthomas/entityx,1,0,96,5.7,0,17,1786,16720
alandefreitas/matplotplusplus,1,-1,0,5.4,24,504,11606,1050625
aksnzhy/xlearn,1,-1,0,5.5,0,3,24813,62221
aerys/minko,1,-1,0,5.2,0,3,314605,1118342
Ubpa/USRefl,1,0,0,6.4,0,30,168,3120
Tencent/Taitank,1,-1,2,5.3,229,945,9911,33303
Tencent/GameAISDK,1,0,-1,4.3,12,243,419874,2055241
TartanLlama/expected,1,0,3,5.4,1,2,112,3504
StanfordPL/stoke,1,-1,0,4.2,0,3,50702,126318
SergiusTheBest/plog,1,0,0,6.8,3,40,601,8113
RaftLib/RaftLib,1,0,37,6.2,3,167,7294,15604
REGoth-project/REGoth,1,-1,3,6,3,8,11934,36541
OpenHD/OpenHD,1,-1,-1,5.7,1,261,4028,16096
Naios/function2,1,0,1,7,6,67,415,2472
MultiMC/Launcher,1,-1,15,5.4,14,109,10421,71521
MhLiao/TextBoxes_plusplus,1,-1,-1,4.4,256,1342,14173,76114
MegEngine/MegCC,1,309,3,4.9,12,100,8021,115606
MKXJun/DirectX11-With-Windows-SDK,1,339,188,4.8,87,935,119368,386559
MIT-SPARK/TEASER-plusplus,1,0,84,5.3,21,108,2049,5457
Luwx/Lightly,1,322,0,6.5,42,373,5969,15168
LemonOSProject/LemonOS,1,-1,0,4.1,18,258,3056,42531
KDAB/GammaRay,1,0,26,7.3,0,5,18164,104708
Hopson97/MineCraft-One-Week-Challenge,1,-1,12,6.6,3,125,12068,47076
F8LEFT/FUPK3,1,-1,0,5.1,26,588,53943,141879
DaanDeMeyer/reproc,1,0,6,5.2,9,53,782,3963
ColdGrub1384/Pyto,1,257,26,5,4,53,548405,915407
CobaltFusion/DebugViewPP,1,0,0,3.7,4,299,9130,54654
CLIUtils/CLI11,1,0,812,6.4,0,56,2447,21602
CE-Programming/CEmu,1,-1,3,5.6,2,17,1015,24999
AshampooSystems/boden,1,-1,8,4.9,9,250,1688,21917
AsPJT/DungeonTemplateLibrary,1,0,40,6.3,0,10,5731,17901
AirGuanZ/Atrc,1,-1,11,5.5,0,19,13364,87207
AcademySoftwareFoundation/xstudio,1,0,6,5.5,9,53,13301,131266
834810071/muduo_study,1,-1,0,6,14,544,2017,11220
3cky/mbusd,1,29,6,5,3,44,1072,2642
zhihu/cuBERT,0,-1,0,5.8,2,46,1632,7266
zherczeg/sljit,0,-1,896,8.1,67,205,5552,49670
zeux/volk,0,-1,0,7.2,0,7,117,4865
zeux/pugixml,0,0,24,6.3,30,432,2057,23683
zeromq/cppzmq,0,-1,-1,6.8,0,4,364,5951
zddhub/opensse,0,-1,2,6.1,1,33,2274,7438
zbackup/zbackup,0,-1,23,6,1,31,1021,7438
zaps166/QMPlay2,0,-1,1,6.6,1,5,8328,76824
zakirullin/tiny-compiler,0,0,3,6.4,0,15,4,510
yuezk/GlobalProtect-openconnect,0,226,0,5.4,2,96,278,3152
yuesong-feng/30dayMakeCppServer,0,-1,12,5.9,0,124,1060,6186
yuanming-hu/taichi_mpm,0,0,0,5.6,3,37,2621,16968
yitter/IdGenerator,0,-1,2,6.4,1,10,264,1271
yhirose/cpp-peglib,0,0,9,6.1,3,89,505,8150
yandex/odyssey,0,-1,47,6.2,2,169,2895,33656
yaml/libyaml,0,5,54,5,66,202,3200,10529
xioTechnologies/Fusion,0,-1,0,6.3,1,14,536,1659
xindongzhang/MNN-APPLICATIONS,0,-1,1,5.4,5,167,47366,206355
xiaoweime/WProtect,0,-1,22,4.6,60,1043,29591,222049
xemu-project/xemu,0,-1,1,4.7,11,127,292551,1642341
wolfSSL/wolfssl,0,31,1644,8.2,444,1752,217976,1321378
wolfSSL/wolfMQTT,0,0,4,7.5,10,82,3674,16526
wjakob/nanobind,0,-1,-1,6.4,19,266,1420,13040
wilix-team/iohook,0,47,8,4,4,76,1751,8244
wecooperate/iMonitor,0,-1,0,6.8,0,40,1181,8985
webcamoid/akvcam,0,0,0,4.5,6,164,876,6950
vmatare/thinkfan,0,0,90,6,4,116,3571,4390
vgough/encfs,0,0,4,7.3,5,111,26870,87371
vector-of-bool/pitchfork,0,-1,0,5.6,0,1,669,5380
urbste/MultiCol-SLAM,0,-1,2,5.7,8,153,58054,142267
unetbootin/unetbootin,0,-1,0,3,12,80,376,6252
ttttupup/wxhelper,0,-1,0,5.7,5,14,3413,19102
trilinos/Trilinos,0,0,26,7.6,8,169,1443822,4104439
triSYCL/triSYCL,0,-1,0,5.9,34,569,16504,38891
trailofbits/pe-parse,0,8,22,5.8,24,113,612,5620
tpoisonooo/how-to-optimize-gemm,0,-1,0,6.8,7,61,6594,120033
tplgy/cppcodec,0,-1,155,6.7,1,7,1142,2482
tomtom-international/cpp-dependencies,0,-1,0,7.2,15,103,248,2671
tomahawk-player/tomahawk,0,-1,0,4.8,0,26,28023,119226
tkestack/vcuda-controller,0,-1,4,6.1,18,301,2515,8741
tjko/jpegoptim,0,35,1,6.3,0,24,541,2313
tio/tio,0,13,3,7.6,21,71,830,3573
tinycthread/tinycthread,0,-1,10,5.9,2,38,386,1489
thestk/stk,0,-1,3,7.5,10,50,12403,38195
thestk/rtmidi,0,11,4,8.2,1,78,1116,5390
thestk/rtaudio,0,217,0,8,11,64,3989,15462
thekvs/cpp-serializers,0,-1,0,6,1,21,135,2294
theinvisible/openfortigui,0,0,0,6.7,0,13,1004,6887
swwwolf/wdbgark,0,0,4,5.5,5,110,5467,67678
svenstaro/rofi-calc,0,0,1,5.9,1,16,71,447
srdja/Collections-C,0,0,11,6.7,5,255,4810,10474
spring/spring,0,0,10,6.1,6,78,104983,422484
sony/flutter-embedded-linux,0,-1,36,5.8,0,2,7531,28581
sonosaurus/sonobus,0,-1,0,4.7,11,365,264634,1082971
sogou/srpc,0,-1,15,7.5,13,211,1955,23880
softwareQinc/qpp,0,0,0,6.1,0,3,36709,84654
sofa-framework/sofa,0,0,-1,6.3,8,348,191006,732754
soarqin/finalhe,0,-1,152,6.1,17,122,79748,301578
snape/RVO2,0,0,6,6.2,3,37,2126,1834
skystrife/cpptoml,0,-1,0,6.6,0,6,432,2993
skiselkov/BetterPushbackC,0,-1,-1,5.7,62,212,1582,8445
shekyan/slowhttptest,0,16,4,6.4,5,36,1084,1794
sharkdp/dbg-macro,0,-1,3,5.8,0,1,51,1242
sharebrained/portapack-hackrf,0,-1,0,5.5,25,716,130232,275414
sgan81/apfs-fuse,0,292,128,6.4,27,273,1128,14351
serizba/cppflow,0,-1,-1,5.3,0,3,4209,14785
serge1/ELFIO,0,0,9,4.4,0,8,1611,7993
serge-sans-paille/frozen,0,0,8,7,1,4,1618,19780
seccomp/libseccomp,0,10070,15,6.6,23,196,4849,13430
seanbaxter/shaders,0,-1,0,6,0,32,11707,50907
scummvm/scummvm,0,-1,5,7,10,105,756041,3886040
scottbez1/splitflap,0,0,3,3.6,2,25,1490,5495
sciplot/sciplot,0,0,8,5.2,0,2,4082,18524
sbarex/QLMarkdown,0,1606,113,5.5,52,279,105684,733366
samhocevar/rinetd,0,313,8,5.7,3,82,463,3091
s1lentq/ReGameDLL_CS,0,-1,0,5.9,378,4766,15153,106941
s-yata/marisa-trie,0,50275,194,5.7,8,136,1386,21691
ryanhaining/cppitertools,0,0,0,7.7,0,36,305,10872
rtbkit/rtbkit,0,0,4,6,4,78,45847,243665
rspamd/rspamd,0,-1,10,7.4,10,101,56126,301187
rordenlab/dcm2niix,0,280,0,6,49,251,5122,28655
rogersce/cnpy,0,0,21,6.4,0,12,57,483
rlguy/FantasyMapGenerator,0,-1,60,6.4,14,291,1335,18420
rigtorp/SPSCQueue,0,0,1,4.9,2,19,82,605
rigtorp/MPMCQueue,0,0,4,5.4,1,9,64,393
richkmeli/Richkware,0,-1,0,6.2,0,30,434,2474
rhasspy/piper,0,4,0,4.9,3,13,11776,31893
raspberrypi/pico-sdk,0,-1,38,5.6,41,487,44739,65648
quora/qmf,0,-1,0,6.6,2,287,8408,21332
qicosmos/cinatra,0,363,0,6.4,13,280,45177,139613
prusa3d/Prusa-Firmware,0,0,76,5.3,11,766,20566,95631
protobuf-c/protobuf-c,0,803,5,4.9,55,566,3241,8925
prikhi/lightdm-mini-greeter,0,0,-1,5.6,0,31,196,1079
preshing/turf,0,0,154,6.2,6,266,2285,8243
preshing/cpp11-on-multicore,0,-1,1,6.2,1,21,288,1501
precice/precice,0,-1,-1,6.3,0,4,13342,86148
pq-crystals/kyber,0,-1,46,6.6,0,213,1545,7299
pothosware/SoapySDR,0,19,1,5.4,6,277,4015,6134
pond3r/ggpo,0,-1,-1,6.7,7,95,1653,4942
polycube-network/polycube,0,0,2,4.5,0,32,42105,152479
pnedev/comparePlus,0,-1,0,6.2,0,9,1974,17720
pmed/v8pp,0,0,9,5.1,0,8,238,5304
ploopyco/headphones,0,0,2,5.2,1,5,1591,2653
plibither8/2048.cpp,0,171,0,5.7,0,68,75,2846
pikasTech/PikaPython,0,0,40,3.5,15,122,1162929,2866343
pfalcon/pycopy,0,-1,0,4.4,173,1609,125766,250960
pboettch/json-schema-validator,0,68,94,7.1,11,68,403,4178
pauldreik/rdfind,0,9,-1,4.9,3,52,539,1715
pantor/ruckig,0,0,1,6.2,12,83,5543,36337
p12tic/libsimdpp,0,0,0,6.7,5,32,9947,60010
p-ranav/structopt,0,0,0,6.3,30,54,1308,12482
owntone/owntone-server,0,0,3,5.7,0,394,9316,84730
owent/libcopp,0,0,0,5.2,0,32,2953,21113
overmighty/i-use-arch-btw,0,239,7,6.2,0,57,237,1705
otya128/winevdm,0,-1,0,7.1,213,1434,51219,372900
openvinotoolkit/model_server,0,-1,3,7.9,2,60,11484,81902
openswoole/ext-openswoole,0,-1,2,5.1,9,195,10582,93595
openstf/ios-minicap,0,-1,-1,5.1,0,14,8,464
openhpc/ohpc,0,0,0,5.7,3,26,36388,218835
open62541/open62541,0,0,0,6,90,993,24419,147322
oneapi-src/oneDPL,0,0,0,7.9,0,4,14569,86266
olliw42/storm32bgc,0,0,-1,5.2,20,652,97344,314695
odygrd/quill,0,0,73,6.1,2,114,6801,33683
no5ix/realtime-server,0,0,2,6.4,1,10,7963,47792
no1msd/mstch,0,-1,-1,6.2,1,15,0,1429
nmslib/hnswlib,0,-1,0,7.2,7,34,417,4063
ngtcp2/ngtcp2,0,589,-1,7.7,59,705,19062,66778
ngtcp2/nghttp3,0,1035,79,7.2,28,351,7006,21423
ngs-lang/ngs,0,2113,7,4.1,16,197,647,7719
nfrechette/rtm,0,0,17,6.3,52,225,11277,23523
networkit/networkit,0,0,795,7.3,92,1428,20248,70288
netcan/asyncio,0,0,-1,5.4,0,5,158,2150
ncbi/sra-tools,0,0,0,6.8,3,81,262589,745795
nanopb/nanopb,0,0,13,6.9,24,188,1584,12551
n64dev/cen64,0,-1,0,5.8,45,424,5233,26689
mysql/mysql-workbench,0,-1,1,6.2,0,10,114819,652471
mysql/mysql-connector-cpp,0,-1,136,6.4,17,122,119343,388487
muluoleiguo/interview,0,-1,6,6,13,36,580,3915
motiwari/BanditPAM,0,-1,31,6,0,31,2029,3981
moli232777144/mtcnn_ncnn,0,-1,0,5.5,0,12,32805,56984
mohabouje/WinToast,0,-1,0,6.4,7,43,72,1707
mldbai/mldb,0,0,4,6.2,4,78,149492,521700
mkj/dropbear,0,2555,-1,6.4,77,752,26974,96950
mit-dci/opencbdc-tx,0,-1,0,6.2,27,1555,7397,40583
mintomic/mintomic,0,-1,5,6.2,0,70,315,2208
microsoft/xlang,0,-1,0,6.6,7,143,2870,57340
microsoft/tensorflow-directml,0,-1,0,5.2,2,56,293298,1410310
microsoft/rDSN,0,-1,0,5.7,168,701,18010,54458
microsoft/pict,0,0,35,5.8,22,169,2040,7519
microsoft/msquic,0,0,-1,8.4,131,696,37210,146220
microsoft/etl2pcapng,0,-1,0,5.8,1,13,108,1214
microsoft/cppwinrt,0,463,0,7.2,1,7,4041,61555
microsoft/DirectX-Headers,0,-1,17,7.7,6,51,3143,47732
memgraph/memgraph,0,-1,0,6.3,0,2,24870,149386
meganz/mingw-std-threads,0,-1,0,7.1,0,5,341,3134
mchalupa/dg,0,24,123,5.1,17,549,5822,55874
mcallegari/qlcplus,0,0,0,6.3,2,31,38563,176370
mattiasflodin/reckless,0,-1,34,6.4,5,66,1809,6270
mattgodbolt/seasocks,0,0,0,6.8,3,145,4203,21840
mariusbancila/stduuid,0,0,3,6.2,0,1,1248,15748
marcj/TypeRunner,0,-1,0,6.2,7,202,17452,30543
mailru/icqdesktop.deprecated,0,-1,-1,5.6,0,2,7162,274779
magma/magma,0,-1,0,5.2,0,3,62354,200511
madmann91/bvh,0,-1,1,5.7,2,26,157,2389
machinezone/IXWebSocket,0,0,30,7.6,7,134,5632,37931
luoyesiqiu/dpt-shell,0,-1,0,4.9,19,182,2335,11910
lsalzman/enet,0,393,25,5.4,14,85,462,4859
lovyan03/LovyanGFX,0,-1,0,6.3,0,7,321473,1249488
log4cplus/log4cplus,0,1582,-1,5.8,11,306,6986,19381
limine-bootloader/limine,0,0,0,5.5,1,3,699,17540
lifting-bits/remill,0,0,-1,6,0,5,54945,124924
lief-project/LIEF,0,0,0,5.1,65,2107,21004,114707
libvirt/libvirt,0,-1,0,7.6,1350,13143,94299,567867
libusb/hidapi,0,-1,0,6.1,0,3,1917,7836
librsync/librsync,0,8,19,4.9,10,118,2736,4960
libgeos/geos,0,14,0,5.9,21,2625,64606,174548
libbpf/libbpf-bootstrap,0,-1,0,6.4,2,20,170,771201
libass/libass,0,56,77,6.5,40,343,4381,18128
leomccormack/Spatial_Audio_Framework,0,0,0,4.4,38,401,26720,123189
leo-arch/clifm,0,95,329,5.6,167,1245,8825,56877
lemire/fast_double_parser,0,-1,30,5.5,0,17,251,1621
leetonidas/demovfuscator,0,-1,-1,6.5,8,85,160,3566
leanprover-community/lean,0,112,0,4.6,165,4475,17247,121892
lcompilers/lpython,0,-1,0,6.7,35,550,7099,88309
ku1ik/stderred,0,0,0,6.6,0,20,8,883
kosma/minmea,0,-1,30,5.5,2,19,171,1923
kokkos/kokkos,0,0,26,6.6,8,153,42168,187150
kokke/tiny-AES-c,0,-1,1,5.2,0,12,150,678
kmatheussen/radium,0,-1,14,6.4,12,370,201819,845538
kimwalisch/primesieve,0,1,0,5.7,13,144,2604,9033
kimci86/bkcrack,0,68,0,5.7,6,54,387,2393
kiibohd/controller,0,-1,0,4.1,1,72,41502,77261
kigster/cmake-project-template,0,516,1,5.8,0,4,13,125
khizmax/libcds,0,0,1,6.3,2,43,41452,142547
kevinlin311tw/caffe-cvprw15,0,-1,9,5,5,120,10468,42717
justdan96/tsMuxer,0,-1,4,5.7,6,139,1466,39456
juj/RectangleBinPack,0,-1,13,6.5,2,50,597,2076
jtv/libpqxx,0,0,427,7.5,3,175,7238,23242
jscheiny/Streams,0,-1,0,6.3,0,27,16,4804
joboccara/pipes,0,-1,0,5.4,0,9,1038,16934
jklmnn/imagejs,0,-1,16,6.2,1,6,77,395
jk-jeon/dragonbox,0,0,-1,6.2,40,208,2030,10707
jgarff/rpi_ws281x,0,0,3,7.1,4,39,744,2583
jerryscript-project/iotjs,0,-1,3,7.3,6,159,3527,17650
jedisct1/minisign,0,0,8,5.5,1,41,0,1469
jedisct1/libhydrogen,0,0,0,6,5,13,72,3426
ivmai/libatomic_ops,0,0,1,5.8,0,53,3662,19810
itay-grudev/SingleApplication,0,-1,0,6.7,5,92,703,1097
isledecomp/isle,0,-1,0,5.1,8,180,6296,21245
intel/yarpgen,0,-1,0,5.8,19,250,1234,9727
intel/thermal_daemon,0,-1,37,7.5,31,339,2951,15548
intel/libipt,0,0,8,7.6,17,487,9988,40078
intel/intel-extension-for-pytorch,0,-1,0,7.3,0,15,5253,72662
imbs-hl/ranger,0,-1,125,5.5,17,181,1819,8796
imageworks/pystring,0,0,1,5.4,6,68,514,1924
ibireme/yyjson,0,0,107,5.8,24,113,6740,25446
i3/i3status,0,595,3,5.6,16,74,703,5229
i3/i3lock,0,55,2,6.2,7,44,391,1921
hydradatabase/hydra,0,-1,0,7.2,19,83,12123,19523
hse-project/hse,0,0,-1,5.2,0,11,22738,140329
holzschu/ios_system,0,-1,0,4.8,241,1212,120625,411175
hjk41/Remmy,0,-1,11,6.2,0,2,337,2279
hepingood/w25qxx,0,10,9,7,34,132,236507,281649
heavyai/heavydb,0,-1,22,4.6,10,74,165212,743578
hanickadot/compile-time-regular-expressions,0,0,0,5.9,0,5,1681,97881
gvinciguerra/PGM-index,0,-1,107,5.3,0,37,4125,28339
gulrak/filesystem,0,0,120,5.9,0,18,1660,22012
gsl-lite/gsl-lite,0,0,0,5.9,50,524,897,11337
gsass1/NTop,0,-1,0,5.9,3,50,190,1945
graeme-hill/crossguid,0,0,0,6.7,1,4,87,592
googleprojectzero/winafl,0,-1,78,6.5,38,151,2436,13189
google/oboe,0,-1,13,6.7,8,412,21159,55520
google/libprotobuf-mutator,0,-1,0,7.5,4,64,527,2876
google/double-conversion,0,0,24,8.5,5,99,3068,322757
google/cpu_features,0,51,13,7.7,0,45,1757,8777
google/cld3,0,-1,0,6.1,6,120,3671,68255
gongluck/AnalysisAVP,0,-1,2,7,8,115,503,3688
gonetz/GLideN64,0,-1,2,4.8,24,142,36104,164575
godotengine/godot-cpp,0,-1,0,8.2,7,172,5324,19840
gnuradio/volk,0,61,0,6.6,7,77,12257,43605
gflags/gflags,0,0,3,6.9,6,76,1319,3954
gboisse/gfx,0,0,-1,6.7,0,2,1193,16751
gbevin/SendMIDI,0,-1,0,5.7,6,185,36858,110989
gansm/finalcut,0,20,135,5.9,1,1684,18157,92762
gammasoft71/xtd,0,0,0,5.8,0,39,138285,251273
gambit/gambit,0,0,-1,5.3,2984,9847,4915,1501691
fsaintjacques/disruptor--,0,-1,-1,6,0,7,565,1170
froghui/yolanda,0,-1,0,6,7,132,292,4048
frida/frida-gum,0,0,-1,4.7,0,2,9176,172794
freifunk-gluon/gluon,0,-1,-1,7.2,0,15,1122,5995
fpagliughi/sockpp,0,0,7,6.6,0,34,4903,3176
floooh/pacman.c,0,-1,2,6.3,5,76,5338,27684
file/file,0,903,113,7.3,52,282,2762,17802
fholger/vrperfkit,0,-1,12,4.8,7,354,3132,10067
fastos/fastsocket,0,-1,-1,6.2,0,36,1946901,8829834
fairygui/FairyGUI-cocos2dx,0,-1,0,6.2,49,741,371,27184
facontidavide/PlotJuggler,0,-1,65,6,6,322,46720,183773
facebookresearch/Replica-Dataset,0,-1,0,6.6,10,28,119,1546
facebookincubator/spectrum,0,-1,0,7.1,11,306,6485,28979
facebookincubator/gloo,0,0,229,8.5,14,168,5524,21545
facebookexperimental/libunifex,0,-1,0,7.8,7,108,6834,34965
facebook/ThreatExchange,0,-1,29,6.6,4,73,11179,100106
ethz-adrl/control-toolbox,0,0,25,5.3,0,22,18450,314542
ethereum/evmone,0,0,0,7.6,5,64,1558,16594
espressif/ESP8266_RTOS_SDK,0,-1,-1,3.9,0,6,76541,294421
eranif/codelite,0,-1,19,5.5,3,185,161565,699926
enkore/j4-dmenu-desktop,0,6,-1,7.4,1,6,269,2376
emqx/neuron,0,-1,0,6.7,0,11,4415,37752
emoon/minifb,0,-1,-1,6.8,2,87,519,5625
emmericp/ixy,0,-1,2,6.7,6,60,932,5305
emilybache/GildedRose-Refactoring-Kata,0,0,35,4.6,8,384,100,2752
emil-e/rapidcheck,0,0,17,8,0,72,1218,20492
electro-smith/DaisySP,0,-1,26,5.8,2,118,2344,8673
edouarda/brigand,0,0,0,5.8,0,3,794,8444
e-dant/watcher,0,0,0,6.8,5,19,1098,3691
duckdb/duckdb-wasm,0,-1,0,6.1,3,188,2304,12485
dtrebilco/glintercept,0,-1,0,5.1,39,831,53999,204277
dpayne/cli-visualizer,0,4,5,6.7,3,65,677,4605
dovecot/core,0,0,-1,8.4,2204,13950,41574,469043
dosbox-staging/dosbox-staging,0,0,-1,7,289,4093,51930,257099
doches/progressbar,0,0,6,6.7,0,10,174,309
dmlc/rabit,0,-1,1,6.6,9,49,2476,5722
dmlc/decord,0,0,47,4.4,3,169,3421,9133
dji-sdk/Onboard-SDK-ROS,0,-1,10,6.9,2,53,2272,13658
dji-sdk/Onboard-SDK,0,-1,0,5.5,33,644,55163,96526
district10/cmake-templates,0,-1,0,6.2,0,3,261,757
davidrmiller/biosim4,0,19,12,5,12,83,1037,3277
darbyjohnston/DJV,0,0,0,3.4,1,32,8261,135782
danfis/libccd,0,0,0,6.8,3,37,1036,5295
daipeihust/im-select,0,-1,0,5.8,0,5,11,203
dacap/clip,0,-1,4,5,0,20,328,2476
czyt1988/czyBlog,0,-1,0,6,0,3,390,2893
crypto-chassis/ccapi,0,-1,0,6.6,2,52,2386,47333
crosire/d3d8to9,0,-1,0,6,0,3,151,3865
crosire/blink,0,-1,0,6.5,4,23,279,1620
cpputest/cpputest,0,0,97,5.9,4,471,5158,33718
commontk/CTK,0,-1,1,7.7,2,31,64510,158775
cofyc/argparse,0,-1,0,5.8,3,9,64,561
cntools/libsurvive,0,-1,0,4.4,0,6,6516,83748
cnr-isti-vclab/vcglib,0,-1,1,5.4,0,3,66698,255847
clab/dynet,0,-1,41,4.4,0,327,12493,43507
ckormanyos/real-time-cpp,0,0,0,5.2,0,31,27420,94405
civetweb/civetweb,0,-1,-1,6.6,0,3,206829,578056
cinit/WSAPatch,0,-1,2,5.6,0,8,29,441
christophhart/HISE,0,-1,12,4.4,6,185,284416,1304581
christophgysin/pasystray,0,1,2,6.5,1,94,512,3229
chrisant996/clink,0,-1,1,5.6,2,5,21957,137807
chenshuo/muduo-tutorial,0,-1,-1,5.9,5,197,0,70
chengzhengxin/sdm,0,-1,0,5.2,0,1,25573,65776
cfig/Android_boot_image_editor,0,0,-1,4.9,0,5,5362,13405
caveofprogramming/advanced-cplusplus,0,-1,11,5.8,0,143,1032,4553
captain-amygdala/pistorm,0,-1,7,6.3,1,6,20418,116764
caozhiyi/CppNet,0,-1,19,7,19,305,858,10136
c42f/tinyformat,0,-1,17,6.1,1,2,416,1017
bytedance/bhook,0,-1,0,6.8,19,191,2185,10089
bryanpkc/corkscrew,0,141,1,6.8,1,3,9,251
brunodev85/winlator,0,-1,17,5.7,0,8,0,240
brandonpelfrey/Fast-BVH,0,-1,11,4.9,0,9,933,3183
brainboxdotcc/DPP,0,0,17,7.8,32,629,38690,75168
bootchk/resynthesizer,0,-1,1,6.5,0,10,2251,3989
boostorg/hof,0,0,71,5.6,1,275,3846,11749
boost-ext/ut,0,0,1,6.5,0,17,382,6516
boost-ext/sml,0,0,0,5.1,0,1,1392,18235
bonzini/qboot,0,0,-1,6.6,1,54,297,2398
biometrics/openbr,0,0,0,5.9,0,1,48589,217843
benhoyt/inih,0,0,-1,6.1,1,17,164,808
behdad/glyphy,0,1070,5,6.5,4,74,1134,4942
baresip/baresip,0,-1,54,6.3,54,1038,8861,58184
bakwc/JamSpell,0,-1,41,5.4,3,84,6896,16310
baidu/ICE-BA,0,-1,1,6.5,1,9,7452,81561
baidu/BaikalDB,0,-1,0,5.7,315,2053,15076,145575
baidu/AnyQ,0,-1,0,6.2,2,155,1720,6506
awslabs/aws-lambda-cpp,0,0,5,6.7,4,299,8785,20367
aws/aws-lambda-java-libs,0,0,0,8,4,297,8734,20224
awawa-dev/HyperHDR,0,-1,0,5.5,1,4,12050,52870
auriamg/macdylibbundler,0,-1,10,7,2,34,241,941
atcoder/ac-library,0,0,32,4.8,0,32,185,5276
asmjit/asmjit,0,0,0,6.4,78,446,16601,99072
ashvardanian/StringZilla,0,-1,3,6.3,0,9,197,1913
apache/madlib,0,-1,-1,7.2,3,35,12269,60356
anse1/sqlsmith,0,0,32,4.5,4,82,125,3221
anholt/libepoxy,0,0,-1,4.6,1,31,1592,2661
ange-yaghi/simple-2d-constraint-solver,0,-1,-1,6.4,4,60,116,3898
andy-thomason/Vookoo,0,-1,0,7.2,1,38,31489,133466
andrewssobral/simple_vehicle_counting,0,-1,-1,5.2,0,2,685,2703
