repo, scan-build-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
duckdb/duckdb-wasm,0,0,6.3,3,188,2304,12504
dtrebilco/glintercept,0,0,2.9,39,831,53999,204277
dpirch/libfvad,0,7,4.1,2,27,1079,1862
dpayne/cli-visualizer,0,5,5,3,65,677,4605
dovecot/core,0,-1,7.4,2291,14331,43990,491482
dosbox-staging/dosbox-staging,0,1,6.5,288,4202,53472,262615
doches/progressbar,0,6,5,0,10,174,309
dmlc/rabit,0,1,4.8,9,49,2476,5722
dmlc/decord,0,47,4.1,3,169,3421,9133
dji-sdk/Onboard-SDK-ROS,0,10,5.3,2,53,2272,13658
dji-sdk/Onboard-SDK,0,2,2.9,33,644,55163,96526
district10/cmake-templates,0,0,4.1,0,3,261,757
davidrmiller/biosim4,0,12,4.5,12,83,1037,3277
davepoo/6502Emulator,0,3,3.8,0,9,825,7339
darbyjohnston/DJV,0,0,2.8,1,32,8261,135782
danfis/libccd,0,0,5.1,3,37,1036,5295
daipeihust/im-select,0,0,5.2,0,5,11,203
dacap/clip,0,4,4.2,0,20,341,2501
czyt1988/czyBlog,0,0,3.8,0,3,390,2893
crypto-chassis/ccapi,0,0,5.8,8,83,3142,47939
crosire/d3d8to9,0,0,4.1,0,3,151,3865
crosire/blink,0,0,5.4,4,24,280,1663
cpputest/cpputest,0,97,5.5,4,472,5158,33731
cppfastio/fast_io,0,6,5.7,2,5,1910,100830
commontk/CTK,0,1,6.8,2,31,67838,172993
cofyc/argparse,0,0,5.4,3,9,64,561
cntools/libsurvive,0,0,4.4,0,6,6521,83761
cnr-isti-vclab/vcglib,0,1,5.8,0,3,67412,259362
cmu-db/15445-bootcamp,0,0,6.6,0,20,1068,907
clab/dynet,0,2,2.2,0,327,12795,43936
ckormanyos/real-time-cpp,0,0,4.6,0,31,27470,95286
civetweb/civetweb,0,0,5.8,0,3,206848,578126
cinit/WSAPatch,0,2,4.9,0,8,29,441
christophhart/HISE,0,0,3.6,6,185,284436,1305032
christophgysin/pasystray,0,2,4.7,1,94,512,3229
chrisant996/clink,0,1,5.3,2,5,23246,146604
chenshuo/muduo-tutorial,0,-1,3.7,5,197,0,70
chengzhengxin/sdm,0,0,1.9,0,1,25573,65776
caveofprogramming/advanced-cplusplus,0,11,3.5,0,143,1032,4553
captain-amygdala/pistorm,0,0,4.3,1,6,20418,116765
caozhiyi/CppNet,0,23,5.2,19,305,858,10131
c42f/tinyformat,0,17,4.1,1,2,416,1017
bytedance/bhook,0,9,6,19,188,2171,10090
bryanpkc/corkscrew,0,1,5.2,1,3,9,251
brandonpelfrey/Fast-BVH,0,11,4.2,0,9,933,3183
bootchk/resynthesizer,0,0,5.8,0,10,2251,3989
boostorg/hof,0,71,4.9,1,275,3846,11749
boostorg/geometry,0,0,6.8,0,5,59440,283993
boost-ext/ut,0,1,6,0,17,386,6620
boost-ext/sml,0,0,4.2,0,1,1396,18366
bonzini/qboot,0,-1,4.8,1,54,297,2398
bolero-MURAKAMI/Sprout,0,-1,4.1,0,4,30819,157813
benhoyt/inih,0,-1,5.2,1,17,164,808
behdad/glyphy,0,5,4.7,4,74,1134,4942
bakwc/JamSpell,0,4,4.7,3,84,6896,16310
baidu/ICE-BA,0,1,4.6,1,9,7452,81561
baidu/BaikalDB,0,0,4.6,349,2217,14218,158604
baidu/AnyQ,0,0,4.1,2,155,1720,6506
awslabs/aws-lambda-cpp,0,5,6,4,299,8786,20370
aws/aws-lambda-java-libs,0,0,6.8,4,297,8734,20224
auriamg/macdylibbundler,0,10,5.4,2,34,241,941
atcoder/ac-library,0,32,4.2,0,32,185,5276
asmjit/asmjit,0,0,5.4,79,455,17203,100284
ashvardanian/StringZilla,0,8,5.9,0,14,432,2681
ashvardanian/SimSIMD,0,7,6.2,7,135,441,2578
apache/madlib,0,-1,5.3,3,35,12269,60356
anholt/libepoxy,0,-1,4.2,1,31,1592,2661
ange-yaghi/simple-2d-constraint-solver,0,0,4.4,4,60,116,3898
andy-thomason/Vookoo,0,0,5.7,1,38,31489,133466
andrewssobral/simple_vehicle_counting,0,0,3,0,2,685,2703
analogdevicesinc/libiio,0,9,6.2,21,123,3472,27417
alibaba/yalantinglibs,0,0,5.5,87,2388,52423,193313
alibaba/async_simple,0,0,6.3,44,242,42685,122357
alexmercerind/dart_vlc,0,0,4.3,0,21,726,2786
alexliniger/MPCC,0,0,4.5,1,40,955,3097
alexhude/FRIEND,0,0,2.8,2,23,191,3110
alexhagiopol/cracking-the-coding-interview,0,4,4.1,3,65,1954,4633
akermu/emacs-libvterm,0,0,5.4,3,43,179,1910
ajweeks/FlexEngine,0,0,3.8,2,10,18292,328507
airbus-cert/ttddbg,0,3,3.2,3,39,716,2765
aiekick/ImGuiFileDialog,0,0,5.3,4,104,3210,13217
agauniyal/rang,0,0,4,0,1,18,849
adamyaxley/Obfuscate,0,0,4.7,0,1,106,237
ada-url/ada,0,25,7.7,1,27,3260,23499
actor-framework/actor-framework,0,0,7.6,86,2004,18010,114645
acoustid/chromaprint,0,64,4,15,145,21239,59993
aceinnolab/Inkycal,0,2,4.1,2,44,3862,13033
aappleby/smhasher,0,6,3.8,3,101,1382,6053
a-n-t-h-o-n-y/TermOx,0,0,4.2,2,368,2378,26251
Zeex/subhook,0,-1,4.5,1,18,244,956
ZQuestClassic/ZQuestClassic,0,0,3.5,153,967,47471,524687
Yubico/pam-u2f,0,8,6.1,25,90,260,4156
Yubico/libfido2,0,135,7.9,22,729,2592,33458
Yours3lf/rpi-vk-driver,0,4,2.1,7,12,14370,48091
Yelp/MOE,0,61,2.5,10,238,10174,14005
XMuli/QtExamples,0,0,4.8,0,4,1535,7009
XMuli/ChineseChess,0,0,4.8,3,62,337,1546
Voine/ChatWaifu_Mobile,0,1,2,5,271,25802,234057
Vector35/binaryninja-api,0,0,5.3,1,3,15321,82072
VcDevel/std-simd,0,0,3.6,0,2,3162,23956
VcDevel/Vc,0,0,4.6,1,7,12533,37420
ValveSoftware/steam-audio,0,18,5.2,10,93,4370,17303
TuGraph-family/tugraph-db,0,0,5.9,0,2,44572,208830
TsudaKageyu/minhook,0,1,3.8,2,16,459,2121
Totoro97/f2-nerf,0,0,4.1,0,12,50502,238358
ToshioCP/Gtk4-tutorial,0,-1,4.4,5,201,283,4974
ThrowTheSwitch/Unity,0,0,6.5,21,115,1112,15188
ThrowTheSwitch/CMock,0,-1,5.7,7,40,5233,16973
ThomasThelen/Anti-Debugging,0,0,4.4,0,5,33,137
ThirteenAG/Ultimate-ASI-Loader,0,1,4.2,2,16,1013,13975
Tencent/paxosstore,0,6,4.1,33,614,2980,219484
Taywee/args,0,81,4.5,0,7,1754,18473
TartanLlama/optional,0,0,4.8,0,1,230,2570
Sysinternals/SysmonForLinux,0,0,7,1,13,3135,124874
SuperElastix/elastix,0,0,5.5,2,103,61569,125321
Stremio/stremio-shell,0,0,5.4,1,41,158,1312
Stiffstream/sobjectizer,0,0,4.1,2,614,34780,91441
SqliteModernCpp/sqlite_modern_cpp,0,42,5.4,0,12,58,2139
SpartanJ/efsw,0,12,6.3,5,104,1437,6264
SlopeCraft/SlopeCraft,0,-1,5,1,6,4375,26414
Slicer/SlicerGitSVNArchive,0,7,4.3,18,187,100161,356987
Slicer/Slicer,0,1,7.7,4,165,97119,361319
ShiqiYu/CPP,0,0,3.6,0,6,207,3834
SergeyBel/AES,0,29,4.7,0,23,9,1146
SOUI2/soui,0,-1,2.5,12,241,191079,838192
SFUMECJF/cmake-examples-Chinese,0,0,1.8,0,2,389,3742
SFML/SFML-Game-Development-Book,0,0,4.3,1,387,533,12171
RomanKubiak/ctrlr,0,0,2.9,5,179,157739,633685
RoboMaster/RoboRTS,0,0,4.2,2,45,9024,18629
RigsOfRods/rigs-of-rods,0,39,5.7,21,134,29017,141247
RichieSams/FiberTaskingLib,0,93,5.6,16,839,4811,21756
RedisGraph/RedisGraph,0,13,4,0,45,291148,1149746
ReactiveX/RxCpp,0,0,4.8,0,76,3891,51416
Rakashazi/emu-ex-plus-alpha,0,25,4,2,66,231802,1220888
RPCSX/rpcsx,0,2,5,56,818,1531,55213
QtExcel/QXlsx,0,0,5.9,170,2010,6023,22229
QBDI/QBDI,0,0,5.3,0,1,12171,66714
Presburger/qmc-decoder,0,5,4.2,0,3,26,171
PixlOne/logiops,0,17,4.1,6,270,2224,9392
Parchive/par2cmdline,0,63,5.8,23,142,3567,13931
PaddlePaddle/Paddle-Lite-Demo,0,5,3.1,20,201,3711,22882
PacktPublishing/Vulkan-Cookbook,0,-1,4.1,6,241,11579,27116
PacktPublishing/Software-Architecture-with-Cpp,0,0,6.1,0,2,8735,79178
PacktPublishing/Mastering-Graphics-Programming-with-Vulkan,0,2,3.1,3,35,87694,360923
PacktPublishing/3D-Graphics-Rendering-Cookbook,0,71,5.4,7,168,1119,34572
PX4/PX4-ECL,0,21,3.5,13,150,5088,23418
OriginQ/QPanda-2,0,5,3.5,5,319,73221,326016
OpenStickCommunity/GP2040-CE,0,12,5.3,16,126,4618,42075
OpenNMT/CTranslate2,0,0,6.5,0,2,6465,44233
ObKo/stm32-cmake,0,3,6.8,0,111,3534,7920
OAID/AutoKernel,0,0,4.2,4,147,16274,57268
NytroRST/ShellcodeCompiler,0,0,2.7,0,1,421,2908
Nuand/bladeRF,0,0,4.4,1,6,25138,73196
Nomango/configor,0,47,4.3,0,16,1711,20092
NixOS/patchelf,0,9,4.8,10,57,854,5582
Netis/cloud-probe,0,74,3.2,4,260,424609,1920632
Neargye/nameof,0,0,6,0,3,1317,15675
NVIDIAGameWorks/nvrhi,0,52,5,19,340,2339,26085
NVIDIA/tensorflow,0,0,4.3,2,56,277252,1409157
NVIDIA/stdexec,0,0,6.2,1,94,4708,33282
NVIDIA/VideoProcessingFramework,0,0,5.5,1,75,3991,16147
NVIDIA/MDL-SDK,0,6,2.8,5,233,548444,2018920
NVIDIA-AI-IOT/redtail,0,1,4,1,3,1525,8729
MolecularMatters/raw_pdb,0,5,7.3,19,82,937,6216
MolecularMatters/psd_sdk,0,88,5,32,228,2115,9100
MisterTea/EternalTerminal,0,0,5,20,262,829,9445
Mesa3D/mesa,0,0,4.4,1,4,449323,2161196
McNopper/OpenGL,0,0,2.9,14,198,12733,43355
MaJerle/lwrb,0,1,5.4,8,79,659,1096
MRPT/mrpt,0,16,6,30,297,135813,659805
LukasBanana/LLGL,0,63,5,46,1197,25632,160614
LibRaw/LibRaw,0,487,5.6,178,567,3203,55420
LiamBindle/MQTT-C,0,2,5.4,2,48,2131,4289
LekKit/RVVM,0,0,5.2,20,608,6141,28280
KhronosGroup/Vulkan-Hpp,0,45,6,75,476,8516,370361
KhronosGroup/OpenXR-SDK,0,67,5.1,13,286,4665,30751
KhronosGroup/OpenCOLLADA,0,222,3,4,73,127520,911732
KhronosGroup/OpenCL-Headers,0,2,5.7,1,3,1509,8637
KDAB/codebrowser,0,0,6,1,12,915,5078
JunshengFu/tracking-with-Extended-Kalman-Filter,0,2,4.4,0,8,19157,50204
JosephP91/curlcpp,0,0,3.7,0,7,2402,2415
JoseExposito/touchegg,0,13,4.3,0,113,2723,4491
JPCERTCC/EmoCheck,0,0,3.8,2,40,172,1959
JGRennison/OpenTTD-patches,0,0,5,736,9504,98690,393350
Idov31/Nidhogg,0,0,4.1,1,4,966,6199
Hirrolot/metalang99,0,0,4.5,11,17,3489,6748
Hirrolot/datatype99,0,0,4.4,7,15,249,1070
Gusabary/FlowChar,0,7,3.9,5,28,45,1259
Grive/grive,0,-1,4.6,0,4,2279,7128
Greedysky/TTKMusicPlayer,0,139,4.6,21,150,32072,111552
GPUOpen-LibrariesAndSDKs/D3D12MemoryAllocator,0,16,5.1,16,203,2788,14706
GPUOpen-Archive/Anvil,0,0,4.8,198,1174,34102,163213
FrictionalGames/AmnesiaAMachineForPigs,0,1,4.2,11,1175,69827,236937
FortySevenEffects/arduino_midi_library,0,98,4.1,0,20,1035,4779
Firmament-Autopilot/FMT-Firmware,0,2,4.9,0,1,584367,1549112
FengJungle/DesignPattern,0,7,3.5,0,26,380,3690
Farama-Foundation/Arcade-Learning-Environment,0,0,5,18,631,16275,29617
FEniCS/dolfinx,0,-1,7.9,0,57,10454,33906
F8LEFT/SoFixer,0,12,3.8,2,33,650,3134
EionRobb/skype4pidgin,0,3,3.9,30,235,1925,7232
EasyRPG/Player,0,1,6.8,0,14,24770,140542
Dobiasd/FunctionalPlus,0,0,6.3,0,8,7385,26922
DinoZ1729/Ray,0,1,5.2,0,4,30,419
DPDK/dpdk,0,95,5.6,3200,31895,415639,1978766
Cracked5pider/Stardust,0,0,4.6,0,5,1151,17943
Corvusoft/restbed,0,0,4.8,130,386,1939,16400
ChunelFeng/CGraph,0,111,5.6,2,224,4721,9956
CNugteren/CLBlast,0,123,5.1,11,449,10111,65084
CHH3213/chhRobotics_CPP,0,0,4.7,0,59,1326,6142
Artelnics/opennn,0,490,4.2,112,2259,69888,412221
AngusJohnson/Clipper2,0,5,5.2,14,200,881,11087
AmokHuginnsson/replxx,0,60,4.4,10,214,1473,7633
Amanieu/asyncplusplus,0,10,5,1,11,1087,2997
Alia5/GlosSI,0,0,5.6,1,13,711,24181
AbyssEngine/AbyssEngine,0,0,5.6,0,12,82,4732
3dem/relion,0,112,4.8,447,2282,65952,309447
256dpi/arduino-mqtt,0,0,3.9,0,16,871,1792
2013fangwentao/Multi_Sensor_Fusion,0,0,4.1,2,23,1523,5429
zyw-200/FirmAFL,-1,154,1.9,-1,-1,832423,3389675
zyearn/zaver,-1,-1,4.1,-1,-1,241,1813
zxx43/Tiny3D,-1,-1,1.9,-1,-1,67204,270035
zuoqing1988/ZQCNN,-1,-1,2.5,-1,-1,47324,395845
zufuliu/notepad2,-1,-1,5.1,-1,-1,12512,148002
zsh-users/zsh,-1,-1,6.2,-1,-1,27690,109522
zrythm/zrythm,-1,-1,5,-1,-1,66008,276782
zpl-c/enet,-1,0,4,-1,-1,537,4532
zmkfirmware/zmk,-1,-1,6.3,-1,-1,2359,17656
zm0612/Hybrid_A_Star,-1,-1,4.3,-1,-1,839,3283
zlib-ng/zlib-ng,-1,409,6.2,-1,-1,4554,28121
zlgopen/awtk,-1,0,5.6,-1,-1,287080,857562
zjhellofss/KuiperInfer,-1,-1,5.6,-1,-1,3667,16831
zig-gamedev/zig-gamedev,-1,-1,4.5,-1,-1,452883,811093
zhubenfu/License-Plate-Detect-Recognition-via-Deep-Neural-Networks-accuracy-up-to-99.9,-1,-1,1.9,-1,-1,26135,163917
zhovner/OneFileLinux,-1,-1,1.5,-1,-1,3188870,16425937
zhllxt/asio2,-1,-1,4.4,-1,-1,130974,413976
zhihu/kids,-1,0,3.7,-1,-1,8750,26827
zhaoweicai/mscnn,-1,-1,1.5,-1,-1,12737,62529
zhaoweicai/cascade-rcnn,-1,-1,1.5,-1,-1,12892,65516
zevv/duc,-1,-1,4.7,-1,-1,904,11735
zeux/niagara,-1,-1,4.8,-1,-1,37,2219
zeusees/Zeusee-Face-Anti-spoofing,-1,-1,2.5,-1,-1,52965,106715
zeusees/HyperVID,-1,-1,3.6,-1,-1,136,405
zeromq/zyre,-1,-1,4.5,-1,-1,4858,10761
zeromq/zmqpp,-1,-1,5.4,-1,-1,2875,6994
zeromq/php-zmq,-1,-1,5.1,-1,-1,1332,12367
zeromq/czmq,-1,202,4.8,-1,-1,22700,50657
zerollzeng/tiny-tensorrt,-1,-1,3.9,-1,-1,3358,17022
zenorogue/hyperrogue,-1,-1,4.6,-1,-1,11975,209690
zdevito/ATen,-1,-1,4.9,-1,-1,13921,155098
zardus/preeny,-1,-1,5.5,-1,-1,102,1384
zama-ai/concrete,-1,0,6.6,-1,-1,7219,57783
yuzu-emu/yuzu-mainline,-1,-1,4.9,-1,-1,37154,476808
yuzu-emu/yuzu-android,-1,-1,4.9,-1,-1,37346,478970
yuxng/PoseCNN,-1,-1,4.4,-1,-1,7780,29715
yun-liu/RCF,-1,-1,2.5,-1,-1,12322,59873
yue/yue,-1,-1,4.3,-1,-1,5148,46684
ytsaurus/ytsaurus,-1,-1,4,-1,-1,2373425,11334289
yquake2/yquake2,-1,-1,5.8,-1,-1,22646,146247
youzan/zan,-1,-1,3.8,-1,-1,5001,43941
yourWaifu/sleepy-discord,-1,240,4.8,-1,-1,4243,22936
yosupo06/library-checker-problems,-1,8,6.9,-1,-1,3082,100976
yodaos-project/yodaos,-1,227,2,-1,-1,675691,3233648
yixuan/spectra,-1,-1,4.2,-1,-1,4833,21999
yixuan/showtext,-1,-1,3.5,-1,-1,416,1201
yixuan/LBFGSpp,-1,-1,4.4,-1,-1,1146,2155
yimengfan/BDFramework.Core,-1,-1,3.4,-1,-1,108746,854863
yhs0602/Android-Disassembler,-1,-1,3,-1,-1,1774,17490
ydsf16/imu_gps_localization,-1,-1,4.1,-1,-1,1180,1342
ybainier/Hypodermic,-1,7,4.1,-1,-1,333,5642
yaoyx689/Fast-Robust-ICP,-1,-1,4.4,-1,-1,657,3103
yanyiwu/simhash,-1,-1,4.1,-1,-1,7783,21837
yanyiwu/cppjieba,-1,-1,4.3,-1,-1,7610,20687
yangkun19921001/AVSample,-1,-1,1.9,-1,-1,26121,20036
yandex/tomita-parser,-1,-1,4,-1,-1,159918,856829
yandex/odyssey,-1,47,5.9,-1,-1,2909,33779
y-scope/clp,-1,-1,6.4,-1,-1,12544,51710
xuhongv/StudyInEsp32,-1,-1,4,-1,-1,5162,25011
xtensor-stack/xtensor,-1,-1,6.3,-1,-1,11257,65296
xtensor-stack/xsimd,-1,0,6.2,-1,-1,5549,34531
xoreos/xoreos,-1,-1,3.9,-1,-1,86973,430102
xmrig/xmrig-proxy,-1,-1,5.6,-1,-1,11827,62755
xmrig/xmrig-nvidia,-1,-1,3.6,-1,-1,7675,29315
xmrig/xmrig-amd,-1,-1,3.5,-1,-1,8436,30972
xmichelo/Beeftext,-1,-1,2.7,-1,-1,4424,10539
xissburg/edyn,-1,-1,5.4,-1,-1,5079,30239
xiph/daala,-1,-1,3.9,-1,-1,11212,53228
xiph/LPCNet,-1,-1,4,-1,-1,1298,7600
xiph/Icecast-Server,-1,-1,3.9,-1,-1,3477,27728
xinntao/Real-ESRGAN-ncnn-vulkan,-1,-1,3.8,-1,-1,1808,9229
xiehuc/pidgin-lwqq,-1,-1,4.1,-1,-1,286,5718
xiaoyifang/goldendict-ng,-1,-1,4.1,-1,-1,26537,97460
xiaohulugo/3DLineDetection,-1,-1,4.3,-1,-1,773,2601
xiangweizeng/mobile-lpr,-1,-1,2.1,-1,-1,5884,25332
xiangli0608/cartographer_detailed_comments_ws,-1,0,3.3,-1,-1,14010,44323
xfangfang/wiliwili,-1,-1,5.3,-1,-1,3372,26283
xerpi/vita2hos,-1,-1,3.7,-1,-1,167,4526
xen-project/xen,-1,0,6,-1,-1,129801,535907
xemu-project/xemu,-1,1,4,-1,-1,292592,1642871
xbmc/inputstream.adaptive,-1,0,6.8,-1,-1,10014,41521
xapian/xapian,-1,1,5.4,-1,-1,42624,122403
xanmod/linux,-1,-1,5.8,-1,-1,4049302,24902629
xCuri0/ReBarUEFI,-1,-1,5,-1,-1,370,1397
wywu/LAB,-1,-1,2.2,-1,-1,12564,62112
wysaid/android-gpuimage-plus,-1,-1,2.8,-1,-1,20388,28690
wykxwyc/LeGO-LOAM_NOTED,-1,-1,3.8,-1,-1,689,3140
wxMaxima-developers/wxmaxima,-1,-1,6.1,-1,-1,16496,101237
wxMEdit/wxMEdit,-1,-1,6.1,-1,-1,2796,166611
wxFormBuilder/wxFormBuilder,-1,-1,5.3,-1,-1,7419,31375
wuye9036/SalviaRenderer,-1,-1,3.9,-1,-1,2360,53201
wulijun/php-ext-trie-filter,-1,-1,3.9,-1,-1,109,501
wseemann/FFmpegMediaMetadataRetriever,-1,-1,2.3,-1,-1,24330,31273
wroberts/rogauracore,-1,-1,3.8,-1,-1,52,530
wpilibsuite/allwpilib,-1,0,6.1,-1,-1,160301,488933
worawit/blutter,-1,-1,5.9,-1,-1,1572,10983
wonday/react-native-pdf,-1,-1,5.7,-1,-1,139,1258
wolfSSL/wolfssl,-1,1664,7.7,-1,-1,225158,1356592
wolfSSL/wolfMQTT,-1,-1,7,-1,-1,4615,19278
wmcbrine/PDCurses,-1,-1,3.9,-1,-1,3834,20184
wlgq2/uv-cpp,-1,-1,3.4,-1,-1,1262,8545
wlanjie/trinity,-1,-1,1.9,-1,-1,41148,93873
wjwwood/serial,-1,-1,5.4,-1,-1,740,3155
wizbright/waybox,-1,-1,5,-1,-1,194,2048
wisk/medusa,-1,-1,3,-1,-1,52957,210173
wiredtiger/wiredtiger,-1,137,5.7,-1,-1,81354,186248
winsiderss/phnt,-1,0,4.8,-1,-1,2886,32702
wine-mirror/wine,-1,-1,6.2,-1,-1,474066,4309888
widelands/widelands,-1,-1,5,-1,-1,56850,195379
whitecatboard/Lua-RTOS-ESP32,-1,-1,4.3,-1,-1,125989,382381
wheremyfoodat/Panda3DS,-1,29,5.2,-1,-1,25373,195045
wh200720041/ssl_slam,-1,-1,4.1,-1,-1,145,1364
wh200720041/iscloam,-1,-1,4.3,-1,-1,271,2140
wh200720041/floam,-1,-1,4.1,-1,-1,142,1162
wfrest/wfrest,-1,1,6.4,-1,-1,7544,27119
weserv/images,-1,-1,5.9,-1,-1,2058,10068
wenbowen123/BundleTrack,-1,0,2.2,-1,-1,32137,120440
weisongwen/GraphGNSSLib,-1,-1,1.7,-1,-1,16088,82938
weechat/weechat,-1,-1,6.2,-1,-1,47609,256977
webyog/sqlyog-community,-1,-1,2.4,-1,-1,137947,337225
wdas/brdf,-1,-1,4.4,-1,-1,14905,44186
wargio/r2dec-js,-1,-1,5.3,-1,-1,3034,53618
wanliyang1990/wlplayer,-1,-1,2.5,-1,-1,18580,9125
wangfenjin/simple,-1,0,3.6,-1,-1,85419,161365
wangdingqiao/noteForOpenGL,-1,-1,2.5,-1,-1,55920,88856
wangbojing/NtyCo,-1,-1,3.5,-1,-1,965,5511
wang-bin/QtAV,-1,-1,4.2,-1,-1,17476,71849
walktree/libtorch-yolov3,-1,-1,3.7,-1,-1,67,686
vvaltchev/tilck,-1,-1,5.7,-1,-1,73484,133076
vslavik/winsparkle,-1,-1,4.5,-1,-1,2956,4707
vslavik/diff-pdf,-1,-1,4.4,-1,-1,181,1046
vsg-dev/VulkanSceneGraph,-1,326,6,-1,-1,5903,75704
vroland/epdiy,-1,-1,5.6,-1,-1,2067,197403
voodooattack/nexusjs,-1,0,3,-1,-1,1561,7415
vojirt/kcf,-1,-1,3.7,-1,-1,293,34765
vnmakarov/mir,-1,-1,5.5,-1,-1,6216,122531
vmware/open-vm-tools,-1,-1,4.2,-1,-1,137182,191531
vmprof/vmprof-python,-1,-1,5.8,-1,-1,2678,10001
vlm/asn1c,-1,245,4,-1,-1,8990,55255
vlc-qt/vlc-qt,-1,-1,3.5,-1,-1,4449,7101
vlang/doom,-1,-1,4.4,-1,-1,19605,80442
vkoskiv/c-ray,-1,-1,5,-1,-1,7236,33031
vittorioromeo/ecst,-1,-1,4.4,-1,-1,4160,20699
vitoplantamura/OnnxStream,-1,-1,5.2,-1,-1,41,8505
visualboyadvance-m/visualboyadvance-m,-1,-1,4.9,-1,-1,17498,131574
visionworkbench/visionworkbench,-1,-1,6,-1,-1,44913,135201
vircadia/vircadia-native-core,-1,-1,3.4,-1,-1,81186,411937
vinszent/gnome-twitch,-1,-1,4.6,-1,-1,1639,16679
vinniefalco/DSPFilters,-1,-1,3.7,-1,-1,305522,526193
vinipsmaker/tufao,-1,-1,4.1,-1,-1,4563,7354
vimfung/LuaScriptCore,-1,-1,3.2,-1,-1,10686,38570
vilbeyli/VQEngine,-1,-1,2,-1,-1,8909,32726
viest/php-ext-xlswriter,-1,-1,4.7,-1,-1,1867,7309
victorprad/InfiniTAM,-1,-1,4.1,-1,-1,3556,22102
vhelin/wla-dx,-1,0,5.5,-1,-1,3872,60294
vgvassilev/cling,-1,-1,3.5,-1,-1,13536,33972
vgough/encfs,-1,4,5.3,-1,-1,26870,87371
veyon/veyon,-1,0,5.4,-1,-1,11660,45506
veselink1/refl-cpp,-1,0,4.3,-1,-1,2920,19649
verilog-to-routing/vtr-verilog-to-routing,-1,53,6.1,-1,-1,300191,1195158
verilator/verilator,-1,11,6.2,-1,-1,29229,131338
vergoh/vnstat,-1,31,5.9,-1,-1,563,24537
vergecurrency/verge,-1,143,5.4,-1,-1,39621,244597
vedderb/vesc_tool,-1,0,5.9,-1,-1,20476,90564
vedderb/bldc,-1,-1,4.7,-1,-1,103385,201928
vedang/pdf-tools,-1,-1,4.2,-1,-1,2441,11339
vectr-ucla/direct_lidar_odometry,-1,-1,4.1,-1,-1,1417,3032
vectr-ucla/direct_lidar_inertial_odometry,-1,-1,4.1,-1,-1,1247,3919
vectorgraphics/asymptote,-1,104,5.3,-1,-1,50548,297304
vczh-libraries/Release,-1,-1,6.2,-1,-1,33746,366038
vczh-libraries/GacUI,-1,-1,6.2,-1,-1,46852,592587
vcmi/vcmi,-1,285,5.6,-1,-1,23557,218999
vcg-uvic/viper,-1,-1,4.4,-1,-1,605,4216
vcflib/vcflib,-1,-1,4,-1,-1,10714,33906
vasi/pixz,-1,-1,4.8,-1,-1,60,1863
varnish/hitch,-1,-1,3.8,-1,-1,1670,9362
varmd/wine-wayland,-1,-1,3.4,-1,-1,2975,8362
vapoursynth/vapoursynth,-1,-1,5.2,-1,-1,5318,49176
valyala/gozstd,-1,132,3.5,-1,-1,25886,91331
vacancy/PreciseRoIPooling,-1,-1,4.3,-1,-1,56,459
v6d-io/v6d,-1,-1,6.1,-1,-1,19828,86858
v1cont/yad,-1,-1,3.8,-1,-1,828,12142
uzh-rpg/vilib,-1,-1,4.8,-1,-1,12852,46664
uzh-rpg/rpg_svo_pro_open,-1,-1,4.8,-1,-1,8735,42639
uzh-rpg/rpg_svo,-1,-1,4.5,-1,-1,1199,5626
uzh-rpg/rpg_quadrotor_control,-1,-1,5.8,-1,-1,606,6241
uzh-rpg/rpg_open_remode,-1,-1,4.1,-1,-1,620,3201
uzh-rpg/rpg_esim,-1,-1,4.1,-1,-1,858,11873
uzh-rpg/flightmare,-1,-1,4.6,-1,-1,4903,12432
uzh-rpg/agile_autonomy,-1,-1,4.3,-1,-1,690,6667
uwerat/qskinny,-1,-1,5.7,-1,-1,5683,83236
util-linux/util-linux,-1,-1,7.5,-1,-1,33918,171707
utelle/wxsqlite3,-1,-1,5,-1,-1,111147,205151
ustcwpz/USTC-CS-Courses-Resource,-1,-1,1.9,-1,-1,10873,119208
userver-framework/userver,-1,0,5.6,-1,-1,32721,266838
uroni/urbackup_backend,-1,138,4.8,-1,-1,196887,601725
uowuo/abaddon,-1,-1,5.2,-1,-1,613,27365
uoip/g2opy,-1,-1,3.8,-1,-1,22275,68317
uoaerg/wavemon,-1,-1,3.6,-1,-1,5966,6388
unum-cloud/ustore,-1,0,4.6,-1,-1,4552,27868
unum-cloud/usearch,-1,177,5.4,-1,-1,1761,8768
unpaper/unpaper,-1,-1,6.1,-1,-1,570,4058
univrsal/tuna,-1,-1,5,-1,-1,1862,13203
univrsal/input-overlay,-1,-1,4.3,-1,-1,22334,38259
unity3d-jp/FrameCapturer,-1,-1,3.4,-1,-1,607,9023
unicode-org/icu,-1,1609,8.1,-1,-1,230483,950029
umanovskis/baremetal-arm,-1,-1,3,-1,-1,156577,689565
ultravnc/UltraVNC,-1,-1,4.5,-1,-1,83691,301172
ugo-nama-kun/gym_torcs,-1,-1,2.7,-1,-1,20482,111706
uclouvain/openjpeg,-1,384,5.9,-1,-1,44986,164369
ucla-vision/xivo,-1,410,3.8,-1,-1,172976,508270
ucbrise/confluo,-1,0,4,-1,-1,10701,39558
